n_samples,model_type,seed,lambda_tau,observed_train_pairs,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,scenario
1,beta,0,0.002,562,0.4844331245003293,0.572827417380661,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.3418023586273193, 3.14487624168396, 3.1053194999694824, 3.3401832580566406, 3.15916109085083, 3.058645486831665, 2.95951247215271, 3.3242645263671875, 3.145324468612671, 3.119041919708252, 3.069878578186035, 3.1651883125305176, 3.4267406463623047, 3.2098541259765625, 3.0644137859344482, 3.3471131324768066, 3.3331432342529297, 3.1544430255889893, 3.9006848335266113, 3.056027889251709, 3.140676736831665, 3.155010461807251, 3.334496259689331, 3.1841745376586914, 3.042311191558838, 3.3937489986419678, 2.9346375465393066, 3.1998064517974854, 3.262483596801758, 3.2550060749053955]",sae,Pre-8
1,beta,1,0.002,562,0.4493046222377689,0.6759581881533101,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.9479846954345703, 2.9491982460021973, 2.9222729206085205, 2.9734644889831543, 2.9896085262298584, 3.200396776199341, 3.022815465927124, 3.161036252975464, 3.191716432571411, 3.06891131401062, 3.0652072429656982, 3.0293214321136475, 2.9272303581237793, 2.864769697189331, 3.136073350906372, 2.99892258644104, 3.357233762741089, 3.120769500732422, 3.263122797012329, 3.2677953243255615, 3.081362247467041, 2.8748667240142822, 2.846109628677368, 2.9322562217712402, 2.9239847660064697, 2.9351725578308105, 2.864347219467163, 2.94854736328125, 2.8534042835235596, 3.265113353729248]",sae,Pre-8
1,beta,24,0.008,568,0.5718373072558486,0.5416666666666666,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.713413715362549, 3.6795616149902344, 3.6857495307922363, 3.8198046684265137, 3.7491636276245117, 3.6782443523406982, 3.7810351848602295, 3.7646822929382324, 3.7340216636657715, 3.801081895828247, 3.699564218521118, 3.7463018894195557, 3.896085500717163, 3.713732957839966, 3.79427433013916, 3.8197402954101562, 3.711710214614868, 3.738889217376709, 3.739729166030884, 3.8887248039245605, 3.713087320327759, 3.691824197769165, 3.7644927501678467, 3.697604179382324, 3.7853941917419434, 3.7905335426330566, 3.8273050785064697, 3.7360544204711914, 3.8375766277313232, 3.8349897861480713]",sae,Pre-8
1,beta,6,0.004,562,0.5001283421308212,0.668859649122807,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.288935899734497, 3.2735891342163086, 3.2272520065307617, 3.090691089630127, 3.1612234115600586, 3.3106062412261963, 3.0865769386291504, 3.626162528991699, 3.2775726318359375, 3.3145194053649902, 3.5498738288879395, 3.1687405109405518, 3.184248447418213, 3.2312514781951904, 3.2215871810913086, 3.212606906890869, 3.283536195755005, 3.254678726196289, 3.2551980018615723, 3.1247293949127197, 3.1845991611480713, 3.241617441177368, 3.2047278881073, 3.1578011512756348, 3.675280809402466, 3.317511796951294, 3.2912979125976562, 3.1070315837860107, 3.2583537101745605, 3.209089994430542]",sae,Pre-8
1,beta,25,0.008,571,0.5081284053918291,0.5466269841269842,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.3029215335845947, 3.3106985092163086, 3.1890668869018555, 3.2650930881500244, 3.3201680183410645, 3.240968704223633, 3.2696990966796875, 3.244734764099121, 3.2052266597747803, 3.1993629932403564, 3.23773455619812, 3.2468137741088867, 3.2617998123168945, 3.227346420288086, 3.2913527488708496, 3.287494421005249, 3.301347494125366, 3.3047595024108887, 3.2639992237091064, 3.272892475128174, 3.2554261684417725, 3.249563217163086, 3.2235774993896484, 3.3053600788116455, 3.227980375289917, 3.2915570735931396, 3.245433807373047, 3.2082622051239014, 3.2043533325195312, 3.2501771450042725]",sae,Pre-8
1,beta,32,0.0155,562,0.4658880764277789,0.6170454545454546,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.2881691455841064, 3.1802005767822266, 2.9358158111572266, 3.1040151119232178, 2.9806201457977295, 2.991471767425537, 3.042933702468872, 3.1733384132385254, 3.256775379180908, 2.981292963027954, 2.953897476196289, 3.218202590942383, 3.034719228744507, 2.9560225009918213, 2.9111597537994385, 3.242278575897217, 2.9204494953155518, 3.1389994621276855, 3.166814088821411, 3.087369918823242, 2.995387315750122, 3.0817322731018066, 3.155787706375122, 3.0646653175354004, 3.0623748302459717, 3.085454225540161, 3.0496158599853516, 2.964578628540039, 3.0697829723358154, 3.0951080322265625]",sae,Pre-8
1,beta,26,0.0151,562,0.4569886016509377,0.7168234064785789,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.2507574558258057, 3.1703271865844727, 3.2162747383117676, 3.2847800254821777, 3.076857328414917, 3.1875174045562744, 3.252377986907959, 3.3155767917633057, 3.2297680377960205, 3.1046807765960693, 3.1766836643218994, 3.11641001701355, 3.1825790405273438, 3.203594923019409, 3.2421722412109375, 3.1962037086486816, 3.317507266998291, 3.272289276123047, 3.147614002227783, 3.179173707962036, 3.2150864601135254, 3.1439359188079834, 3.2424943447113037, 3.088310956954956, 3.2064757347106934, 3.2204749584198, 3.2950334548950195, 3.079333543777466, 3.1825289726257324, 3.1602237224578857]",sae,Pre-8
1,beta,12,0.005,562,0.4834030151150445,0.5904761904761905,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.47963809967041, 3.3266944885253906, 3.221996307373047, 3.636350393295288, 3.111384630203247, 3.219968557357788, 3.2480037212371826, 3.123138427734375, 3.405792474746704, 3.632572889328003, 3.0838871002197266, 3.14821195602417, 3.4070775508880615, 3.16514253616333, 3.599907875061035, 2.942634344100952, 3.55522084236145, 3.506770372390747, 3.490717649459839, 3.0940825939178467, 3.562899351119995, 3.263195276260376, 3.246654748916626, 3.1875181198120117, 3.5195693969726562, 3.5134150981903076, 3.190854787826538, 3.436352491378784, 3.556824207305908, 3.244749069213867]",sae,Pre-8
1,beta,28,0.002,562,0.4738875028761515,0.6095238095238096,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.360311985015869, 3.51589298248291, 3.37046480178833, 2.743492364883423, 2.787829875946045, 3.4422736167907715, 3.3853845596313477, 3.3286187648773193, 3.395799160003662, 3.40899395942688, 3.4106996059417725, 3.506711721420288, 2.689666509628296, 2.6552581787109375, 2.8281450271606445, 2.64919376373291, 2.7079124450683594, 2.717635154724121, 3.3759655952453613, 2.7486112117767334, 3.3296356201171875, 3.3366074562072754, 3.300297737121582, 2.7469828128814697, 2.6715569496154785, 3.3791990280151367, 2.791775703430176, 3.427152633666992, 2.815495252609253, 3.4202828407287598]",sae,Pre-8
1,beta,48,0.015,562,0.4735070759728929,0.6480263157894737,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.513763189315796, 3.305976629257202, 3.5080084800720215, 3.5137484073638916, 3.5426323413848877, 3.415757179260254, 3.3453235626220703, 3.4812285900115967, 3.5211915969848633, 3.4890244007110596, 3.186546802520752, 3.5401127338409424, 3.1513564586639404, 3.512702703475952, 3.2784695625305176, 3.6014046669006348, 3.4931137561798096, 3.3015425205230713, 3.5349135398864746, 3.4445035457611084, 3.572161912918091, 3.2791616916656494, 3.5239768028259277, 3.2764954566955566, 3.5696017742156982, 3.4560739994049072, 3.5501198768615723, 3.4497363567352295, 3.4754574298858643, 3.4968960285186768]",sae,Pre-8
