n_samples,model_type,seed,lambda_tau,observed_train_pairs,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,scenario
1,bernoulli,0,0.002,94,0.5149373468694449,0.375,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5770262479782104, 0.5799521207809448, 0.5729802846908569, 0.5788017511367798, 0.5841771960258484, 0.5813423991203308, 0.5731120109558105, 0.5749279856681824, 0.5779852867126465, 0.5828721523284912, 0.5821100473403931, 0.5802887082099915, 0.5778025388717651, 0.5770286321640015, 0.5789833068847656, 0.5785306096076965, 0.5750730633735657, 0.5826636552810669, 0.5790147185325623, 0.5798047780990601, 0.5741944909095764, 0.5836911201477051, 0.5765900611877441, 0.5794521570205688, 0.5776785612106323, 0.5813672542572021, 0.5794461369514465, 0.5758336782455444, 0.5777347683906555, 0.5747719407081604]",pca,Pre-4
1,bernoulli,1,0.002,94,0.669139037656488,0.0833333333333333,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.601143479347229, 0.6083344221115112, 0.6077942252159119, 0.6070957183837891, 0.6026738882064819, 0.6075869202613831, 0.604051411151886, 0.6005374193191528, 0.6129141449928284, 0.6042912602424622, 0.6038962006568909, 0.6037106513977051, 0.6036413908004761, 0.6055600047111511, 0.6031466722488403, 0.6023996472358704, 0.600188672542572, 0.6037597060203552, 0.6045200228691101, 0.6059828400611877, 0.6046546697616577, 0.6036246418952942, 0.6020135879516602, 0.5988281965255737, 0.6028959155082703, 0.6039190292358398, 0.6023194789886475, 0.6008402109146118, 0.6020351052284241, 0.6067894101142883]",pca,Pre-4
1,bernoulli,14,0.002,94,0.4847778829028428,0.6666666666666666,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5807154774665833, 0.5806535482406616, 0.5824795365333557, 0.5834972262382507, 0.5908588171005249, 0.5814521312713623, 0.5845999121665955, 0.5810869932174683, 0.5827269554138184, 0.583336591720581, 0.5885136723518372, 0.5832951664924622, 0.5808923840522766, 0.5833433270454407, 0.5853193402290344, 0.5840553045272827, 0.5802428126335144, 0.5783438086509705, 0.5845638513565063, 0.5802541971206665, 0.5830666422843933, 0.5852924585342407, 0.5858891606330872, 0.5818530321121216, 0.5831220746040344, 0.5875187516212463, 0.5804855227470398, 0.582342267036438, 0.5839601755142212, 0.5807698369026184]",pca,Pre-4
1,bernoulli,40,0.005,94,0.4478981343213245,0.625,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5105738639831543, 0.5064271688461304, 0.5112366676330566, 0.5111361145973206, 0.513706624507904, 0.5115283131599426, 0.5161935687065125, 0.5088809728622437, 0.5099639892578125, 0.5123992562294006, 0.5142600536346436, 0.5209961533546448, 0.5124713182449341, 0.5142507553100586, 0.5102333426475525, 0.5103387832641602, 0.5124236941337585, 0.5123876929283142, 0.5167878866195679, 0.5104495882987976, 0.5123600363731384, 0.510321319103241, 0.510595440864563, 0.5101723670959473, 0.5123069882392883, 0.5133741497993469, 0.5184528827667236, 0.5122292041778564, 0.5077545642852783, 0.505687415599823]",pca,Pre-4
1,bernoulli,15,0.002,94,0.4320018861804511,0.375,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5859577059745789, 0.5885207653045654, 0.585909903049469, 0.589123010635376, 0.5802225470542908, 0.5926581621170044, 0.5845214128494263, 0.5843883156776428, 0.587168276309967, 0.5856693983078003, 0.5885306000709534, 0.5943301320075989, 0.5815385580062866, 0.5872468948364258, 0.5840451121330261, 0.5897467136383057, 0.5882656574249268, 0.5862866640090942, 0.5874108076095581, 0.5895193815231323, 0.5828781127929688, 0.5864844918251038, 0.5901524424552917, 0.5906206369400024, 0.5813268423080444, 0.5872188806533813, 0.5852088928222656, 0.5844432711601257, 0.5905442833900452, 0.586168110370636]",pca,Pre-4
1,bernoulli,41,0.005,94,0.3903587578391204,0.84,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5077598690986633, 0.5023574233055115, 0.5019931793212891, 0.5073921084403992, 0.5045249462127686, 0.5056799650192261, 0.5053204894065857, 0.508265495300293, 0.5046753287315369, 0.5025469064712524, 0.504241943359375, 0.5050040483474731, 0.5033792853355408, 0.5059933066368103, 0.5046364068984985, 0.508067786693573, 0.5040351748466492, 0.5058000683784485, 0.5034030675888062, 0.502947986125946, 0.510229229927063, 0.5088013410568237, 0.5101248621940613, 0.5101579427719116, 0.5045692920684814, 0.5023946762084961, 0.5032374262809753, 0.503065824508667, 0.5080323219299316, 0.5037925839424133]",pca,Pre-4
1,bernoulli,6,0.004,94,0.563353897044817,0.4583333333333333,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.479566365480423, 0.4788016676902771, 0.4822452664375305, 0.48229870200157166, 0.48389777541160583, 0.485699325799942, 0.48568275570869446, 0.4855513572692871, 0.4818141758441925, 0.47984975576400757, 0.4882190227508545, 0.4819653034210205, 0.47902047634124756, 0.47807249426841736, 0.47839492559432983, 0.47841504216194153, 0.48189255595207214, 0.4831492006778717, 0.4779674708843231, 0.48747506737709045, 0.483134925365448, 0.48249053955078125, 0.4826422929763794, 0.481035977602005, 0.4822976291179657, 0.48772361874580383, 0.48915350437164307, 0.4833425283432007, 0.48409873247146606, 0.48296141624450684]",pca,Pre-4
1,bernoulli,30,0.01,97,0.6001105931798798,0.2857142857142857,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.3825676143169403, 0.38790419697761536, 0.38697129487991333, 0.387184739112854, 0.3804510235786438, 0.38862553238868713, 0.3802805542945862, 0.3853076994419098, 0.38516730070114136, 0.38390710949897766, 0.3834882080554962, 0.38556963205337524, 0.38592013716697693, 0.38808998465538025, 0.3881664574146271, 0.39185455441474915, 0.39242109656333923, 0.38552162051200867, 0.376370906829834, 0.3844732940196991, 0.3851415812969208, 0.3882388472557068, 0.3878844678401947, 0.38410499691963196, 0.38700878620147705, 0.3888230621814728, 0.3891858756542206, 0.3896206319332123, 0.38558003306388855, 0.3885834217071533]",pca,Pre-4
1,bernoulli,28,0.002,94,0.6184455026009547,0.16,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5617360472679138, 0.5602028369903564, 0.5615999698638916, 0.5625932216644287, 0.5534660220146179, 0.5656038522720337, 0.566684901714325, 0.556965172290802, 0.5599946975708008, 0.5652762651443481, 0.5660958290100098, 0.5601320266723633, 0.5631023049354553, 0.5611283779144287, 0.564300537109375, 0.5582157969474792, 0.5566750168800354, 0.5608842968940735, 0.5587564706802368, 0.5589048266410828, 0.5566645264625549, 0.570871889591217, 0.5561150312423706, 0.5641496777534485, 0.5649217963218689, 0.5609429478645325, 0.5650884509086609, 0.5694990158081055, 0.5662844777107239, 0.5715093016624451]",pca,Pre-4
1,bernoulli,2,0.01,94,0.4313677792802859,0.875,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.295105904340744, 0.29907411336898804, 0.3032706677913666, 0.2952256202697754, 0.3006642758846283, 0.30430707335472107, 0.30276423692703247, 0.2969435453414917, 0.29542553424835205, 0.3008327782154083, 0.2987561523914337, 0.29497700929641724, 0.29754507541656494, 0.3029153645038605, 0.29918304085731506, 0.298735648393631, 0.3013957440853119, 0.3000872731208801, 0.29900917410850525, 0.3033834993839264, 0.2983379364013672, 0.3012946844100952, 0.29847007989883423, 0.2943013310432434, 0.29879051446914673, 0.29698842763900757, 0.2991584241390228, 0.2946012318134308, 0.29985687136650085, 0.2969343364238739]",pca,Pre-4
1,bernoulli,34,0.004,94,0.4917281595935305,0.625,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.537112832069397, 0.5352395176887512, 0.5381137728691101, 0.5347683429718018, 0.5410671830177307, 0.5391642451286316, 0.5375587344169617, 0.535547137260437, 0.5414265990257263, 0.5423949956893921, 0.5459856986999512, 0.5401711463928223, 0.5339049100875854, 0.5406267642974854, 0.5394460558891296, 0.5362421870231628, 0.5402226448059082, 0.5387503504753113, 0.5440338850021362, 0.5380838513374329, 0.5386945605278015, 0.5431827306747437, 0.5389887094497681, 0.5366622805595398, 0.5346486568450928, 0.5370537638664246, 0.5376753807067871, 0.5381662845611572, 0.5320357084274292, 0.5357561111450195]",pca,Pre-4
1,bernoulli,24,0.008,97,0.595716182378028,0.25,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.39446380734443665, 0.38993698358535767, 0.3923630714416504, 0.3918072283267975, 0.39270254969596863, 0.39321231842041016, 0.3945102095603943, 0.3836784362792969, 0.3964554965496063, 0.3912380635738373, 0.39436525106430054, 0.3929632604122162, 0.38889387249946594, 0.3872726261615753, 0.3914489150047302, 0.3938617408275604, 0.3883395493030548, 0.3906520903110504, 0.3929786682128906, 0.3911440074443817, 0.39343586564064026, 0.39676186442375183, 0.39044520258903503, 0.39056336879730225, 0.3963552415370941, 0.3940680921077728, 0.3945279121398926, 0.3907620906829834, 0.39458683133125305, 0.3914357125759125]",pca,Pre-4
1,bernoulli,12,0.005,94,0.529541437721348,0.5833333333333334,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5061808824539185, 0.5077396035194397, 0.5105537176132202, 0.5073573589324951, 0.5126681923866272, 0.5082353949546814, 0.5101129412651062, 0.5111610293388367, 0.5062451958656311, 0.5118893384933472, 0.5145566463470459, 0.5115629434585571, 0.507239043712616, 0.5101274251937866, 0.5071043372154236, 0.5124819874763489, 0.5061730146408081, 0.515799880027771, 0.5070382356643677, 0.5098079442977905, 0.5106449723243713, 0.5074422955513, 0.5089807510375977, 0.5107599496841431, 0.5096912980079651, 0.5102719068527222, 0.5090306997299194, 0.5041341185569763, 0.5115649700164795, 0.5064756870269775]",pca,Pre-4
1,bernoulli,7,0.004,94,0.5449747312882415,0.3333333333333333,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.4713769555091858, 0.47347182035446167, 0.470114529132843, 0.4758060574531555, 0.46972841024398804, 0.47113239765167236, 0.47511544823646545, 0.47061485052108765, 0.47120341658592224, 0.4709339737892151, 0.4715496599674225, 0.4737616777420044, 0.4745985269546509, 0.47194138169288635, 0.47663813829421997, 0.467334508895874, 0.47084754705429077, 0.4770762324333191, 0.4723869562149048, 0.47777116298675537, 0.4654425084590912, 0.4727461338043213, 0.4736487865447998, 0.4717097282409668, 0.4726591110229492, 0.4681533873081207, 0.47071370482444763, 0.46656903624534607, 0.47348979115486145, 0.4688149094581604]",pca,Pre-4
