n_samples,model_type,seed,lambda_tau,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,scenario
1,bernoulli,18,0.006,0.3899444755741024,0.7862840481996398,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5119209885597229, 0.5146392583847046, 0.5118444561958313, 0.5120968818664551, 0.5124701261520386, 0.5131464004516602, 0.5117270350456238, 0.5130787491798401, 0.5129721760749817, 0.5128142833709717, 0.5117791295051575, 0.5124860405921936, 0.512205958366394, 0.5124536752700806, 0.5147238373756409, 0.5120425820350647, 0.514214038848877, 0.5119332671165466, 0.51418536901474, 0.5125095248222351, 0.5119122266769409, 0.5132228136062622, 0.511590301990509, 0.5121085047721863, 0.5115011930465698, 0.5125921964645386, 0.5135235786437988, 0.5144401788711548, 0.5122305154800415, 0.5147182941436768]",sae,Pre-max
1,bernoulli,19,0.006,0.385543907486492,0.7497919651713877,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5111398100852966, 0.5111123919487, 0.5098825097084045, 0.5110349655151367, 0.5125625729560852, 0.5106422901153564, 0.5134090781211853, 0.5109444260597229, 0.5112690925598145, 0.5132024884223938, 0.5127748250961304, 0.5109196901321411, 0.5128396153450012, 0.5111802816390991, 0.5118746757507324, 0.5125012397766113, 0.5110136866569519, 0.5115054249763489, 0.5116021633148193, 0.5111760497093201, 0.5109362006187439, 0.5120816826820374, 0.510596513748169, 0.5113905668258667, 0.5115834474563599, 0.5127729773521423, 0.5105298757553101, 0.5106017589569092, 0.5110026597976685, 0.5123088359832764]",sae,Pre-max
1,bernoulli,40,0.005,0.3901211731908495,0.7329844116447435,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.514489471912384, 0.5129299759864807, 0.5131615996360779, 0.5123379230499268, 0.514394223690033, 0.5135208964347839, 0.513291597366333, 0.5122750997543335, 0.5125758647918701, 0.513796329498291, 0.5137248039245605, 0.514775276184082, 0.513018012046814, 0.5131806135177612, 0.5132485628128052, 0.5144481658935547, 0.5137794613838196, 0.5128341317176819, 0.5145288705825806, 0.5129843950271606, 0.5124606490135193, 0.5118007063865662, 0.5143814086914062, 0.5133406519889832, 0.513332188129425, 0.5135316252708435, 0.5143823027610779, 0.5123066306114197, 0.5142185688018799, 0.5130108594894409]",sae,Pre-max
1,bernoulli,41,0.005,0.4146851769952166,0.6877138318479756,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5126132965087891, 0.5155691504478455, 0.5141835808753967, 0.5133311748504639, 0.5157445669174194, 0.5138680934906006, 0.51535964012146, 0.5154932737350464, 0.5140923857688904, 0.5164834856987, 0.514828622341156, 0.5163905024528503, 0.5166085362434387, 0.5135743618011475, 0.5142014026641846, 0.5140583515167236, 0.513629138469696, 0.512710452079773, 0.5134143829345703, 0.515616774559021, 0.5140359997749329, 0.5136834979057312, 0.5145292282104492, 0.5139626860618591, 0.5140687227249146, 0.5157042145729065, 0.5134470462799072, 0.5157174468040466, 0.5140209794044495, 0.5144712328910828]",sae,Pre-max
1,bernoulli,28,0.02,0.4115771069899846,0.731403585966364,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",sae,Pre-max
1,bernoulli,29,0.02,0.4079239908456403,0.719563408871585,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",sae,Pre-max
1,bernoulli,46,0.006,0.4061505489396844,0.7418847177542892,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5108764171600342, 0.5120736956596375, 0.5112085938453674, 0.5110328793525696, 0.5124094486236572, 0.5104072093963623, 0.5106906890869141, 0.5119994282722473, 0.5105109214782715, 0.5111335515975952, 0.5118260979652405, 0.5104037523269653, 0.5105077624320984, 0.5102576017379761, 0.5120604038238525, 0.5103452205657959, 0.5107150077819824, 0.5100079774856567, 0.5109798312187195, 0.5117968320846558, 0.5105211138725281, 0.5106481909751892, 0.5105107426643372, 0.5106050968170166, 0.5112161636352539, 0.5123828649520874, 0.5108155608177185, 0.5110409259796143, 0.5109767913818359, 0.5113754868507385]",sae,Pre-max
1,bernoulli,36,0.012,0.420870468024611,0.7003195691202873,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5111960768699646, 0.5123440623283386, 0.5123741626739502, 0.5110043287277222, 0.5107699632644653, 0.5111100673675537, 0.5113145709037781, 0.5110950469970703, 0.5102246999740601, 0.5116717219352722, 0.5113730430603027, 0.5128461718559265, 0.5126801133155823, 0.5121272206306458, 0.5109325051307678, 0.5111551880836487, 0.5114432573318481, 0.5109260678291321, 0.5115160346031189, 0.5114188194274902, 0.511376678943634, 0.5112601518630981, 0.5125513076782227, 0.5112593770027161, 0.5118156671524048, 0.5114157795906067, 0.5118007659912109, 0.5116051435470581, 0.5124359726905823, 0.5112209320068359]",sae,Pre-max
1,bernoulli,14,0.014,0.4184650255683735,0.7009613904686826,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5145144462585449, 0.5126911997795105, 0.5131711363792419, 0.5146155953407288, 0.5136042833328247, 0.5141372084617615, 0.5140713453292847, 0.5131030678749084, 0.5128263831138611, 0.5130107402801514, 0.5126728415489197, 0.5128087997436523, 0.5133050680160522, 0.5128500461578369, 0.5127404928207397, 0.511873185634613, 0.5137606859207153, 0.514456033706665, 0.513109564781189, 0.512731671333313, 0.5126761198043823, 0.513171911239624, 0.5131259560585022, 0.5131975412368774, 0.5131981372833252, 0.5123711824417114, 0.5118772983551025, 0.5138251185417175, 0.5140033960342407, 0.5124486684799194]",sae,Pre-max
1,bernoulli,20,0.015,0.3948176826655016,0.7148276733849156,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5148295760154724, 0.5137198567390442, 0.5143542885780334, 0.5126144289970398, 0.5132027864456177, 0.5120644569396973, 0.5126193165779114, 0.5123163461685181, 0.5126029849052429, 0.5140575170516968, 0.5121026635169983, 0.5147985816001892, 0.5122658610343933, 0.5122586488723755, 0.5125542879104614, 0.5150367617607117, 0.514725923538208, 0.512096107006073, 0.5136480927467346, 0.5132250189781189, 0.51386559009552, 0.513194739818573, 0.5124987959861755, 0.5127497315406799, 0.5125317573547363, 0.5128893852233887, 0.5129290223121643, 0.5145406126976013, 0.5134091973304749, 0.5136164426803589]",sae,Pre-max
