seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,bernoulli,1,32,0.1,pca,32,0.5385202135774219,0.4784789713620551
1,bernoulli,1,32,0.1,pca,32,0.5062695924764891,0.444196557622098
10,bernoulli,1,32,0.1,pca,32,0.7682539682539683,0.4264296922289023
11,bernoulli,1,32,0.1,pca,32,0.5457769181173436,0.4717849866642399
12,bernoulli,1,32,0.1,pca,32,0.3922305764411027,0.5224828982862668
13,bernoulli,1,32,0.1,pca,32,0.561250805931657,0.4660539500999868
14,bernoulli,1,32,0.1,pca,32,0.5409159159159159,0.4989827357824136
15,bernoulli,1,32,0.1,pca,32,0.539576802507837,0.4584720430576349
16,bernoulli,1,32,0.1,pca,32,0.5247029393370857,0.5022979027218468
17,bernoulli,1,32,0.1,pca,32,0.7430555555555556,0.4203051747247448
18,bernoulli,1,32,0.1,pca,32,0.5175438596491229,0.4968143995985119
19,bernoulli,1,32,0.1,pca,32,0.5652173913043478,0.4523709040316951
2,bernoulli,1,32,0.1,pca,32,0.7505454545454546,0.4025764533107583
20,bernoulli,1,32,0.1,pca,32,0.3487071977638016,0.5308218240263735
21,bernoulli,1,32,0.1,pca,32,0.6930199430199431,0.3837202558887893
22,bernoulli,1,32,0.1,pca,32,0.6723076923076924,0.3922711211037732
23,bernoulli,1,32,0.1,pca,32,0.7055626598465472,0.404666197521738
24,bernoulli,1,32,0.1,pca,32,0.6347117794486216,0.4598805059583972
25,bernoulli,1,32,0.1,pca,32,0.8271889400921659,0.37219718712308
26,bernoulli,1,32,0.1,pca,32,0.6191074795725958,0.4784404773482477
27,bernoulli,1,32,0.1,pca,32,0.6296768707482994,0.4368492634332068
28,bernoulli,1,32,0.1,pca,32,0.7101449275362319,0.423438002526242
29,bernoulli,1,32,0.1,pca,32,0.5934343434343434,0.4625681627151413
3,bernoulli,1,32,0.1,pca,32,0.6583278472679395,0.4167227309973343
30,bernoulli,1,32,0.1,pca,32,0.6320332480818414,0.458161513316338
31,bernoulli,1,32,0.1,pca,32,0.6125204582651391,0.4504301406187167
32,bernoulli,1,32,0.1,pca,32,0.52,0.4764174881732809
33,bernoulli,1,32,0.1,pca,32,0.7159090909090908,0.4376812797724286
34,bernoulli,1,32,0.1,pca,32,0.5446260213702074,0.4694726301214575
35,bernoulli,1,32,0.1,pca,32,0.3960084033613446,0.486355715662236
36,bernoulli,1,32,0.1,pca,32,0.5191703331238214,0.4652278499321852
37,bernoulli,1,32,0.1,pca,32,0.7402255639097745,0.4090749747732474
38,bernoulli,1,32,0.1,pca,32,0.6034883720930233,0.442417252907311
39,bernoulli,1,32,0.1,pca,32,0.6106060606060606,0.5044733153980646
4,bernoulli,1,32,0.1,pca,32,0.6275000000000001,0.4589901375916093
40,bernoulli,1,32,0.1,pca,32,0.5009590792838874,0.4968000475414302
41,bernoulli,1,32,0.1,pca,32,0.6328600405679513,0.4354381511108997
42,bernoulli,1,32,0.1,pca,32,0.7554312047399605,0.399402030633025
43,bernoulli,1,32,0.1,pca,32,0.7445652173913043,0.4037700297935167
44,bernoulli,1,32,0.1,pca,32,0.648989898989899,0.4737522721802265
45,bernoulli,1,32,0.1,pca,32,0.5619212962962963,0.4482677178186924
46,bernoulli,1,32,0.1,pca,32,0.706043956043956,0.4159861451212234
47,bernoulli,1,32,0.1,pca,32,0.7960858585858586,0.4014892021404168
48,bernoulli,1,32,0.1,pca,32,0.566820276497696,0.4872797804833357
49,bernoulli,1,32,0.1,pca,32,0.6305803571428572,0.4293664946956116
5,bernoulli,1,32,0.1,pca,32,0.7240729101194217,0.4539473405055278
6,bernoulli,1,32,0.1,pca,32,0.7335858585858586,0.4106685708501614
7,bernoulli,1,32,0.1,pca,32,0.5776854219948849,0.4883754791890106
8,bernoulli,1,32,0.1,pca,32,0.7744140625,0.4106837558950114
9,bernoulli,1,32,0.1,pca,32,0.3248847926267282,0.5194089645223923
