seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
0,beta,1,16,1.0,raw,2,0.458557596032524,0.6193181818181819,0.4668165386319945,0.7152964778112882
0,beta,1,16,1.0,raw,3,0.4496261739368188,0.6209753787878787,0.4572904454984703,0.7518445713054718
0,beta,1,16,1.0,raw,4,0.4437761238628901,0.6287131180223285,0.4291675195716358,0.7546585523481258
0,beta,1,16,1.0,raw,5,0.4467074980624635,0.632600677830941,0.4296078868284532,0.7690112020680742
0,beta,1,16,1.0,raw,6,0.4472357394299553,0.6179226475279107,0.4374198840219133,0.7532313657906076
12,beta,1,16,1.0,raw,2,0.4531277459160047,0.584165064956117,0.3522425114909812,0.8717610209417308
1,beta,1,16,1.0,raw,2,0.484314422511057,0.5696196660482375,0.4944560284528563,0.6448634378870719
28,beta,1,16,1.0,raw,2,0.4412441968941492,0.6408569619362556,0.3649018349654439,0.8266080962006945
32,beta,1,16,1.0,raw,2,0.4533041238256808,0.5732690352930052,0.3920801334912665,0.8010734138393713
20,beta,1,16,1.0,raw,2,0.4522814462345425,0.6205864448051948,0.4746138176101792,0.7051136848002144
36,beta,1,16,1.0,raw,2,0.4610046564092497,0.6016248708556401,0.4155468515911407,0.7611176857330701
40,beta,1,16,1.0,raw,2,0.4400048924575081,0.6364462040055893,0.4066919527081214,0.7710577118471855
8,beta,1,16,1.0,raw,2,0.4554847897671037,0.5865825151940159,0.3989145938046987,0.8438210862619809
44,beta,1,16,1.0,raw,2,0.4497582885822364,0.5917811355311355,0.3948578191136856,0.8059133049361062
24,beta,1,16,1.0,raw,2,0.4535754529867794,0.5648213529162548,0.3845327418056972,0.7962519936204147
16,beta,1,16,1.0,raw,2,0.4416725401967645,0.5869628339140534,0.4241672688363128,0.7705502227241358
48,beta,1,16,1.0,raw,2,0.445643619774328,0.6194979486822891,0.3758906675041324,0.8522666462808655
4,beta,1,16,1.0,raw,2,0.46582168802822,0.5277736411020104,0.5391741098050346,0.6075771510320866
25,beta,1,16,1.0,raw,2,0.4597995094122474,0.5725342880193627,0.4231915945841786,0.7674824715737507
34,beta,1,16,1.0,raw,2,0.4578166635994476,0.5962539972590224,0.3914467560296412,0.8434936404003913
19,beta,1,16,1.0,raw,2,0.4274718293171747,0.6308204529989306,0.4147483795081472,0.7156197164780854
3,beta,1,16,1.0,raw,2,0.432195039850252,0.6370183564101942,0.4380562515847248,0.6865554439895987
14,beta,1,16,1.0,raw,2,0.4441127510013615,0.5762532552083334,0.381674905758151,0.8552030291160725
22,beta,1,16,1.0,raw,2,0.4547700616921252,0.5843969663337032,0.3705410907703281,0.8395137399121464
38,beta,1,16,1.0,raw,2,0.4620674314190596,0.5742991125453811,0.3830211226637121,0.8406893004115227
26,beta,1,16,1.0,raw,2,0.481937025805836,0.5827633058470765,0.3756237009060907,0.8625657122441689
7,beta,1,16,1.0,raw,2,0.4445513192793633,0.5803198211334694,0.3828352707299143,0.8544944396043663
46,beta,1,16,1.0,raw,2,0.4410912056179625,0.598883572567783,0.3700798841212772,0.8313735030951802
27,beta,1,16,1.0,raw,2,0.4470858483304509,0.6263528138528138,0.387851942886103,0.7479133226324239
15,beta,1,16,1.0,raw,2,0.4491365108676463,0.6064165626605976,0.3867095599382992,0.8029215717894962
