seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
20,beta,1,8,1.0,raw,2,0.4635417077425249,0.6186884944357584,0.4556599119335016,0.5590625590625591
36,beta,1,8,1.0,raw,2,0.458211450915779,0.5713358070500928,0.4451131039641782,0.6121765130425817
48,beta,1,8,1.0,raw,2,0.4479484509864217,0.5355543113101904,0.3960207591624256,0.7806952662721893
4,beta,1,8,1.0,raw,2,0.4695654134651095,0.5108110659994334,0.5177530532905292,0.5624866652442928
24,beta,1,8,1.0,raw,2,0.451007813188283,0.6136782032400588,0.406518022448566,0.8151960784313725
40,beta,1,8,1.0,raw,2,0.4485134392748042,0.5736014794267221,0.4477836241266824,0.6359582446538968
28,beta,1,8,1.0,raw,2,0.4150651990851282,0.650432584815787,0.3892391608057589,0.7764996323143187
8,beta,1,8,1.0,raw,2,0.4513985861038219,0.524537037037037,0.3422245075297806,0.8701338199513381
12,beta,1,8,1.0,raw,2,0.4354107562794095,0.6332311693136435,0.4090571071948291,0.7519067569019228
44,beta,1,8,1.0,raw,2,0.4565904562013288,0.5735444806707033,0.4689113657086617,0.5477710233029381
32,beta,1,8,1.0,raw,2,0.4254583306635558,0.53273112523698,0.4399378328675719,0.5909738196954759
0,beta,1,8,1.0,raw,2,0.4233866910961803,0.6148917366327884,0.5607896604675208,0.5228318380492294
16,beta,1,8,1.0,raw,2,0.4491142151320963,0.5230054074565981,0.4193372693549275,0.777139144342263
27,beta,1,8,1.0,raw,2,0.4381810575258376,0.6512105780398463,0.5437787826637319,0.5473111658456485
10,beta,1,8,1.0,raw,2,0.4538554191032162,0.6447135537959944,0.3660364574582057,0.8079487179487179
6,beta,1,8,1.0,raw,2,0.4575864077354602,0.5680073971336107,0.4667933635499791,0.5777675653594772
35,beta,1,8,1.0,raw,2,0.4392260324966165,0.5650078769344824,0.4150348259204728,0.7916033242120198
2,beta,1,8,1.0,raw,2,0.4482623825011816,0.5016202821197102,0.3898593264967274,0.7668326589895218
26,beta,1,8,1.0,raw,2,0.4411919335151854,0.6565973211741236,0.3940686639398975,0.7875234521575984
46,beta,1,8,1.0,raw,2,0.4436308244057899,0.5651041666666666,0.384891295847217,0.7785270819952902
42,beta,1,8,1.0,raw,2,0.4669091955426107,0.5279229578010066,0.4522505906387445,0.7738974358974359
11,beta,1,8,1.0,raw,2,0.467550586982614,0.5244920174165457,0.395998727810868,0.8090632364493323
22,beta,1,8,1.0,raw,2,0.4465376581018798,0.5511468738438772,0.3940179715269536,0.8235804738562091
18,beta,1,8,1.0,raw,2,0.4647436434878985,0.576054497946995,0.3788653676108975,0.8087372645878358
15,beta,1,8,1.0,raw,2,0.4391773630223371,0.6180451127819548,0.376395549408295,0.792615596963423
3,beta,1,8,1.0,raw,2,0.4324747372013041,0.4546930492135971,0.4561968138800076,0.6000517598343685
14,beta,1,8,1.0,raw,2,0.411969274055676,0.5991970558715289,0.3758029289098986,0.8311004784688995
7,beta,1,8,1.0,raw,2,0.4285945169439904,0.6093233082706767,0.3905312234848464,0.7797489366116817
34,beta,1,8,1.0,raw,2,0.4519998293840457,0.5250463821892393,0.3533640373170361,0.847603607255041
23,beta,1,8,1.0,raw,2,0.4494052499821399,0.5748445719751315,0.4646080926390264,0.5854909127830237
47,beta,1,8,1.0,raw,2,0.4726289158002844,0.4832137733142037,0.4640326756870283,0.5695611577964519
13,beta,1,8,1.0,raw,2,0.4367623923235322,0.5543392504930966,0.4244480609223084,0.7524652622142536
41,beta,1,8,1.0,raw,2,0.4405650673005557,0.5640791476407914,0.4406287172850595,0.5670792907326866
39,beta,1,8,1.0,raw,2,0.4502464646015811,0.6173321234119782,0.4511808254130296,0.6195226917057903
31,beta,1,8,1.0,raw,2,0.46302503734807,0.4962335216572504,0.4155773307596783,0.7809646578579869
43,beta,1,8,1.0,raw,2,0.4604798485771395,0.5501893064918275,0.4011641311269543,0.7943775100401607
19,beta,1,8,1.0,raw,2,0.4247997590579321,0.6165514592933947,0.3880077995654378,0.7682564917859035
1,beta,1,8,1.0,raw,2,0.4624375004681369,0.4891067538126361,0.4602212837259837,0.5896300669027942
30,beta,1,8,1.0,raw,2,0.4540261318767162,0.5398167723749119,0.4041837451053144,0.7958579881656805
38,beta,1,8,1.0,raw,2,0.4297854918669517,0.5265196342119419,0.4346081835071964,0.742911051212938
37,beta,1,8,1.0,raw,2,0.4566034776704731,0.5488109558619413,0.3774934167793172,0.8377608142493639
17,beta,1,8,1.0,raw,2,0.4550952335137814,0.5667166416791604,0.3550536068549794,0.8372153478215659
33,beta,1,8,1.0,raw,2,0.442498518273195,0.5546145394616371,0.432642606586929,0.7795575896262394
25,beta,1,8,1.0,raw,2,0.4454401903955711,0.5373803827751196,0.5542437430490166,0.5380056150566705
21,beta,1,8,1.0,raw,2,0.4513738601171552,0.5685453869047619,0.3626106389333907,0.8299885619215971
45,beta,1,8,1.0,raw,2,0.4479617901924361,0.6059369202226346,0.4225028276066709,0.6962507620402356
29,beta,1,8,1.0,raw,2,0.4375381453097252,0.5642566568047338,0.3842328250598256,0.8450354609929078
