seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
34,bernoulli,1,4,1.0,raw,4,0.6281859070464768,0.4473147802535969
6,bernoulli,1,4,1.0,raw,4,0.5382308845577212,0.4790239553503954
23,bernoulli,1,4,1.0,raw,4,0.5059970014992503,0.4960798877371271
35,bernoulli,1,4,1.0,raw,4,0.6889055472263869,0.4120515900366301
47,bernoulli,1,4,1.0,raw,4,0.7053813395276809,0.445758412281231
14,bernoulli,1,4,1.0,raw,4,0.6038647342995169,0.3931421432032194
46,bernoulli,1,4,1.0,raw,4,0.6206896551724137,0.4162375704309974
38,bernoulli,1,4,1.0,raw,4,0.6634656423388817,0.4040520336686711
43,bernoulli,1,4,1.0,raw,4,0.5537234042553192,0.4851590701649348
11,bernoulli,1,4,1.0,raw,4,0.6803221288515406,0.4316771306269485
22,bernoulli,1,4,1.0,raw,4,0.7244444444444444,0.4058142672778901
19,bernoulli,1,4,1.0,raw,4,0.666048237476809,0.3991565387127181
2,bernoulli,1,4,1.0,raw,4,0.6410256410256411,0.4443339588833865
39,bernoulli,1,4,1.0,raw,4,0.5940740740740741,0.4534429552734652
7,bernoulli,1,4,1.0,raw,4,0.5798872180451128,0.4239910181866594
31,bernoulli,1,4,1.0,raw,4,0.634388105223027,0.4439642221205549
10,bernoulli,1,4,1.0,raw,4,0.5588126159554732,0.4734704594737678
42,bernoulli,1,4,1.0,raw,4,0.6724481658692184,0.4446068577082666
30,bernoulli,1,4,1.0,raw,4,0.6163273001508296,0.4582714143745235
3,bernoulli,1,4,1.0,raw,4,0.5857988165680473,0.4521900594516282
0,bernoulli,1,4,1.0,raw,4,0.55622009569378,0.4580689737115187
15,bernoulli,1,4,1.0,raw,4,0.724392361111111,0.3953648249860311
18,bernoulli,1,4,1.0,raw,4,0.7049242424242423,0.4336856538442197
26,bernoulli,1,4,1.0,raw,4,0.6281573498964803,0.4241218779449275
27,bernoulli,1,4,1.0,raw,4,0.4861471861471861,0.4600048327710419
40,bernoulli,1,4,1.0,raw,4,0.572601717058604,0.4600927726861147
24,bernoulli,1,4,1.0,raw,4,0.7216678545972915,0.4226078802554742
4,bernoulli,1,4,1.0,raw,4,0.5569715142428786,0.482382938806034
44,bernoulli,1,4,1.0,raw,4,0.4860846359130766,0.4731633169816596
32,bernoulli,1,4,1.0,raw,4,0.5685763888888888,0.4554372851854312
28,bernoulli,1,4,1.0,raw,4,0.7816257816257817,0.3595748221442512
16,bernoulli,1,4,1.0,raw,4,0.6727611940298507,0.4279813880628167
48,bernoulli,1,4,1.0,raw,4,0.6083984375,0.4581954018802949
5,bernoulli,1,4,1.0,raw,4,0.5726911179849757,0.4453778804500685
29,bernoulli,1,4,1.0,raw,4,0.6640769515353311,0.4225745582253727
36,bernoulli,1,4,1.0,raw,4,0.6224074074074074,0.4453686293982271
20,bernoulli,1,4,1.0,raw,4,0.7103174603174602,0.4108968859716781
8,bernoulli,1,4,1.0,raw,4,0.667037037037037,0.4427528770327453
12,bernoulli,1,4,1.0,raw,4,0.6785714285714286,0.4185344931483161
17,bernoulli,1,4,1.0,raw,4,0.6949404761904763,0.432806262167589
9,bernoulli,1,4,1.0,raw,4,0.6235119047619048,0.4603534165977458
21,bernoulli,1,4,1.0,raw,4,0.7047724750277469,0.4305296361549213
41,bernoulli,1,4,1.0,raw,4,0.5640625,0.4540600829509718
13,bernoulli,1,4,1.0,raw,4,0.6743697478991596,0.394235462313768
37,bernoulli,1,4,1.0,raw,4,0.7195708472068072,0.4284957832465013
1,bernoulli,1,4,1.0,raw,4,0.5794530672579453,0.4583200069859864
49,bernoulli,1,4,1.0,raw,4,0.6428571428571429,0.4409609886634253
45,bernoulli,1,4,1.0,raw,4,0.647495361781076,0.4451609236424016
25,bernoulli,1,4,1.0,raw,4,0.544140625,0.4731218866021582
33,bernoulli,1,4,1.0,raw,4,0.6462121212121211,0.4386911016040028
