seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_2pl,rmse_2pl
0,beta,54,none,1.0,pca,54,0.5209716202790458,0.3738885541682629
1,beta,54,none,1.0,pca,54,0.4885766862481422,0.3814103078723972
10,beta,54,none,1.0,pca,54,0.5506090314913844,0.3566341370308937
11,beta,54,none,1.0,pca,54,0.545992714025501,0.3448423455939584
12,beta,54,none,1.0,pca,54,0.5407472178060413,0.3328954333638713
13,beta,54,none,1.0,pca,54,0.5667420502495931,0.3566368946828803
14,beta,54,none,1.0,pca,54,0.4644994434075178,0.3497474972967351
15,beta,54,none,1.0,pca,54,0.5190974561679318,0.3546370323339687
16,beta,54,none,1.0,pca,54,0.5052996656866628,0.3677195488765542
17,beta,54,none,1.0,pca,54,0.5835470334537824,0.3445391050727835
18,beta,54,none,1.0,pca,54,0.5699020842644131,0.3386115283285899
19,beta,54,none,1.0,pca,54,0.6049149671865077,0.3340487836336002
2,beta,54,none,1.0,pca,54,0.605724911163813,0.3316195909279705
20,beta,54,none,1.0,pca,54,0.5421473073838752,0.3398370851762055
21,beta,54,none,1.0,pca,54,0.5865401089675496,0.3337712974575273
22,beta,54,none,1.0,pca,54,0.5224191342130673,0.3762347635244742
23,beta,54,none,1.0,pca,54,0.6024477329433021,0.3626733020354863
24,beta,54,none,1.0,pca,54,0.5530995934959348,0.4011057724022096
25,beta,54,none,1.0,pca,54,0.588818965804282,0.3755759148096059
26,beta,54,none,1.0,pca,54,0.4366242637764569,0.3711951669343417
27,beta,54,none,1.0,pca,54,0.5237214896650035,0.3398276467728393
28,beta,54,none,1.0,pca,54,0.5794586087503935,0.3989154716289453
29,beta,54,none,1.0,pca,54,0.5027811240500305,0.3658903626167623
3,beta,54,none,1.0,pca,54,0.4468445542019906,0.3456440460241334
30,beta,54,none,1.0,pca,54,0.5455058717253839,0.350764162883594
31,beta,54,none,1.0,pca,54,0.4915203727785002,0.3232899656453011
32,beta,54,none,1.0,pca,54,0.5881650878437591,0.3277653357848267
33,beta,54,none,1.0,pca,54,0.471739411249695,0.3739539696944444
34,beta,54,none,1.0,pca,54,0.5667869118991973,0.3388717057424321
35,beta,54,none,1.0,pca,54,0.5208290369148278,0.3593374522953013
36,beta,54,none,1.0,pca,54,0.5573061681471988,0.3554492777427089
37,beta,54,none,1.0,pca,54,0.6310155409746132,0.3686211174883008
38,beta,54,none,1.0,pca,54,0.5262362730286153,0.3623714950947321
39,beta,54,none,1.0,pca,54,0.5619605893643758,0.3768917290689695
4,beta,54,none,1.0,pca,54,0.6468459634869497,0.3510725315780315
40,beta,54,none,1.0,pca,54,0.4386487050960735,0.3438145295176669
41,beta,54,none,1.0,pca,54,0.562940106021046,0.3178620578870354
42,beta,54,none,1.0,pca,54,0.5354676492398962,0.3371222806296821
43,beta,54,none,1.0,pca,54,0.5126680764473527,0.3671932017106872
44,beta,54,none,1.0,pca,54,0.5221739596739596,0.3149490946932782
45,beta,54,none,1.0,pca,54,0.6188255164349745,0.364273684567485
46,beta,54,none,1.0,pca,54,0.5037928858979752,0.3462001223738028
47,beta,54,none,1.0,pca,54,0.4421427892385208,0.3151551933062819
48,beta,54,none,1.0,pca,54,0.5270292763218731,0.3322552878796454
49,beta,54,none,1.0,pca,54,0.5656931818181818,0.3433414979692269
5,beta,54,none,1.0,pca,54,0.5741582454437139,0.3638471277413197
6,beta,54,none,1.0,pca,54,0.5822349381741647,0.369975785191201
7,beta,54,none,1.0,pca,54,0.4879724811646022,0.3410319679425377
8,beta,54,none,1.0,pca,54,0.5337938898514668,0.3603513350654029
9,beta,54,none,1.0,pca,54,0.571777372477496,0.3521541491324038
