seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_2pl,rmse_2pl
0,beta,1,8,1.0,raw,8,0.5996464869642067,0.5256912902688133
1,beta,1,8,1.0,raw,8,0.6418845315904139,0.4589685802582776
10,beta,1,8,1.0,raw,8,0.6347461574289707,0.4410952257164793
11,beta,1,8,1.0,raw,8,0.5210449927431059,0.5455001442626707
12,beta,1,8,1.0,raw,8,0.6293303612891242,0.4969343287957255
13,beta,1,8,1.0,raw,8,0.5181459566074951,0.5746099216606397
14,beta,1,8,1.0,raw,8,0.5662986506077842,0.4651632092781472
15,beta,1,8,1.0,raw,8,0.5915789473684211,0.5888568124442318
16,beta,1,8,1.0,raw,8,0.5409353951238023,0.5093147651770853
17,beta,1,8,1.0,raw,8,0.5756184407796102,0.4793310263606508
18,beta,1,8,1.0,raw,8,0.5628966032101531,0.4864179382733485
19,beta,1,8,1.0,raw,8,0.642089093701997,0.5634743411121182
2,beta,1,8,1.0,raw,8,0.503621807091117,0.4925788201759025
20,beta,1,8,1.0,raw,8,0.6369907109353444,0.4832361893069228
21,beta,1,8,1.0,raw,8,0.6042596726190477,0.54064435648582
22,beta,1,8,1.0,raw,8,0.5906400295967444,0.4629378958600353
23,beta,1,8,1.0,raw,8,0.5838354854136776,0.4865355145193209
24,beta,1,8,1.0,raw,8,0.5463917525773196,0.4917034008829407
25,beta,1,8,1.0,raw,8,0.5534290271132376,0.4886683341186944
26,beta,1,8,1.0,raw,8,0.6270542414743041,0.4766783651614774
27,beta,1,8,1.0,raw,8,0.6378093451264183,0.4872376084266435
28,beta,1,8,1.0,raw,8,0.6167979002624672,0.5432263044779917
29,beta,1,8,1.0,raw,8,0.5315273668639053,0.5162347020983811
3,beta,1,8,1.0,raw,8,0.4599695585996955,0.4617996558033225
30,beta,1,8,1.0,raw,8,0.4962750427866707,0.5058346304125341
31,beta,1,8,1.0,raw,8,0.5285310734463277,0.5666905971925031
32,beta,1,8,1.0,raw,8,0.5190141630422661,0.496121863822607
33,beta,1,8,1.0,raw,8,0.5727888665079656,0.486009991626502
34,beta,1,8,1.0,raw,8,0.5364564007421151,0.5265158476948631
35,beta,1,8,1.0,raw,8,0.5613010842368641,0.6114796703543155
36,beta,1,8,1.0,raw,8,0.566048237476809,0.4638575823943878
37,beta,1,8,1.0,raw,8,0.6114555380771722,0.4644598617899297
38,beta,1,8,1.0,raw,8,0.5130715438407746,0.494043001324603
39,beta,1,8,1.0,raw,8,0.6137931034482758,0.4386301090402782
4,beta,1,8,1.0,raw,8,0.5342271740156737,0.5354751138167053
40,beta,1,8,1.0,raw,8,0.5882570503929727,0.4576154708016042
41,beta,1,8,1.0,raw,8,0.5909690512430239,0.5485724128348172
42,beta,1,8,1.0,raw,8,0.6244676732481611,0.4499585569689482
43,beta,1,8,1.0,raw,8,0.521562471142303,0.569981988739412
44,beta,1,8,1.0,raw,8,0.5243595714951094,0.4825080918093093
45,beta,1,8,1.0,raw,8,0.5918367346938777,0.4653176208378278
46,beta,1,8,1.0,raw,8,0.5774101307189543,0.5325830508106867
47,beta,1,8,1.0,raw,8,0.502725968436155,0.5077632586740434
48,beta,1,8,1.0,raw,8,0.5771743187756625,0.5130443148072042
49,beta,1,8,1.0,raw,8,0.5727910238429172,0.4765124372858564
5,beta,1,8,1.0,raw,8,0.6333396873808617,0.5108247475060721
6,beta,1,8,1.0,raw,8,0.5739251040221913,0.4841938295257192
7,beta,1,8,1.0,raw,8,0.6660651629072682,0.4445871837536225
8,beta,1,8,1.0,raw,8,0.5240277777777778,0.6505503873522961
9,beta,1,8,1.0,raw,8,0.5867346938775511,0.4641700960263188
