seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_rasch,rmse_rasch
0,beta,1,32,0.7,pca,32,0.6065212832879011,0.4802926058548934
1,beta,1,32,0.7,pca,32,0.6179323593586945,0.466468823451125
10,beta,1,32,0.7,pca,32,0.6501260504201681,0.4066385648383906
11,beta,1,32,0.7,pca,32,0.6280354363421456,0.5217046094030868
12,beta,1,32,0.7,pca,32,0.6106156323547628,0.4583610685221971
13,beta,1,32,0.7,pca,32,0.6422055984555984,0.4793652523795439
14,beta,1,32,0.7,pca,32,0.6043964042653855,0.4367602599859857
15,beta,1,32,0.7,pca,32,0.6365532304657225,0.4041808878798857
16,beta,1,32,0.7,pca,32,0.6226182563420848,0.4504986979902888
17,beta,1,32,0.7,pca,32,0.5617092950717404,0.4766700498198556
18,beta,1,32,0.7,pca,32,0.585486641786624,0.4690414317493246
19,beta,1,32,0.7,pca,32,0.5860985985985986,0.4522922526085899
2,beta,1,32,0.7,pca,32,0.6473815916377759,0.4353646722653462
20,beta,1,32,0.7,pca,32,0.6563564204327231,0.4492015337754795
21,beta,1,32,0.7,pca,32,0.6330616750434497,0.4392802089003919
22,beta,1,32,0.7,pca,32,0.5973317016400916,0.4696993750557692
23,beta,1,32,0.7,pca,32,0.6646562739585995,0.4296690330004928
24,beta,1,32,0.7,pca,32,0.5902040001995112,0.4685670813654151
25,beta,1,32,0.7,pca,32,0.6428866983083851,0.4571629684917294
26,beta,1,32,0.7,pca,32,0.6124208304011258,0.4508715203671541
27,beta,1,32,0.7,pca,32,0.6165118679050567,0.4788668997499457
28,beta,1,32,0.7,pca,32,0.6617790244807122,0.4711667859854658
29,beta,1,32,0.7,pca,32,0.6257595805155346,0.4597049656914079
3,beta,1,32,0.7,pca,32,0.6417834316617503,0.4520888979374499
30,beta,1,32,0.7,pca,32,0.6347369691119691,0.4709169843795605
31,beta,1,32,0.7,pca,32,0.6043877204244233,0.4441027857515062
32,beta,1,32,0.7,pca,32,0.6075098328416912,0.4478609712113974
33,beta,1,32,0.7,pca,32,0.6243382491964454,0.4640210508851494
34,beta,1,32,0.7,pca,32,0.5971447189147562,0.4646942314937936
35,beta,1,32,0.7,pca,32,0.5879144795800794,0.4416253381712175
36,beta,1,32,0.7,pca,32,0.6131670131670132,0.4764267462315324
37,beta,1,32,0.7,pca,32,0.5737974987974988,0.4880315981654413
38,beta,1,32,0.7,pca,32,0.6221853685882464,0.4860362973620398
39,beta,1,32,0.7,pca,32,0.6083620346289919,0.4636362725772445
4,beta,1,32,0.7,pca,32,0.6161642589011489,0.4926303959821755
40,beta,1,32,0.7,pca,32,0.6262077506338135,0.5000540584904909
41,beta,1,32,0.7,pca,32,0.5826634980545653,0.4706860139514611
42,beta,1,32,0.7,pca,32,0.6385715755891735,0.4573730918352389
43,beta,1,32,0.7,pca,32,0.6497961281880528,0.4823867692413651
44,beta,1,32,0.7,pca,32,0.5889869181624582,0.4618402305131826
45,beta,1,32,0.7,pca,32,0.6375517341882833,0.4508509299439689
46,beta,1,32,0.7,pca,32,0.6054101283459081,0.456664386454108
47,beta,1,32,0.7,pca,32,0.6175761307370635,0.4580848645301549
48,beta,1,32,0.7,pca,32,0.6254792341748864,0.4732647438986949
49,beta,1,32,0.7,pca,32,0.6367933380248652,0.4485451000995875
5,beta,1,32,0.7,pca,32,0.6437200956937799,0.4481942477385247
6,beta,1,32,0.7,pca,32,0.6052360916316035,0.4530752911103308
7,beta,1,32,0.7,pca,32,0.6545250700716289,0.4669742008001638
8,beta,1,32,0.7,pca,32,0.6324939467312349,0.4432591396407191
9,beta,1,32,0.7,pca,32,0.6038995726495726,0.4451444877765687
