seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,bernoulli,1,32,0.3,raw,32,0.5692734814021942,0.462027376563123
2,bernoulli,1,32,0.3,raw,32,0.6258619512528163,0.4338131770370645
26,bernoulli,1,32,0.3,raw,32,0.6684673136788134,0.4535445540053993
23,bernoulli,1,32,0.3,raw,32,0.7169339364035088,0.4119684963878055
19,bernoulli,1,32,0.3,raw,32,0.5758521988030185,0.4463590404314149
35,bernoulli,1,32,0.3,raw,32,0.5889303482587065,0.4567307030141064
22,bernoulli,1,32,0.3,raw,32,0.7103118475112817,0.4153873552958148
42,bernoulli,1,32,0.3,raw,32,0.73825601879037,0.3929386665857229
47,bernoulli,1,32,0.3,raw,32,0.6994186046511628,0.4297815046651531
43,bernoulli,1,32,0.3,raw,32,0.62281837804502,0.4555372615212641
31,bernoulli,1,32,0.3,raw,32,0.4920283724864971,0.4770578873884998
30,bernoulli,1,32,0.3,raw,32,0.5965992647058824,0.4558002816072592
3,bernoulli,1,32,0.3,raw,32,0.6371036286368094,0.455414545357322
38,bernoulli,1,32,0.3,raw,32,0.6144457394457394,0.4371187558501296
18,bernoulli,1,32,0.3,raw,32,0.6162245397914187,0.4468742557332703
39,bernoulli,1,32,0.3,raw,32,0.5832860296436456,0.4733714060711174
15,bernoulli,1,32,0.3,raw,32,0.6966655769859431,0.4256388224795371
6,bernoulli,1,32,0.3,raw,32,0.6484431333988856,0.4464832442729045
34,bernoulli,1,32,0.3,raw,32,0.6197763929618768,0.4520492939359039
14,bernoulli,1,32,0.3,raw,32,0.7440483891835943,0.4236486907698788
27,bernoulli,1,32,0.3,raw,32,0.5314911366006256,0.4778418020141723
11,bernoulli,1,32,0.3,raw,32,0.687705076240108,0.4261595069496169
10,bernoulli,1,32,0.3,raw,32,0.5819268635724333,0.4803902476618351
7,bernoulli,1,32,0.3,raw,32,0.6762135590905988,0.4344229630535303
46,bernoulli,1,32,0.3,raw,32,0.619409253167215,0.4299140679636496
40,bernoulli,1,32,0.3,raw,32,0.5215301003344481,0.4725842381626042
20,bernoulli,1,32,0.3,raw,32,0.6499480408337919,0.4499306221303949
36,bernoulli,1,32,0.3,raw,32,0.5672619047619047,0.473586735007985
16,bernoulli,1,32,0.3,raw,32,0.5654351145038168,0.4556290889028004
1,bernoulli,1,32,0.3,raw,32,0.6782816574905824,0.4527063408796221
48,bernoulli,1,32,0.3,raw,32,0.7020613773447338,0.4090322989264489
24,bernoulli,1,32,0.3,raw,32,0.5413596168017686,0.4981438635840519
44,bernoulli,1,32,0.3,raw,32,0.5923595351076267,0.4570544473352615
28,bernoulli,1,32,0.3,raw,32,0.5578088578088578,0.4708573971003145
32,bernoulli,1,32,0.3,raw,32,0.6016032325338895,0.4477568681425515
12,bernoulli,1,32,0.3,raw,32,0.6151633522727273,0.457139841856336
8,bernoulli,1,32,0.3,raw,32,0.7517452860964311,0.4112932340743894
4,bernoulli,1,32,0.3,raw,32,0.6689895470383276,0.4325720976674347
45,bernoulli,1,32,0.3,raw,32,0.5973760932944606,0.4568873774029963
17,bernoulli,1,32,0.3,raw,32,0.6782984859408796,0.4271520892677442
21,bernoulli,1,32,0.3,raw,32,0.6752607561929597,0.4484872750493967
25,bernoulli,1,32,0.3,raw,32,0.6798764283816104,0.4182939957396398
9,bernoulli,1,32,0.3,raw,32,0.61357421875,0.4518741904709187
29,bernoulli,1,32,0.3,raw,32,0.5797706634851196,0.4667256672068506
5,bernoulli,1,32,0.3,raw,32,0.512983831455169,0.4681398712515767
37,bernoulli,1,32,0.3,raw,32,0.5857423795476893,0.4477627086710162
33,bernoulli,1,32,0.3,raw,32,0.6825281636602392,0.4329866506509785
13,bernoulli,1,32,0.3,raw,32,0.648972602739726,0.447916065999301
41,bernoulli,1,32,0.3,raw,32,0.6374288583863408,0.4482903381947504
49,bernoulli,1,32,0.3,raw,32,0.6117367706919944,0.4514688612527922
