seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_naive,rmse_naive
0,bernoulli,1,32,0.7,pca,32,0.5,0.4554208111930696
1,bernoulli,1,32,0.7,pca,32,0.5,0.447033467905622
10,bernoulli,1,32,0.7,pca,32,0.5,0.4354793171170258
11,bernoulli,1,32,0.7,pca,32,0.5,0.4781898791107278
12,bernoulli,1,32,0.7,pca,32,0.5,0.4531532476104866
13,bernoulli,1,32,0.7,pca,32,0.5,0.4609444989465076
14,bernoulli,1,32,0.7,pca,32,0.5,0.4371486683656493
15,bernoulli,1,32,0.7,pca,32,0.5,0.4198957213308036
16,bernoulli,1,32,0.7,pca,32,0.5,0.4498206542838124
17,bernoulli,1,32,0.7,pca,32,0.5,0.4540395878985799
18,bernoulli,1,32,0.7,pca,32,0.5,0.4600390714140246
19,bernoulli,1,32,0.7,pca,32,0.5,0.4445053615976178
2,bernoulli,1,32,0.7,pca,32,0.5,0.4365120359292959
20,bernoulli,1,32,0.7,pca,32,0.5,0.4431968424657898
21,bernoulli,1,32,0.7,pca,32,0.5,0.4432891588443403
22,bernoulli,1,32,0.7,pca,32,0.5,0.4544082426375472
23,bernoulli,1,32,0.7,pca,32,0.5,0.4469552941645591
24,bernoulli,1,32,0.7,pca,32,0.5,0.4506432049178357
25,bernoulli,1,32,0.7,pca,32,0.5,0.451212728392949
26,bernoulli,1,32,0.7,pca,32,0.5,0.4481090605599767
27,bernoulli,1,32,0.7,pca,32,0.5,0.4665613258485015
28,bernoulli,1,32,0.7,pca,32,0.5,0.4654899401289646
29,bernoulli,1,32,0.7,pca,32,0.5,0.4574911786620385
3,bernoulli,1,32,0.7,pca,32,0.5,0.4488575519845172
30,bernoulli,1,32,0.7,pca,32,0.5,0.4543794827456561
31,bernoulli,1,32,0.7,pca,32,0.5,0.4479356602774293
32,bernoulli,1,32,0.7,pca,32,0.5,0.4462540527234519
33,bernoulli,1,32,0.7,pca,32,0.5,0.4557772983383642
34,bernoulli,1,32,0.7,pca,32,0.5,0.4568154567320627
35,bernoulli,1,32,0.7,pca,32,0.5,0.4397630573468143
36,bernoulli,1,32,0.7,pca,32,0.5,0.4605850068048083
37,bernoulli,1,32,0.7,pca,32,0.5,0.46320776396777
38,bernoulli,1,32,0.7,pca,32,0.5,0.46842489094525
39,bernoulli,1,32,0.7,pca,32,0.5,0.4422192639645848
4,bernoulli,1,32,0.7,pca,32,0.5,0.4660307370954704
40,bernoulli,1,32,0.7,pca,32,0.5,0.4721680318680477
41,bernoulli,1,32,0.7,pca,32,0.5,0.4571512667886121
42,bernoulli,1,32,0.7,pca,32,0.5,0.4519903512194923
43,bernoulli,1,32,0.7,pca,32,0.5,0.4641526959809109
44,bernoulli,1,32,0.7,pca,32,0.5,0.4480855331439027
45,bernoulli,1,32,0.7,pca,32,0.5,0.4506031927633551
46,bernoulli,1,32,0.7,pca,32,0.5,0.4433682814724384
47,bernoulli,1,32,0.7,pca,32,0.5,0.4548303805672782
48,bernoulli,1,32,0.7,pca,32,0.5,0.4533080684877059
49,bernoulli,1,32,0.7,pca,32,0.5,0.4450081404198578
5,bernoulli,1,32,0.7,pca,32,0.5,0.4469092335959831
6,bernoulli,1,32,0.7,pca,32,0.5,0.4382946087166429
7,bernoulli,1,32,0.7,pca,32,0.5,0.4588492498953487
8,bernoulli,1,32,0.7,pca,32,0.5,0.4410550399750485
9,bernoulli,1,32,0.7,pca,32,0.5,0.4421900651405797
