seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
0,bernoulli,32,none,1.0,raw,2,0.2849622746018538,0.5426271759945861,0.2244886571481443,0.969737830842448
12,bernoulli,32,none,1.0,raw,2,0.2790233766827282,0.5770111287758347,0.2239760633961576,0.9645526760244691
24,bernoulli,32,none,1.0,raw,2,0.2859357083373923,0.5640273792443806,0.2203651980688515,0.9622706994776984
8,bernoulli,32,none,1.0,raw,2,0.275532827795287,0.5574209281922408,0.2323498894907099,0.9588502045577774
20,bernoulli,32,none,1.0,raw,2,0.2654830188520135,0.5862223181790143,0.2430714886794162,0.9503152050432808
4,bernoulli,32,none,1.0,raw,2,0.2643171820308187,0.5719093866243327,0.2218264123611775,0.9745359390317174
0,bernoulli,32,none,1.0,raw,3,0.2875317949875081,0.5667808958834286,0.2315232029156295,0.9672246806378894
16,bernoulli,32,none,1.0,raw,2,0.2828970603558548,0.5572783933518005,0.2264523896300359,0.9673394698902074
28,bernoulli,32,none,1.0,raw,2,0.2903137832588602,0.5916776833490714,0.2034009471260091,0.9698159601560636
40,bernoulli,32,none,1.0,raw,2,0.2839427497717683,0.5800786688944584,0.2465728229276336,0.9571844822865456
44,bernoulli,32,none,1.0,raw,2,0.255764193703124,0.5658247533247533,0.2420881744487249,0.9580709873478064
32,bernoulli,32,none,1.0,raw,2,0.2613302735381478,0.5700442967884828,0.2527562728899559,0.9488831821309142
48,bernoulli,32,none,1.0,raw,2,0.2604313687307019,0.6161250947827857,0.2006193276224371,0.977381818744871
36,bernoulli,32,none,1.0,raw,2,0.2679479646545643,0.5274745510525773,0.2330314991911161,0.955778894472362
31,bernoulli,32,none,1.0,raw,2,0.2672172535397247,0.6015026730241294,0.225310591069255,0.968370748377156
3,bernoulli,32,none,1.0,raw,2,0.2641498754055532,0.6020720083121264,0.2417978567125053,0.9585677480414324
14,bernoulli,32,none,1.0,raw,2,0.2862903304611319,0.5593628899286055,0.2373174106656451,0.958437027469758
22,bernoulli,32,none,1.0,raw,2,0.2909954115228934,0.5636429696015502,0.2305880738756672,0.9663803479592954
30,bernoulli,32,none,1.0,raw,2,0.2606729565553225,0.6540752567042978,0.2552399599499395,0.9603645495017348
