seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_rasch,rmse_rasch
0,beta,1,32,1.0,raw,32,0.5876520955385309,0.4605841171051382
1,beta,1,32,1.0,raw,32,0.6164785754697317,0.4474325243463691
10,beta,1,32,1.0,raw,32,0.6424899528724665,0.4534580223702614
11,beta,1,32,1.0,raw,32,0.6242162940069715,0.4624433005864047
12,beta,1,32,1.0,raw,32,0.5885479739170936,0.4465354389616489
13,beta,1,32,1.0,raw,32,0.6178956671501088,0.4882308018372618
14,beta,1,32,1.0,raw,32,0.574316742081448,0.4457783521042584
15,beta,1,32,1.0,raw,32,0.624810606060606,0.4613843788262362
16,beta,1,32,1.0,raw,32,0.6235951911535137,0.4294946758064607
17,beta,1,32,1.0,raw,32,0.6001045688545689,0.4689024200588116
18,beta,1,32,1.0,raw,32,0.6007581991301282,0.4547029512277321
19,beta,1,32,1.0,raw,32,0.5878294818012076,0.4378679295153321
2,beta,1,32,1.0,raw,32,0.5541616775659329,0.4437385987442415
20,beta,1,32,1.0,raw,32,0.611824860257222,0.4225846608961723
21,beta,1,32,1.0,raw,32,0.6538108839007751,0.4380507748863769
22,beta,1,32,1.0,raw,32,0.6522911051212938,0.4618111913220821
23,beta,1,32,1.0,raw,32,0.5822779664953692,0.4445327825804774
24,beta,1,32,1.0,raw,32,0.626643234799327,0.4417333488089465
25,beta,1,32,1.0,raw,32,0.5850930900912158,0.4365264585249647
26,beta,1,32,1.0,raw,32,0.5644582080219158,0.459198743391519
27,beta,1,32,1.0,raw,32,0.5868325614515425,0.4660837799908818
28,beta,1,32,1.0,raw,32,0.5782091829899759,0.4460176105625459
29,beta,1,32,1.0,raw,32,0.6361768573307035,0.432917127116414
3,beta,1,32,1.0,raw,32,0.596534178187404,0.4394880831907133
30,beta,1,32,1.0,raw,32,0.5650450725550445,0.4656492514983266
31,beta,1,32,1.0,raw,32,0.5624974719019965,0.4726182591326591
32,beta,1,32,1.0,raw,32,0.6010964205095131,0.447522052402676
33,beta,1,32,1.0,raw,32,0.6107369802458903,0.439421453394296
34,beta,1,32,1.0,raw,32,0.5942507638221604,0.4588723390887076
35,beta,1,32,1.0,raw,32,0.6399354559314695,0.4305765491241777
36,beta,1,32,1.0,raw,32,0.5937757820050444,0.4556222535928387
37,beta,1,32,1.0,raw,32,0.5923763816172193,0.4476269757350514
38,beta,1,32,1.0,raw,32,0.6085278957396358,0.4452367684734569
39,beta,1,32,1.0,raw,32,0.6447218934911243,0.4317655253189519
4,beta,1,32,1.0,raw,32,0.5928336530556317,0.4600866028647019
40,beta,1,32,1.0,raw,32,0.6264709392528942,0.438557114030814
41,beta,1,32,1.0,raw,32,0.6303056563577606,0.4452213896855692
42,beta,1,32,1.0,raw,32,0.6449939024390243,0.4480763546225983
43,beta,1,32,1.0,raw,32,0.6255846190935391,0.4695016397796936
44,beta,1,32,1.0,raw,32,0.611111111111111,0.4368916096074398
45,beta,1,32,1.0,raw,32,0.592478723090968,0.4431095511752457
46,beta,1,32,1.0,raw,32,0.5881156246447313,0.4681450436914085
47,beta,1,32,1.0,raw,32,0.624604077122243,0.4398308211708144
48,beta,1,32,1.0,raw,32,0.6089921887675869,0.4745147516562317
49,beta,1,32,1.0,raw,32,0.5934067204068071,0.4594223043518063
5,beta,1,32,1.0,raw,32,0.6347605992833609,0.4274050869065089
6,beta,1,32,1.0,raw,32,0.589050059353195,0.4504713259122822
7,beta,1,32,1.0,raw,32,0.5876267189366329,0.4506242409222223
8,beta,1,32,1.0,raw,32,0.5987359416698437,0.4718401776027022
9,beta,1,32,1.0,raw,32,0.6196581196581198,0.4399766473912813
