seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_naive,rmse_naive
0,beta,1,32,1.0,pca,32,0.5,0.4578016097560443
1,beta,1,32,1.0,pca,32,0.5,0.4492318358795872
10,beta,1,32,1.0,pca,32,0.5,0.4447187346790218
11,beta,1,32,1.0,pca,32,0.5,0.4552075770857033
12,beta,1,32,1.0,pca,32,0.5,0.4394866082892896
13,beta,1,32,1.0,pca,32,0.5,0.4633767516846808
14,beta,1,32,1.0,pca,32,0.5,0.440269441062721
15,beta,1,32,1.0,pca,32,0.5,0.4478572447491597
16,beta,1,32,1.0,pca,32,0.5,0.4464222982510822
17,beta,1,32,1.0,pca,32,0.5,0.455399772040411
18,beta,1,32,1.0,pca,32,0.5,0.450727384181855
19,beta,1,32,1.0,pca,32,0.5,0.44117100954182
2,beta,1,32,1.0,pca,32,0.5,0.4309150846542406
20,beta,1,32,1.0,pca,32,0.5,0.4328006673909962
21,beta,1,32,1.0,pca,32,0.5,0.4399780529140641
22,beta,1,32,1.0,pca,32,0.5,0.4428250626401976
23,beta,1,32,1.0,pca,32,0.5,0.4418442502579129
24,beta,1,32,1.0,pca,32,0.5,0.4425883710303114
25,beta,1,32,1.0,pca,32,0.5,0.4389338328574829
26,beta,1,32,1.0,pca,32,0.5,0.4462314626973429
27,beta,1,32,1.0,pca,32,0.5,0.460671089252689
28,beta,1,32,1.0,pca,32,0.5,0.4580989820110133
29,beta,1,32,1.0,pca,32,0.5,0.450477925133392
3,beta,1,32,1.0,pca,32,0.5,0.4461585590697973
30,beta,1,32,1.0,pca,32,0.5,0.4592968789970292
31,beta,1,32,1.0,pca,32,0.5,0.4457876949332446
32,beta,1,32,1.0,pca,32,0.5,0.4538346849710457
33,beta,1,32,1.0,pca,32,0.5,0.4481238747160974
34,beta,1,32,1.0,pca,32,0.5,0.4585877185795329
35,beta,1,32,1.0,pca,32,0.5,0.4524839240058441
36,beta,1,32,1.0,pca,32,0.5,0.4625367852351376
37,beta,1,32,1.0,pca,32,0.5,0.450179970701214
38,beta,1,32,1.0,pca,32,0.5,0.4403084124882355
39,beta,1,32,1.0,pca,32,0.5,0.4408049919227834
4,beta,1,32,1.0,pca,32,0.5,0.4568831374960971
40,beta,1,32,1.0,pca,32,0.5,0.4381900692506553
41,beta,1,32,1.0,pca,32,0.5,0.450005530614775
42,beta,1,32,1.0,pca,32,0.5,0.4494093614951582
43,beta,1,32,1.0,pca,32,0.5,0.448671588210131
44,beta,1,32,1.0,pca,32,0.5,0.4391502014484136
45,beta,1,32,1.0,pca,32,0.5,0.4421023896874326
46,beta,1,32,1.0,pca,32,0.5,0.4505655913271391
47,beta,1,32,1.0,pca,32,0.5,0.4374826291586698
48,beta,1,32,1.0,pca,32,0.5,0.4471289246727895
49,beta,1,32,1.0,pca,32,0.5,0.4552606208532271
5,beta,1,32,1.0,pca,32,0.5,0.4344152795517143
6,beta,1,32,1.0,pca,32,0.5,0.4473882448783715
7,beta,1,32,1.0,pca,32,0.5,0.4510211279893652
8,beta,1,32,1.0,pca,32,0.5,0.4503258869529413
9,beta,1,32,1.0,pca,32,0.5,0.4391437204248812
