seed,model_type,n_samples,pre_revision,j_percentage,mirt_dim,rmse_mirt,auc_mirt,baseline_embedding_type
0,bernoulli,1,none,1.0,17,0.2987131009597821,0.524140681653372,pca
12,bernoulli,1,none,1.0,12,0.2727838332505873,0.5320031796502385,pca
34,bernoulli,1,none,1.0,15,0.2847329355113572,0.5592105263157894,pca
41,bernoulli,1,none,1.0,11,0.2827751872702427,0.5538083342456482,pca
26,bernoulli,1,none,1.0,13,0.2806163643780536,0.5403860714118206,pca
24,bernoulli,1,none,1.0,12,0.2857644636293371,0.5603299856527977,pca
20,bernoulli,1,none,1.0,9,0.2698410023437282,0.5500817346246376,pca
47,bernoulli,1,none,1.0,14,0.2774268281108283,0.5853122920429699,pca
31,bernoulli,1,none,1.0,14,0.2830179858962446,0.567850563502384,pca
10,bernoulli,1,none,1.0,19,0.2894521741555436,0.5675430778371955,pca
19,bernoulli,1,none,1.0,13,0.2744616945678731,0.6111689365605815,pca
18,bernoulli,1,none,1.0,11,0.2592049477865119,0.6025008820368076,pca
28,bernoulli,1,none,1.0,17,0.2945576243645594,0.5213723638652817,pca
39,bernoulli,1,none,1.0,11,0.2881399847507268,0.5482448872502313,pca
49,bernoulli,1,none,1.0,14,0.2824612865675324,0.5460350146711623,pca
45,bernoulli,1,none,1.0,13,0.2889282327131643,0.5867907558753372,pca
27,bernoulli,1,none,1.0,16,0.2838571035017389,0.5335144927536232,pca
35,bernoulli,1,none,1.0,14,0.2764413821641872,0.5649485603556028,pca
40,bernoulli,1,none,1.0,12,0.2945135207367421,0.5854737479980955,pca
2,bernoulli,1,none,1.0,13,0.2648255575452733,0.5372657041540021,pca
25,bernoulli,1,none,1.0,14,0.2942985996998841,0.5640328971464723,pca
37,bernoulli,1,none,1.0,12,0.2775076798072258,0.5702158990017107,pca
43,bernoulli,1,none,1.0,12,0.2887315143926761,0.5612447802744085,pca
38,bernoulli,1,none,1.0,13,0.2826982799678423,0.5889462646853226,pca
26,bernoulli,1,none,1.0,14,0.2810032609940412,0.5522958585432203,pca
7,bernoulli,1,none,1.0,19,0.282199515132332,0.5423157961946112,pca
42,bernoulli,1,none,1.0,13,0.2650778829864108,0.5846387961933013,pca
23,bernoulli,1,none,1.0,14,0.2843884360105148,0.5666136109438182,pca
36,bernoulli,1,none,1.0,16,0.2765974157459172,0.5707414445868506,pca
14,bernoulli,1,none,1.0,18,0.2977248375635539,0.5614971919281535,pca
5,bernoulli,1,none,1.0,13,0.2746442189365331,0.6073797861230013,pca
1,bernoulli,1,none,1.0,13,0.2873659479632887,0.5787741524524028,pca
31,bernoulli,1,none,1.0,15,0.2838091318761874,0.5872706256321342,pca
41,bernoulli,1,none,1.0,12,0.2843625899111712,0.5778735431989411,pca
34,bernoulli,1,none,1.0,16,0.2846581799245622,0.5501805985552116,pca
10,bernoulli,1,none,1.0,20,0.2898665791900908,0.5716503267973856,pca
47,bernoulli,1,none,1.0,15,0.2782556425218254,0.552552524004183,pca
20,bernoulli,1,none,1.0,10,0.2708652352226433,0.5144269323298994,pca
6,bernoulli,1,none,1.0,17,0.3078989101283454,0.532487070067452,pca
46,bernoulli,1,none,1.0,13,0.2727376428352079,0.5372113372645996,pca
16,bernoulli,1,none,1.0,14,0.2878083394854737,0.5431166899504438,pca
28,bernoulli,1,none,1.0,18,0.295494345025916,0.5510796348756689,pca
19,bernoulli,1,none,1.0,14,0.2757336124200587,0.5971790981582105,pca
49,bernoulli,1,none,1.0,15,0.2825388780780761,0.5488749594562995,pca
33,bernoulli,1,none,1.0,15,0.2955833872930475,0.5719244453443638,pca
8,bernoulli,1,none,1.0,15,0.273143146662771,0.5467070142306949,pca
32,bernoulli,1,none,1.0,13,0.2812909255451453,0.5892899090573509,pca
0,bernoulli,1,none,1.0,18,0.2996306395662398,0.5253081943437273,pca
22,bernoulli,1,none,1.0,14,0.2957508990902104,0.5321576623411697,pca
18,bernoulli,1,none,1.0,12,0.2630680233889181,0.5538206552507857,pca
30,bernoulli,1,none,1.0,13,0.2662706382346229,0.5775259135593358,pca
43,bernoulli,1,none,1.0,13,0.2899333491479495,0.523609730231325,pca
26,bernoulli,1,none,1.0,15,0.2809061889470134,0.5436089167621461,pca
17,bernoulli,1,none,1.0,13,0.2804746802507981,0.475256142628477,pca
13,bernoulli,1,none,1.0,13,0.2712707639692709,0.5557034115667834,pca
4,bernoulli,1,none,1.0,16,0.2772501129256793,0.5814617671320291,pca
44,bernoulli,1,none,1.0,10,0.2618899426032319,0.5611933054092437,pca
36,bernoulli,1,none,1.0,17,0.277979163177985,0.5495499477025971,pca
31,bernoulli,1,none,1.0,16,0.2845523396552166,0.5802719982661465,pca
5,bernoulli,1,none,1.0,14,0.2757054957014694,0.5579041819278349,pca
25,bernoulli,1,none,1.0,15,0.2947892781465278,0.5376086305064429,pca
7,bernoulli,1,none,1.0,20,0.2858394121037108,0.5420604009705019,pca
6,bernoulli,1,none,1.0,18,0.3080020374247738,0.5159616657817283,pca
14,bernoulli,1,none,1.0,19,0.2977750335934822,0.5583166634582388,pca
33,bernoulli,1,none,1.0,16,0.2968488731934099,0.5579676607561251,pca
40,bernoulli,1,none,1.0,13,0.2939186337552727,0.5745227892481495,pca
16,bernoulli,1,none,1.0,15,0.2882537611594394,0.5679434516983257,pca
42,bernoulli,1,none,1.0,14,0.2656278049096506,0.5882153009516747,pca
49,bernoulli,1,none,1.0,16,0.2847303973099446,0.5672497416517692,pca
48,bernoulli,1,none,1.0,13,0.2737236433100249,0.4285753916147288,pca
47,bernoulli,1,none,1.0,16,0.2793415407331762,0.5648921000095066,pca
0,bernoulli,1,none,1.0,19,0.2986239190583048,0.5787962291515591,pca
2,bernoulli,1,none,1.0,14,0.265932648274938,0.5388725303951367,pca
43,bernoulli,1,none,1.0,14,0.2901037124867653,0.5156160933253795,pca
19,bernoulli,1,none,1.0,15,0.2759724281255125,0.6034066050384588,pca
23,bernoulli,1,none,1.0,15,0.2860602459334283,0.5702020419283604,pca
26,bernoulli,1,none,1.0,16,0.2819823690307039,0.5466106521404115,pca
22,bernoulli,1,none,1.0,15,0.2942446961512321,0.5575637684486273,pca
35,bernoulli,1,none,1.0,15,0.277104341575782,0.5651112738245802,pca
8,bernoulli,1,none,1.0,16,0.274657185870512,0.5487219140805067,pca
17,bernoulli,1,none,1.0,14,0.2823394100993531,0.4638154740390502,pca
38,bernoulli,1,none,1.0,14,0.283889766817162,0.5809863124901347,pca
5,bernoulli,1,none,1.0,15,0.2759913797578636,0.6002015209684775,pca
30,bernoulli,1,none,1.0,14,0.2670022098917713,0.5778541384703909,pca
44,bernoulli,1,none,1.0,11,0.2617474867573472,0.5560698941161666,pca
24,bernoulli,1,none,1.0,13,0.2854780837038039,0.5632651841224294,pca
25,bernoulli,1,none,1.0,16,0.2957088127244325,0.5221589584790065,pca
32,bernoulli,1,none,1.0,14,0.2839808997737856,0.5685425685425685,pca
33,bernoulli,1,none,1.0,17,0.2974738055005076,0.5674192242052587,pca
27,bernoulli,1,none,1.0,17,0.2828853402727913,0.5555654549774294,pca
40,bernoulli,1,none,1.0,14,0.2947579363991248,0.5286932433017357,pca
37,bernoulli,1,none,1.0,13,0.2783835355994271,0.563611165248273,pca
1,bernoulli,1,none,1.0,14,0.2881769973894482,0.5653974095831269,pca
47,bernoulli,1,none,1.0,17,0.2798920272513474,0.556944576480654,pca
6,bernoulli,1,none,1.0,19,0.3084640109486819,0.4803281482501163,pca
4,bernoulli,1,none,1.0,17,0.2776452427165072,0.5686370640145679,pca
16,bernoulli,1,none,1.0,16,0.2895910096809152,0.53495694238829,pca
21,bernoulli,1,none,1.0,13,0.2829606037241667,0.5802957107304934,pca
19,bernoulli,1,none,1.0,16,0.2782074281080654,0.5865147131465669,pca
48,bernoulli,1,none,1.0,14,0.2738560742577451,0.4475411958351057,pca
43,bernoulli,1,none,1.0,15,0.2913023285251192,0.5057466693179559,pca
39,bernoulli,1,none,1.0,12,0.2905956412427249,0.543567118218098,pca
15,bernoulli,1,none,1.0,15,0.2932271580714831,0.5504101654308633,pca
36,bernoulli,1,none,1.0,18,0.2781979475902756,0.5410497782884753,pca
26,bernoulli,1,none,1.0,17,0.2824803171854404,0.559461831728611,pca
3,bernoulli,1,none,1.0,14,0.2783101933296126,0.5875709617672304,pca
28,bernoulli,1,none,1.0,19,0.2960258687900512,0.5497387472458294,pca
2,bernoulli,1,none,1.0,15,0.2687247968655016,0.5469066616008105,pca
23,bernoulli,1,none,1.0,16,0.2849522867125061,0.6024764117124094,pca
22,bernoulli,1,none,1.0,16,0.2956669975595726,0.562519410724172,pca
10,bernoulli,1,none,1.0,21,0.2897097969527525,0.5699494949494949,pca
0,bernoulli,1,none,1.0,20,0.2996975213285645,0.5299057287889775,pca
30,bernoulli,1,none,1.0,15,0.2689028615699264,0.5461257304017311,pca
8,bernoulli,1,none,1.0,17,0.2754274573619268,0.567302116016595,pca
27,bernoulli,1,none,1.0,18,0.285022560552626,0.5359460382513661,pca
49,bernoulli,1,none,1.0,17,0.2847477979273462,0.5822527965724544,pca
17,bernoulli,1,none,1.0,15,0.2829823652980369,0.4627311553526248,pca
1,bernoulli,1,none,1.0,15,0.2879661699035607,0.5444051242126124,pca
41,bernoulli,1,none,1.0,13,0.2861105744244707,0.5619992635130427,pca
25,bernoulli,1,none,1.0,17,0.2953835971967846,0.5450604335231245,pca
37,bernoulli,1,none,1.0,14,0.2774695661755989,0.5893587994542974,pca
24,bernoulli,1,none,1.0,14,0.2863743254271895,0.5475490196078432,pca
34,bernoulli,1,none,1.0,17,0.2861938801979181,0.5946766425868593,pca
16,bernoulli,1,none,1.0,17,0.2902256144129453,0.5526109107084523,pca
19,bernoulli,1,none,1.0,17,0.2775077603518023,0.6066614917789852,pca
4,bernoulli,1,none,1.0,18,0.2768047764032868,0.571181771489938,pca
43,bernoulli,1,none,1.0,16,0.2913498335525079,0.5270895472923709,pca
9,bernoulli,1,none,1.0,11,0.265438014019854,0.5778293918918919,pca
15,bernoulli,1,none,1.0,16,0.2921604449960154,0.5748912038090039,pca
3,bernoulli,1,none,1.0,15,0.2786110681017378,0.6115436160761343,pca
38,bernoulli,1,none,1.0,15,0.2850081307313817,0.5681180989319082,pca
6,bernoulli,1,none,1.0,20,0.3090667238708623,0.513215079349472,pca
35,bernoulli,1,none,1.0,16,0.277471660614644,0.5771816547959794,pca
7,bernoulli,1,none,1.0,21,0.2860810294831277,0.5382254820584855,pca
18,bernoulli,1,none,1.0,13,0.26790463929052,0.5572503425584812,pca
36,bernoulli,1,none,1.0,19,0.2788673779836555,0.5539473490372858,pca
28,bernoulli,1,none,1.0,20,0.2967380031910044,0.5133522190745987,pca
31,bernoulli,1,none,1.0,17,0.2870878094728833,0.5866926744690074,pca
8,bernoulli,1,none,1.0,18,0.2744677616671862,0.5532126871775045,pca
23,bernoulli,1,none,1.0,17,0.2868598450499406,0.560555220969916,pca
1,bernoulli,1,none,1.0,16,0.29032855245108,0.5446811522400736,pca
0,bernoulli,1,none,1.0,21,0.3001423031348307,0.548150833937636,pca
39,bernoulli,1,none,1.0,13,0.2887400684671664,0.5659030338180262,pca
33,bernoulli,1,none,1.0,18,0.2984808980134893,0.5821425472216598,pca
27,bernoulli,1,none,1.0,19,0.284839545703857,0.552536231884058,pca
24,bernoulli,1,none,1.0,15,0.2871468058988516,0.5383159971305596,pca
40,bernoulli,1,none,1.0,15,0.2972495451900445,0.5752629528632646,pca
17,bernoulli,1,none,1.0,16,0.2828267194007949,0.4937633234736555,pca
41,bernoulli,1,none,1.0,14,0.2847627249780664,0.5678015864327159,pca
25,bernoulli,1,none,1.0,18,0.296331912759981,0.5683614690507108,pca
30,bernoulli,1,none,1.0,16,0.2683214180213144,0.5846212446612801,pca
48,bernoulli,1,none,1.0,15,0.2744128542836154,0.4568114146215161,pca
49,bernoulli,1,none,1.0,18,0.2846565047977089,0.5737141046819488,pca
47,bernoulli,1,none,1.0,18,0.2795062714019853,0.5994676300028521,pca
9,bernoulli,1,none,1.0,12,0.2663663448304187,0.554375,pca
11,bernoulli,1,none,1.0,16,0.2833809787412327,0.5512919384217639,pca
15,bernoulli,1,none,1.0,17,0.2943594413743885,0.562699965124566,pca
20,bernoulli,1,none,1.0,11,0.2714710095086383,0.5669221516254396,pca
43,bernoulli,1,none,1.0,17,0.2913863489754777,0.537548883144429,pca
13,bernoulli,1,none,1.0,14,0.2722661542408423,0.5758983976392068,pca
21,bernoulli,1,none,1.0,14,0.2847350419396791,0.5814668423364076,pca
44,bernoulli,1,none,1.0,12,0.2630232851776562,0.5433242849695292,pca
18,bernoulli,1,none,1.0,14,0.2651756356413048,0.6107879255314784,pca
5,bernoulli,1,none,1.0,16,0.2759895980358869,0.5904968889281144,pca
42,bernoulli,1,none,1.0,15,0.267019356696557,0.5526047460140897,pca
8,bernoulli,1,none,1.0,19,0.2758847666430232,0.5433017591339648,pca
12,bernoulli,1,none,1.0,13,0.2762596136681532,0.5680365659777424,pca
35,bernoulli,1,none,1.0,17,0.2779799672565788,0.5897105919072237,pca
31,bernoulli,1,none,1.0,18,0.2866348445264773,0.5865301257043779,pca
37,bernoulli,1,none,1.0,15,0.2781902611706224,0.5836491334444949,pca
29,bernoulli,1,none,1.0,13,0.2937094797432307,0.5910942568918779,pca
46,bernoulli,1,none,1.0,14,0.2778346458808141,0.5720068480121743,pca
17,bernoulli,1,none,1.0,17,0.2820047344941547,0.4745332635041935,pca
40,bernoulli,1,none,1.0,16,0.2970044581587617,0.5730597757866944,pca
16,bernoulli,1,none,1.0,18,0.289734896040726,0.5802734279975256,pca
14,bernoulli,1,none,1.0,20,0.2956108609461652,0.5874184989579584,pca
25,bernoulli,1,none,1.0,19,0.2966163914295758,0.5646988312855858,pca
4,bernoulli,1,none,1.0,19,0.2787935216140059,0.5812127437705249,pca
0,bernoulli,1,none,1.0,22,0.3015132641499963,0.5279042784626541,pca
36,bernoulli,1,none,1.0,20,0.2789965929375379,0.5677435512146256,pca
6,bernoulli,1,none,1.0,21,0.3096903859917271,0.5125235164172451,pca
48,bernoulli,1,none,1.0,16,0.2756139647724875,0.4432043054502413,pca
30,bernoulli,1,none,1.0,17,0.269750354002083,0.5895324618489193,pca
20,bernoulli,1,none,1.0,12,0.2742837888529087,0.5157146382086237,pca
27,bernoulli,1,none,1.0,20,0.2847167900712181,0.563814148253742,pca
11,bernoulli,1,none,1.0,17,0.2824070495259832,0.583384746459839,pca
21,bernoulli,1,none,1.0,15,0.2845659416664228,0.58836446304477,pca
13,bernoulli,1,none,1.0,15,0.2731481656217001,0.5336881877602803,pca
42,bernoulli,1,none,1.0,16,0.2693091458722375,0.5889645902855024,pca
35,bernoulli,1,none,1.0,18,0.27880244740995,0.5829136065440399,pca
15,bernoulli,1,none,1.0,18,0.293923145865137,0.5576809352681618,pca
32,bernoulli,1,none,1.0,15,0.2843085190332245,0.5555178026108258,pca
44,bernoulli,1,none,1.0,13,0.2679439883566581,0.5451039962608086,pca
1,bernoulli,1,none,1.0,17,0.2902242281386362,0.5508387005449784,pca
2,bernoulli,1,none,1.0,16,0.2674108943306307,0.5545212765957447,pca
43,bernoulli,1,none,1.0,18,0.2914535632344156,0.560001988466892,pca
23,bernoulli,1,none,1.0,18,0.2871609466323083,0.5751383750609425,pca
31,bernoulli,1,none,1.0,19,0.288325917781625,0.570591316283774,pca
3,bernoulli,1,none,1.0,16,0.2787075627957372,0.5959583791353582,pca
49,bernoulli,1,none,1.0,19,0.2864034498986253,0.5539514079035701,pca
22,bernoulli,1,none,1.0,17,0.2974756338655672,0.5130305035310638,pca
18,bernoulli,1,none,1.0,15,0.2667786146536251,0.6004742486277148,pca
45,bernoulli,1,none,1.0,14,0.290650170271978,0.5050443827474289,pca
27,bernoulli,1,none,1.0,21,0.2852167169919141,0.5460694345450225,pca
30,bernoulli,1,none,1.0,18,0.2705148496297757,0.5971748344692887,pca
0,bernoulli,1,none,1.0,23,0.3010624401004566,0.5127266134880348,pca
8,bernoulli,1,none,1.0,20,0.2774516688177229,0.5529115674582521,pca
47,bernoulli,1,none,1.0,19,0.2819507531552268,0.5913299743321608,pca
5,bernoulli,1,none,1.0,17,0.2764521626562609,0.6046916140799905,pca
38,bernoulli,1,none,1.0,16,0.2854167192811755,0.5893671875587225,pca
16,bernoulli,1,none,1.0,19,0.2898905338461363,0.5965998735030617,pca
20,bernoulli,1,none,1.0,13,0.2745399729255315,0.5568711060391092,pca
36,bernoulli,1,none,1.0,21,0.2796052550752833,0.5318903669657195,pca
48,bernoulli,1,none,1.0,17,0.2742240899807738,0.4707976549351778,pca
32,bernoulli,1,none,1.0,16,0.2864299832389271,0.5302107453270244,pca
25,bernoulli,1,none,1.0,20,0.2982703469803067,0.5585855558885227,pca
24,bernoulli,1,none,1.0,16,0.2874151534849641,0.5509265901482544,pca
33,bernoulli,1,none,1.0,19,0.2977732445982581,0.5794668942176969,pca
35,bernoulli,1,none,1.0,19,0.2783599825244048,0.5824106740035648,pca
13,bernoulli,1,none,1.0,16,0.2736103465233096,0.5589646708403431,pca
40,bernoulli,1,none,1.0,17,0.2975051491355872,0.5755875860277886,pca
6,bernoulli,1,none,1.0,22,0.3100787539198214,0.5355122482022642,pca
34,bernoulli,1,none,1.0,18,0.2869687806596462,0.6029411764705882,pca
15,bernoulli,1,none,1.0,19,0.2947937642933833,0.5489620767562813,pca
23,bernoulli,1,none,1.0,19,0.2867655349520958,0.5848533080960165,pca
18,bernoulli,1,none,1.0,16,0.2668346462070525,0.6075305430885237,pca
19,bernoulli,1,none,1.0,18,0.2802635483542273,0.6090298849763602,pca
42,bernoulli,1,none,1.0,17,0.2690373054919138,0.4773629650228649,pca
30,bernoulli,1,none,1.0,19,0.2710184998743292,0.5886004651878987,pca
37,bernoulli,1,none,1.0,16,0.2799459531256841,0.5977464504067506,pca
12,bernoulli,1,none,1.0,14,0.2758632284115142,0.5863950715421303,pca
5,bernoulli,1,none,1.0,18,0.2789586026079066,0.59249371166321,pca
11,bernoulli,1,none,1.0,18,0.2829229613340323,0.5754597802456078,pca
17,bernoulli,1,none,1.0,18,0.283362797415916,0.4793868804815259,pca
22,bernoulli,1,none,1.0,18,0.297267979977236,0.5445062586926286,pca
27,bernoulli,1,none,1.0,22,0.2864168079217898,0.4981438583986695,pca
3,bernoulli,1,none,1.0,17,0.2803048970181208,0.5691171377373548,pca
1,bernoulli,1,none,1.0,18,0.2891676814508542,0.5754688937645976,pca
25,bernoulli,1,none,1.0,21,0.2982344370935998,0.5583657976226151,pca
47,bernoulli,1,none,1.0,20,0.280946488326815,0.5853217986500618,pca
45,bernoulli,1,none,1.0,15,0.2909050033563933,0.5276919667878883,pca
13,bernoulli,1,none,1.0,17,0.2747022262896159,0.5771946275407486,pca
7,bernoulli,1,none,1.0,22,0.2867828770367202,0.5390275826842038,pca
14,bernoulli,1,none,1.0,21,0.298277291141254,0.5583166634582388,pca
24,bernoulli,1,none,1.0,17,0.2873907851015116,0.5515662362505979,pca
48,bernoulli,1,none,1.0,18,0.2755226197692607,0.4785004900963547,pca
35,bernoulli,1,none,1.0,20,0.2800962705599851,0.5608992137981021,pca
49,bernoulli,1,none,1.0,20,0.2861086604109579,0.5906481711962467,pca
20,bernoulli,1,none,1.0,14,0.2766614769157776,0.5803620998087718,pca
31,bernoulli,1,none,1.0,20,0.2891049869346395,0.5719820112700477,pca
33,bernoulli,1,none,1.0,20,0.2987787791879018,0.5782592346186111,pca
23,bernoulli,1,none,1.0,20,0.2886194106602026,0.5863661131664228,pca
15,bernoulli,1,none,1.0,20,0.295228684858335,0.5283855706682437,pca
44,bernoulli,1,none,1.0,14,0.2704781058074527,0.5404389954518489,pca
30,bernoulli,1,none,1.0,20,0.2719538903054392,0.5936899773889506,pca
4,bernoulli,1,none,1.0,20,0.2784961479620891,0.5948467728128745,pca
16,bernoulli,1,none,1.0,20,0.2925997126398612,0.5024847612891568,pca
6,bernoulli,1,none,1.0,23,0.3102060042670241,0.5159944412761467,pca
19,bernoulli,1,none,1.0,19,0.2802129540659218,0.6120774821819208,pca
29,bernoulli,1,none,1.0,14,0.2960985470184419,0.5582828447420268,pca
26,bernoulli,1,none,1.0,18,0.2823595044079441,0.5573780377495026,pca
21,bernoulli,1,none,1.0,16,0.2846395566708448,0.6001877255074186,pca
46,bernoulli,1,none,1.0,15,0.2781859491836835,0.5594065056115656,pca
37,bernoulli,1,none,1.0,17,0.2791188212691858,0.5873593336076284,pca
9,bernoulli,1,none,1.0,13,0.2682247840498618,0.5887753378378378,pca
12,bernoulli,1,none,1.0,15,0.2778459488478473,0.5684658187599364,pca
17,bernoulli,1,none,1.0,19,0.2844424655030766,0.4928929179974772,pca
28,bernoulli,1,none,1.0,21,0.2972824788673174,0.5586213408876299,pca
24,bernoulli,1,none,1.0,18,0.2885413110756089,0.542019368723099,pca
36,bernoulli,1,none,1.0,22,0.2801097963693513,0.5347077974691004,pca
7,bernoulli,1,none,1.0,23,0.2850826638786382,0.5612549482824671,pca
25,bernoulli,1,none,1.0,22,0.298800411061211,0.5644690840075915,pca
34,bernoulli,1,none,1.0,19,0.2882742185691396,0.5238046095631235,pca
39,bernoulli,1,none,1.0,14,0.290895450023987,0.5622229586975434,pca
5,bernoulli,1,none,1.0,19,0.2796269580378592,0.576776547077946,pca
0,bernoulli,1,none,1.0,24,0.3030466253678389,0.5046627991298043,pca
8,bernoulli,1,none,1.0,21,0.2786165367602134,0.5488483100120447,pca
3,bernoulli,1,none,1.0,18,0.2804230480096227,0.5860801999728953,pca
13,bernoulli,1,none,1.0,18,0.2743807870910623,0.5681554924294658,pca
45,bernoulli,1,none,1.0,16,0.2906951676027752,0.5783378302636896,pca
15,bernoulli,1,none,1.0,21,0.2965100956994419,0.5593640540417595,pca
22,bernoulli,1,none,1.0,19,0.2968295715107225,0.5674244163279636,pca
18,bernoulli,1,none,1.0,17,0.2684048876419695,0.5986609450511582,pca
11,bernoulli,1,none,1.0,19,0.2846041652046592,0.57261736882308,pca
19,bernoulli,1,none,1.0,20,0.2805597125913653,0.598352268717804,pca
4,bernoulli,1,none,1.0,21,0.2793498755898377,0.5927378562201365,pca
27,bernoulli,1,none,1.0,23,0.2863777856578904,0.5534865763839392,pca
44,bernoulli,1,none,1.0,15,0.2692252924252031,0.5601686231506283,pca
20,bernoulli,1,none,1.0,15,0.2784191692196626,0.5449309111097402,pca
10,bernoulli,1,none,1.0,22,0.2914718278010939,0.5477049910873439,pca
6,bernoulli,1,none,1.0,24,0.3108826387591987,0.5296847652946846,pca
48,bernoulli,1,none,1.0,19,0.277022484620786,0.4531819274657395,pca
21,bernoulli,1,none,1.0,17,0.2869311447719359,0.5825518613242399,pca
35,bernoulli,1,none,1.0,21,0.2787463223851946,0.5792821377591397,pca
37,bernoulli,1,none,1.0,18,0.2812065647281775,0.5867096876646672,pca
16,bernoulli,1,none,1.0,21,0.2917657950521392,0.5481765674847265,pca
40,bernoulli,1,none,1.0,18,0.2994551096113221,0.5504047093451068,pca
29,bernoulli,1,none,1.0,15,0.2948416291258138,0.5715073992326721,pca
39,bernoulli,1,none,1.0,15,0.2906340331037614,0.566634906168441,pca
23,bernoulli,1,none,1.0,21,0.2883779177598711,0.5962602885084172,pca
14,bernoulli,1,none,1.0,22,0.2980596347142387,0.6023837223900835,pca
2,bernoulli,1,none,1.0,17,0.2715363349864271,0.556397226443769,pca
45,bernoulli,1,none,1.0,17,0.2910913330526545,0.5455688942765156,pca
25,bernoulli,1,none,1.0,23,0.2990154227908768,0.5447907301967836,pca
13,bernoulli,1,none,1.0,19,0.2757380032873763,0.5515665076256929,pca
1,bernoulli,1,none,1.0,19,0.2907841164818144,0.5719796163918183,pca
42,bernoulli,1,none,1.0,18,0.2723230265854129,0.5636818687430479,pca
33,bernoulli,1,none,1.0,21,0.3018705904186415,0.5384932457840387,pca
49,bernoulli,1,none,1.0,21,0.2861850677790094,0.5581830387786352,pca
4,bernoulli,1,none,1.0,22,0.2812959315623141,0.590948000809326,pca
41,bernoulli,1,none,1.0,15,0.2881557961801551,0.5886322242901361,pca
0,bernoulli,1,none,1.0,25,0.301988211267476,0.5505946337926033,pca
12,bernoulli,1,none,1.0,16,0.2779094005051391,0.5783306836248012,pca
46,bernoulli,1,none,1.0,16,0.2800614755063089,0.5692676431424767,pca
24,bernoulli,1,none,1.0,19,0.2890529502115965,0.5506874701099953,pca
22,bernoulli,1,none,1.0,20,0.2973894254970616,0.573085596229931,pca
6,bernoulli,1,none,1.0,25,0.3111653078091609,0.5503431594265599,pca
15,bernoulli,1,none,1.0,22,0.2972014664979271,0.5531243839936921,pca
34,bernoulli,1,none,1.0,20,0.2886058706104166,0.5536893704850362,pca
9,bernoulli,1,none,1.0,14,0.2677323530358446,0.5862922297297297,pca
3,bernoulli,1,none,1.0,19,0.2809532109578602,0.5481937689168637,pca
37,bernoulli,1,none,1.0,19,0.2811585118583423,0.5528342608833741,pca
19,bernoulli,1,none,1.0,21,0.2797300940318518,0.6066659021946229,pca
40,bernoulli,1,none,1.0,19,0.2985121608633965,0.5483703415140891,pca
43,bernoulli,1,none,1.0,19,0.2927592736623254,0.5497812686418772,pca
48,bernoulli,1,none,1.0,20,0.2772025837068093,0.4597011336945867,pca
29,bernoulli,1,none,1.0,16,0.2948680222208419,0.5962863110492245,pca
5,bernoulli,1,none,1.0,20,0.2794328771928487,0.5729226424253122,pca
17,bernoulli,1,none,1.0,20,0.2846954096921176,0.4881425694664709,pca
2,bernoulli,1,none,1.0,18,0.2713558112159923,0.5576082826747719,pca
16,bernoulli,1,none,1.0,22,0.2928670197928877,0.5541469449599311,pca
35,bernoulli,1,none,1.0,22,0.2800766656217767,0.5671599843203384,pca
36,bernoulli,1,none,1.0,23,0.280547788634973,0.5486955112623563,pca
21,bernoulli,1,none,1.0,18,0.2870982550718813,0.5875205593875671,pca
20,bernoulli,1,none,1.0,16,0.2769832282661014,0.5456942816606009,pca
32,bernoulli,1,none,1.0,17,0.2859146927247767,0.5743858854323971,pca
28,bernoulli,1,none,1.0,22,0.2980147868190497,0.5286622599937048,pca
8,bernoulli,1,none,1.0,22,0.2775006052173853,0.5407961456675936,pca
12,bernoulli,1,none,1.0,17,0.2785542625816655,0.5532154213036565,pca
30,bernoulli,1,none,1.0,21,0.2725202707747986,0.6044444084252498,pca
33,bernoulli,1,none,1.0,22,0.3010974435822226,0.5669057880882822,pca
6,bernoulli,1,none,1.0,26,0.3110673489521304,0.5084233020655117,pca
19,bernoulli,1,none,1.0,22,0.2820113790597091,0.597029144026533,pca
15,bernoulli,1,none,1.0,23,0.2968307010325799,0.549849125839664,pca
38,bernoulli,1,none,1.0,17,0.2850565670786915,0.61227741823949,pca
47,bernoulli,1,none,1.0,21,0.2819637143753877,0.594780872706531,pca
27,bernoulli,1,none,1.0,24,0.2875358890855314,0.5186282371109527,pca
41,bernoulli,1,none,1.0,16,0.2874480864053234,0.5788389382644784,pca
1,bernoulli,1,none,1.0,20,0.2916061758709965,0.5784768914997523,pca
0,bernoulli,1,none,1.0,26,0.3026753891115687,0.5488107324147934,pca
31,bernoulli,1,none,1.0,21,0.2884219908961792,0.5898804363531281,pca
9,bernoulli,1,none,1.0,15,0.2717748912573147,0.5893243243243242,pca
11,bernoulli,1,none,1.0,20,0.2835303028056812,0.5891430166284741,pca
43,bernoulli,1,none,1.0,20,0.2930450848631767,0.5476834360707894,pca
40,bernoulli,1,none,1.0,20,0.2995609945652981,0.5503960524607194,pca
18,bernoulli,1,none,1.0,18,0.2710862293354522,0.5951410028143128,pca
13,bernoulli,1,none,1.0,20,0.2755456988334159,0.5561998400397142,pca
45,bernoulli,1,none,1.0,18,0.2925672450162648,0.5273530676885778,pca
39,bernoulli,1,none,1.0,16,0.2920988264523249,0.5623610478202632,pca
