seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_2pl,rmse_2pl
0,beta,1,32,0.7,pca,32,0.5719694322126697,0.6282317056690493
1,beta,1,32,0.7,pca,32,0.5903495873256807,0.62868204325951
10,beta,1,32,0.7,pca,32,0.6205322128851541,0.5102278853356962
11,beta,1,32,0.7,pca,32,0.6324708305538976,0.6286058359977865
12,beta,1,32,0.7,pca,32,0.5889755976712499,0.6133246679790968
13,beta,1,32,0.7,pca,32,0.6419401544401544,0.5259763437887559
14,beta,1,32,0.7,pca,32,0.5675049435285269,0.5690975835334956
15,beta,1,32,0.7,pca,32,0.5845980412879588,0.5308179500941888
16,beta,1,32,0.7,pca,32,0.6272709648831284,0.5760940240539114
17,beta,1,32,0.7,pca,32,0.5593512164691203,0.6226355172298892
18,beta,1,32,0.7,pca,32,0.601007049345418,0.6288794280783238
19,beta,1,32,0.7,pca,32,0.5720970970970971,0.5815186771729176
2,beta,1,32,0.7,pca,32,0.6361859082970571,0.4653832006190452
20,beta,1,32,0.7,pca,32,0.6421969018051465,0.5601160340922786
21,beta,1,32,0.7,pca,32,0.5959063366057589,0.5973125791087611
22,beta,1,32,0.7,pca,32,0.6121849092370635,0.6267051087375902
23,beta,1,32,0.7,pca,32,0.6126884743163813,0.5802837482616169
24,beta,1,32,0.7,pca,32,0.5725098508653798,0.5428702175835314
25,beta,1,32,0.7,pca,32,0.5912620177680419,0.6270299371267871
26,beta,1,32,0.7,pca,32,0.5922824302134647,0.6076249399552024
27,beta,1,32,0.7,pca,32,0.5943928448572411,0.647414353940246
28,beta,1,32,0.7,pca,32,0.59346021884273,0.628023084276976
29,beta,1,32,0.7,pca,32,0.6409511908262275,0.5987288132026966
3,beta,1,32,0.7,pca,32,0.6420476892822027,0.6060921935543129
30,beta,1,32,0.7,pca,32,0.5941240347490347,0.639942782869318
31,beta,1,32,0.7,pca,32,0.570630215610014,0.5845255560904802
32,beta,1,32,0.7,pca,32,0.5453048180924287,0.5853096204565676
33,beta,1,32,0.7,pca,32,0.6182997731140102,0.6393978880349516
34,beta,1,32,0.7,pca,32,0.5846928499496475,0.5987252293203332
35,beta,1,32,0.7,pca,32,0.5380745103059787,0.5751043743272971
36,beta,1,32,0.7,pca,32,0.586012936012936,0.6383831759889647
37,beta,1,32,0.7,pca,32,0.5634439634439634,0.6498272950642873
38,beta,1,32,0.7,pca,32,0.6033705503129964,0.6550346428322078
39,beta,1,32,0.7,pca,32,0.5827300203837773,0.6051973780714525
4,beta,1,32,0.7,pca,32,0.6276077806847913,0.6741187754180448
40,beta,1,32,0.7,pca,32,0.6291986494222658,0.6699349538343851
41,beta,1,32,0.7,pca,32,0.5835138976258708,0.6299793967783542
42,beta,1,32,0.7,pca,32,0.6093573119275496,0.5325857088126241
43,beta,1,32,0.7,pca,32,0.6660591403502623,0.5543862182789532
44,beta,1,32,0.7,pca,32,0.5974585195759519,0.6140588338029049
45,beta,1,32,0.7,pca,32,0.6384144564266978,0.5117899721390825
46,beta,1,32,0.7,pca,32,0.5978061941364694,0.6269036864756015
47,beta,1,32,0.7,pca,32,0.6168064855434978,0.5222378833966658
48,beta,1,32,0.7,pca,32,0.6068796068796068,0.635167320502205
49,beta,1,32,0.7,pca,32,0.6220032840722496,0.6348388160177711
5,beta,1,32,0.7,pca,32,0.5890071770334928,0.5906707322111352
6,beta,1,32,0.7,pca,32,0.5180107526881721,0.6309474021508683
7,beta,1,32,0.7,pca,32,0.5638492681407661,0.6314978896533925
8,beta,1,32,0.7,pca,32,0.6108595641646489,0.606428800348877
9,beta,1,32,0.7,pca,32,0.5747741841491841,0.5977481447268436
