seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_2pl,rmse_2pl
0,bernoulli,1,32,0.3,raw,32,0.5248862724110249,0.6601764969288473
2,bernoulli,1,32,0.3,raw,32,0.509728954734758,0.6566537795601517
26,bernoulli,1,32,0.3,raw,32,0.5773667826405421,0.5908453817802514
23,bernoulli,1,32,0.3,raw,32,0.5889871162280702,0.6692468339548044
19,bernoulli,1,32,0.3,raw,32,0.5067004944054124,0.6172114983250906
35,bernoulli,1,32,0.3,raw,32,0.6645064152919612,0.5418013503062395
22,bernoulli,1,32,0.3,raw,32,0.6036909813430322,0.6253465406997905
42,bernoulli,1,32,0.3,raw,32,0.5722254844392249,0.6313333295832549
47,bernoulli,1,32,0.3,raw,32,0.6340439276485788,0.5180533189046314
43,bernoulli,1,32,0.3,raw,32,0.6273820536540239,0.6040191031712902
31,bernoulli,1,32,0.3,raw,32,0.4561072427929979,0.645761321780456
30,bernoulli,1,32,0.3,raw,32,0.5393382352941176,0.6641847385770153
3,bernoulli,1,32,0.3,raw,32,0.5063092513893429,0.6245506340112813
38,bernoulli,1,32,0.3,raw,32,0.548951048951049,0.6868596996654674
18,bernoulli,1,32,0.3,raw,32,0.4633582977532022,0.5930730825921835
39,bernoulli,1,32,0.3,raw,32,0.6166193629769787,0.6639190294450261
15,bernoulli,1,32,0.3,raw,32,0.5711670480549199,0.6431334626407492
6,bernoulli,1,32,0.3,raw,32,0.5093411996066863,0.668185193425455
34,bernoulli,1,32,0.3,raw,32,0.614430596285435,0.63887951476596
14,bernoulli,1,32,0.3,raw,32,0.5857161340406263,0.6750963521994742
27,bernoulli,1,32,0.3,raw,32,0.5742787625999305,0.6422722270975655
11,bernoulli,1,32,0.3,raw,32,0.6059319307726951,0.6053472581611787
10,bernoulli,1,32,0.3,raw,32,0.5329113924050634,0.5957088782861263
7,bernoulli,1,32,0.3,raw,32,0.5831569604697208,0.6670194650995356
46,bernoulli,1,32,0.3,raw,32,0.6237138657520822,0.5798592716525426
40,bernoulli,1,32,0.3,raw,32,0.5719411928651059,0.630844801034674
20,bernoulli,1,32,0.3,raw,32,0.5068158200378996,0.5657354657964968
36,bernoulli,1,32,0.3,raw,32,0.5395502645502646,0.6395291748684252
16,bernoulli,1,32,0.3,raw,32,0.6138015267175573,0.6825508663938508
1,bernoulli,1,32,0.3,raw,32,0.7063170095624457,0.6881263004259508
48,bernoulli,1,32,0.3,raw,32,0.5661828063896069,0.6177279846084721
24,bernoulli,1,32,0.3,raw,32,0.499846475067551,0.728980889950313
44,bernoulli,1,32,0.3,raw,32,0.5994429544047865,0.6370323438637356
28,bernoulli,1,32,0.3,raw,32,0.5849816849816849,0.6849888978879858
32,bernoulli,1,32,0.3,raw,32,0.55422314911366,0.4794659422860801
12,bernoulli,1,32,0.3,raw,32,0.6031960227272728,0.6364334262858755
8,bernoulli,1,32,0.3,raw,32,0.6365564037319762,0.5827827466472681
4,bernoulli,1,32,0.3,raw,32,0.5181958962446767,0.6971184925242794
45,bernoulli,1,32,0.3,raw,32,0.5938046647230322,0.6576343421975798
17,bernoulli,1,32,0.3,raw,32,0.5071377072819034,0.6724734635063143
21,bernoulli,1,32,0.3,raw,32,0.5276401564537158,0.6553277847333905
25,bernoulli,1,32,0.3,raw,32,0.5802551155992559,0.6119191782883922
9,bernoulli,1,32,0.3,raw,32,0.5832682291666667,0.4968212980364057
29,bernoulli,1,32,0.3,raw,32,0.5066613640882879,0.6361308513888709
5,bernoulli,1,32,0.3,raw,32,0.4843564079232869,0.5719995238012052
37,bernoulli,1,32,0.3,raw,32,0.5980662078007211,0.6072939771823104
33,bernoulli,1,32,0.3,raw,32,0.7106227106227107,0.5759166346147819
13,bernoulli,1,32,0.3,raw,32,0.5281133250311333,0.6647281676254714
41,bernoulli,1,32,0.3,raw,32,0.5482423836625376,0.6272309302787134
49,bernoulli,1,32,0.3,raw,32,0.5105834464043418,0.6506418424582886
