seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_2pl,rmse_2pl
0,bernoulli,1,none,1.0,pca,1,0.5037490935460478,0.3768466146733352
1,bernoulli,1,none,1.0,pca,1,0.522018543421332,0.3834215302005845
10,bernoulli,1,none,1.0,pca,1,0.5365418894830659,0.3697712673237939
11,bernoulli,1,none,1.0,pca,1,0.4985530877254832,0.3544019053436473
12,bernoulli,1,none,1.0,pca,1,0.5684578696343402,0.3504859122820426
13,bernoulli,1,none,1.0,pca,1,0.4906161228936265,0.3627569660790343
14,bernoulli,1,none,1.0,pca,1,0.5240757635360782,0.3510320900800282
15,bernoulli,1,none,1.0,pca,1,0.5101100850657326,0.3626402871211148
16,bernoulli,1,none,1.0,pca,1,0.5265956337705123,0.3764998720252439
17,bernoulli,1,none,1.0,pca,1,0.5348346598411141,0.3666448641746763
18,bernoulli,1,none,1.0,pca,1,0.5605815699434675,0.2905185217279269
19,bernoulli,1,none,1.0,pca,1,0.5892359395949475,0.343779400088428
2,bernoulli,1,none,1.0,pca,1,0.5681674265450861,0.3430655557875458
20,bernoulli,1,none,1.0,pca,1,0.5331719203010301,0.3563961883556236
21,bernoulli,1,none,1.0,pca,1,0.5197068726480492,0.3426989721722213
22,bernoulli,1,none,1.0,pca,1,0.518863848116991,0.3871284395483271
23,bernoulli,1,none,1.0,pca,1,0.5370959878402018,0.3784324200239618
24,bernoulli,1,none,1.0,pca,1,0.5013271162123386,0.3941199925809616
25,bernoulli,1,none,1.0,pca,1,0.4973062964072854,0.3842213649280698
26,bernoulli,1,none,1.0,pca,1,0.5002780625406206,0.3746534773052395
27,bernoulli,1,none,1.0,pca,1,0.482982893799002,0.3587909596683221
28,bernoulli,1,none,1.0,pca,1,0.5455335221907459,0.4004447156143793
29,bernoulli,1,none,1.0,pca,1,0.5471062260210052,0.3741309506943268
3,bernoulli,1,none,1.0,pca,1,0.5104127452604316,0.3570841459994303
30,bernoulli,1,none,1.0,pca,1,0.4560989051065313,0.3515897316452573
31,bernoulli,1,none,1.0,pca,1,0.5027633289986997,0.3273315600399288
32,bernoulli,1,none,1.0,pca,1,0.5135868653310514,0.3482955027453929
33,bernoulli,1,none,1.0,pca,1,0.4747620838274854,0.3711811765783142
34,bernoulli,1,none,1.0,pca,1,0.526655486756106,0.3461984867722349
35,bernoulli,1,none,1.0,pca,1,0.5684173156715259,0.3707617830872159
36,bernoulli,1,none,1.0,pca,1,0.5223405665797498,0.3680565472155633
37,bernoulli,1,none,1.0,pca,1,0.5643474306502956,0.3723026861613892
38,bernoulli,1,none,1.0,pca,1,0.4878909509098699,0.3549376072252867
39,bernoulli,1,none,1.0,pca,1,0.4766007981551293,0.3632796913031497
4,bernoulli,1,none,1.0,pca,1,0.5367387278019019,0.3614048025891404
40,bernoulli,1,none,1.0,pca,1,0.5444011600225078,0.3539915727242658
41,bernoulli,1,none,1.0,pca,1,0.5731908795047623,0.3255816390149101
42,bernoulli,1,none,1.0,pca,1,0.5388857990359659,0.3542986675246546
43,bernoulli,1,none,1.0,pca,1,0.5105852720885531,0.3891525554991647
44,bernoulli,1,none,1.0,pca,1,0.5459399212612579,0.2866629288927813
45,bernoulli,1,none,1.0,pca,1,0.5389896896466325,0.3821442474007623
46,bernoulli,1,none,1.0,pca,1,0.542149514932471,0.3494755472809722
47,bernoulli,1,none,1.0,pca,1,0.5204677250689229,0.3198476185865186
48,bernoulli,1,none,1.0,pca,1,0.5763440661352667,0.336951864582042
49,bernoulli,1,none,1.0,pca,1,0.5300098813483891,0.3464238256900493
5,bernoulli,1,none,1.0,pca,1,0.5532338967094714,0.364527870682522
6,bernoulli,1,none,1.0,pca,1,0.5114288149036728,0.3638124376633457
7,bernoulli,1,none,1.0,pca,1,0.4468059634784829,0.3277822930061824
8,bernoulli,1,none,1.0,pca,1,0.5328369195080969,0.369508368366392
9,bernoulli,1,none,1.0,pca,1,0.5806587837837838,0.3655757838323956
