seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_rasch,rmse_rasch
0,bernoulli,1,4,1.0,pca,4,0.6188323917137477,0.5421843866704111
1,bernoulli,1,4,1.0,pca,4,0.4947526236881559,0.5302860546542955
10,bernoulli,1,4,1.0,pca,4,0.5311111111111111,0.6213848943112508
11,bernoulli,1,4,1.0,pca,4,0.5944700460829493,0.4719159973726282
12,bernoulli,1,4,1.0,pca,4,0.5094619666048238,0.5572107975357912
13,bernoulli,1,4,1.0,pca,4,0.535232383808096,0.5181140644037627
14,bernoulli,1,4,1.0,pca,4,0.5773524720893142,0.4739179559073775
15,bernoulli,1,4,1.0,pca,4,0.6349384098544233,0.537116172053938
16,bernoulli,1,4,1.0,pca,4,0.5425574828559903,0.4487160067049033
17,bernoulli,1,4,1.0,pca,4,0.5978422619047619,0.5780983480547676
18,bernoulli,1,4,1.0,pca,4,0.5590909090909091,0.5238819228388216
19,bernoulli,1,4,1.0,pca,4,0.5145009416195857,0.4994499787390102
2,bernoulli,1,4,1.0,pca,4,0.5278088839119075,0.5407682052753996
20,bernoulli,1,4,1.0,pca,4,0.4900153609831029,0.5259069012032599
21,bernoulli,1,4,1.0,pca,4,0.5880809595202399,0.5036505708468355
22,bernoulli,1,4,1.0,pca,4,0.6008139104698483,0.5383356418451861
23,bernoulli,1,4,1.0,pca,4,0.5374764595103578,0.5535809668804724
24,bernoulli,1,4,1.0,pca,4,0.5498320268757,0.5515633839716325
25,bernoulli,1,4,1.0,pca,4,0.548828125,0.4749824721465367
26,bernoulli,1,4,1.0,pca,4,0.4825757575757576,0.5478157398935402
27,bernoulli,1,4,1.0,pca,4,0.4658218125960062,0.51030395846393
28,bernoulli,1,4,1.0,pca,4,0.4998133631952221,0.5123206813466612
29,bernoulli,1,4,1.0,pca,4,0.521486643437863,0.5056865500013465
3,bernoulli,1,4,1.0,pca,4,0.4421215640727836,0.4918037614044833
30,bernoulli,1,4,1.0,pca,4,0.6248079877112135,0.5092944017078999
31,bernoulli,1,4,1.0,pca,4,0.5834266517357223,0.5324911317400272
32,bernoulli,1,4,1.0,pca,4,0.423046875,0.5032953803119681
33,bernoulli,1,4,1.0,pca,4,0.5537878787878787,0.5435973720534032
34,bernoulli,1,4,1.0,pca,4,0.367578125,0.5061099341390812
35,bernoulli,1,4,1.0,pca,4,0.5815442561205272,0.5235637683304316
36,bernoulli,1,4,1.0,pca,4,0.5793206420306084,0.6097930061404686
37,bernoulli,1,4,1.0,pca,4,0.5061224489795919,0.550044249791962
38,bernoulli,1,4,1.0,pca,4,0.6201451131028596,0.4308245612818768
39,bernoulli,1,4,1.0,pca,4,0.6004574914220357,0.5062752564334884
4,bernoulli,1,4,1.0,pca,4,0.5638070849338455,0.446280097454018
40,bernoulli,1,4,1.0,pca,4,0.4786356821589205,0.5151044067083969
41,bernoulli,1,4,1.0,pca,4,0.6170454545454547,0.5310452852191958
42,bernoulli,1,4,1.0,pca,4,0.5606060606060606,0.4684283265430126
43,bernoulli,1,4,1.0,pca,4,0.5974075486084636,0.4938463684391115
44,bernoulli,1,4,1.0,pca,4,0.6318181818181817,0.5229484778932368
45,bernoulli,1,4,1.0,pca,4,0.5103550295857988,0.5735589213280937
46,bernoulli,1,4,1.0,pca,4,0.46232741617357,0.467684233567779
47,bernoulli,1,4,1.0,pca,4,0.5635336829366681,0.4874219275583201
48,bernoulli,1,4,1.0,pca,4,0.4430426716141002,0.5575381889435307
49,bernoulli,1,4,1.0,pca,4,0.6484940907357987,0.4915470012687793
5,bernoulli,1,4,1.0,pca,4,0.5352272727272727,0.5004539217435944
6,bernoulli,1,4,1.0,pca,4,0.466796875,0.4745356027543568
7,bernoulli,1,4,1.0,pca,4,0.5215909090909091,0.5276965338794282
8,bernoulli,1,4,1.0,pca,4,0.4668898809523809,0.5450343627770808
9,bernoulli,1,4,1.0,pca,4,0.5568181818181818,0.5092555157527059
