seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_naive,rmse_naive
0,bernoulli,1,64,1.0,pca,64,0.5,0.4606342934818715
1,bernoulli,1,64,1.0,pca,64,0.5,0.4562903210054606
10,bernoulli,1,64,1.0,pca,64,0.5,0.449963855616382
11,bernoulli,1,64,1.0,pca,64,0.5,0.4576280072406988
12,bernoulli,1,64,1.0,pca,64,0.5,0.4442711080689678
13,bernoulli,1,64,1.0,pca,64,0.5,0.4636288482319121
14,bernoulli,1,64,1.0,pca,64,0.5,0.4458526714831001
15,bernoulli,1,64,1.0,pca,64,0.5,0.4532676505120115
16,bernoulli,1,64,1.0,pca,64,0.5,0.4514460370575445
17,bernoulli,1,64,1.0,pca,64,0.5,0.4612781914311821
18,bernoulli,1,64,1.0,pca,64,0.5,0.4564568423054292
19,bernoulli,1,64,1.0,pca,64,0.5,0.4460729330253035
2,bernoulli,1,64,1.0,pca,64,0.5,0.4413337816823648
20,bernoulli,1,64,1.0,pca,64,0.5,0.4395360232682909
21,bernoulli,1,64,1.0,pca,64,0.5,0.4498965581576152
22,bernoulli,1,64,1.0,pca,64,0.5,0.4518740750536811
23,bernoulli,1,64,1.0,pca,64,0.5,0.4472325741745921
24,bernoulli,1,64,1.0,pca,64,0.5,0.4494052002458651
25,bernoulli,1,64,1.0,pca,64,0.5,0.4459296684673475
26,bernoulli,1,64,1.0,pca,64,0.5,0.4506423947896158
27,bernoulli,1,64,1.0,pca,64,0.5,0.4620416960891538
28,bernoulli,1,64,1.0,pca,64,0.5,0.4593689139605265
29,bernoulli,1,64,1.0,pca,64,0.5,0.4556744642578833
3,bernoulli,1,64,1.0,pca,64,0.5,0.4553428665696061
30,bernoulli,1,64,1.0,pca,64,0.5,0.4638709459654479
31,bernoulli,1,64,1.0,pca,64,0.5,0.4497974979887817
32,bernoulli,1,64,1.0,pca,64,0.5,0.456102176783134
33,bernoulli,1,64,1.0,pca,64,0.5,0.449452331186857
34,bernoulli,1,64,1.0,pca,64,0.5,0.4576093815501244
35,bernoulli,1,64,1.0,pca,64,0.5,0.4562387687136828
36,bernoulli,1,64,1.0,pca,64,0.5,0.4662397723316198
37,bernoulli,1,64,1.0,pca,64,0.5,0.4557545427795936
38,bernoulli,1,64,1.0,pca,64,0.5,0.4449288237902379
39,bernoulli,1,64,1.0,pca,64,0.5,0.445295902411358
4,bernoulli,1,64,1.0,pca,64,0.5,0.4598154862558247
40,bernoulli,1,64,1.0,pca,64,0.5,0.4463693392150833
41,bernoulli,1,64,1.0,pca,64,0.5,0.4547393421887102
42,bernoulli,1,64,1.0,pca,64,0.5,0.4545144777688386
43,bernoulli,1,64,1.0,pca,64,0.5,0.4515988364994056
44,bernoulli,1,64,1.0,pca,64,0.5,0.4468860431453732
45,bernoulli,1,64,1.0,pca,64,0.5,0.4502266399216206
46,bernoulli,1,64,1.0,pca,64,0.5,0.4548526909544684
47,bernoulli,1,64,1.0,pca,64,0.5,0.4448606976522292
48,bernoulli,1,64,1.0,pca,64,0.5,0.456705368451506
49,bernoulli,1,64,1.0,pca,64,0.5,0.4629373808477327
5,bernoulli,1,64,1.0,pca,64,0.5,0.4438239365084439
6,bernoulli,1,64,1.0,pca,64,0.5,0.4540554884640302
7,bernoulli,1,64,1.0,pca,64,0.5,0.4556986135504389
8,bernoulli,1,64,1.0,pca,64,0.5,0.4514152068836978
9,bernoulli,1,64,1.0,pca,64,0.5,0.4485800307251089
