seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
0,bernoulli,1,32,0.7,raw,2,0.450743236294237,0.6014467059073825,0.4190609823394307,0.8169156153707975
0,bernoulli,1,32,0.7,raw,3,0.4506862057561598,0.5973217029525093,0.4137386278969493,0.8184562877395642
0,bernoulli,1,32,0.7,raw,4,0.4504675879647056,0.5867668959648251,0.4023219723038981,0.8213027317571955
0,bernoulli,1,32,0.7,raw,5,0.4506603495347427,0.5952887502068411,0.4081395661002356,0.8163145458816378
0,bernoulli,1,32,0.7,raw,6,0.4508639519260353,0.5943786492683735,0.4080213479681651,0.8157411117712896
1,bernoulli,1,32,0.7,raw,2,0.4452141937699607,0.5967469822260241,0.4441014268364734,0.7732312324104981
0,bernoulli,1,32,0.7,raw,7,0.4516222303808679,0.6054180554570597,0.4272186096070632,0.8029942932942754
44,bernoulli,1,32,0.7,raw,2,0.4475128789732042,0.5825832376578646,0.4248009517110789,0.8032279259177341
32,bernoulli,1,32,0.7,raw,2,0.4447905844944007,0.6211680761099365,0.4019640084175102,0.8468820745009261
2,bernoulli,1,32,0.7,raw,2,0.4549320788830215,0.5621913885048391,0.3961109225370919,0.8459512483538928
8,bernoulli,1,32,0.7,raw,2,0.4605931110808578,0.5920967981392588,0.3661439758116197,0.88850827991453
4,bernoulli,1,32,0.7,raw,2,0.4479081149356858,0.6438582121811935,0.4019431740406725,0.8322444048995284
36,bernoulli,1,32,0.7,raw,2,0.4402914231983988,0.5782962177447861,0.4264772134274979,0.786174043914107
28,bernoulli,1,32,0.7,raw,2,0.4553534366686578,0.5869693251533742,0.4160239527768753,0.8335874198005798
12,bernoulli,1,32,0.7,raw,2,0.4474143235009126,0.5908461893290964,0.3790397605459484,0.872360819327731
16,bernoulli,1,32,0.7,raw,2,0.449206725249853,0.6195804195804195,0.4029960899352657,0.8323365035787822
20,bernoulli,1,32,0.7,raw,2,0.4369071622260139,0.5942612729449321,0.3970871275846941,0.8507581185492147
40,bernoulli,1,32,0.7,raw,2,0.4624523228480061,0.5743357487922706,0.4151359175820383,0.812744004461796
48,bernoulli,1,32,0.7,raw,2,0.4446822776407357,0.593939208984375,0.3857446404874042,0.8595930097807444
24,bernoulli,1,32,0.7,raw,2,0.4409456466149331,0.5842209072978304,0.4082947952061627,0.8328508085550339
14,bernoulli,1,32,0.7,raw,2,0.4430078465668833,0.5957610303815761,0.3891163876760207,0.8571167502088555
26,bernoulli,1,32,0.7,raw,2,0.4426012657694724,0.6001619807937059,0.3773805438440314,0.8722382827318274
22,bernoulli,1,32,0.7,raw,2,0.4320852311471861,0.6606479360716649,0.3922633337133636,0.8467192649555578
21,bernoulli,1,32,0.7,raw,2,0.4557186579628005,0.5831402050597585,0.4517468178578426,0.7803167376157172
35,bernoulli,1,32,0.7,raw,2,0.4437203639167876,0.634021366075313,0.3955237868108915,0.8496679425524258
6,bernoulli,1,32,0.7,raw,2,0.4471462873478981,0.5765727727848483,0.4202264967217321,0.8175225960168855
47,bernoulli,1,32,0.7,raw,2,0.4469173524700628,0.6301322285345704,0.3930922221360225,0.8554818796510639
17,bernoulli,1,32,0.7,raw,2,0.4503641205108065,0.5597348356077898,0.3882789734556823,0.8611451982573352
46,bernoulli,1,32,0.7,raw,2,0.4588279295170213,0.5707253240279162,0.3668249653712929,0.8852531122544186
30,bernoulli,1,32,0.7,raw,2,0.4474360878287084,0.6200661046177429,0.4078027687519442,0.8343411175979983
38,bernoulli,1,32,0.7,raw,2,0.460157380807002,0.5922638512566569,0.378140846424819,0.8748432192317742
34,bernoulli,1,32,0.7,raw,2,0.4492445730997107,0.5631520532741399,0.3876095924452181,0.8569034679089027
10,bernoulli,1,32,0.7,raw,2,0.4366762717236517,0.5726636526909024,0.4095623257521828,0.8288231468159332
31,bernoulli,1,32,0.7,raw,2,0.437020550004605,0.5887402822298368,0.3599830955933994,0.8979815680166148
43,bernoulli,1,32,0.7,raw,2,0.4397837603027156,0.6350140056022409,0.3425899786295751,0.9095003188026444
18,bernoulli,1,32,0.7,raw,2,0.4612310573906083,0.5412860685983909,0.3749340317240306,0.8744280763130584
23,bernoulli,1,32,0.7,raw,2,0.4575856424645191,0.5461836249834175,0.3922855178721183,0.859720357364181
5,bernoulli,1,32,0.7,raw,2,0.4383479824023646,0.6380214807816617,0.4602393342480882,0.756394509882882
42,bernoulli,1,32,0.7,raw,2,0.4377954200881924,0.6461356385715756,0.3706099719752757,0.8784903201787044
39,bernoulli,1,32,0.7,raw,2,0.431332819352932,0.6284709535988309,0.4143588966589256,0.8297130407879132
27,bernoulli,1,32,0.7,raw,2,0.4531529681025942,0.6773166221491679,0.423787796281626,0.7931197077868172
19,bernoulli,1,32,0.7,raw,2,0.4488231077652491,0.5801147689519782,0.3899468065934472,0.8576893699957857
3,bernoulli,1,32,0.7,raw,2,0.4495421862340976,0.6270379124059425,0.433709584477714,0.775804411599155
25,bernoulli,1,32,0.7,raw,2,0.4306109821712182,0.6087744693515875,0.3976387732062196,0.8462410581724928
7,bernoulli,1,32,0.7,raw,2,0.4592487628859883,0.5761926934548155,0.3978893398801197,0.8444338661231495
15,bernoulli,1,32,0.7,raw,2,0.4497061531646473,0.5501234567901234,0.3890728056741541,0.8573581812292173
11,bernoulli,1,32,0.7,raw,2,0.4566941444484749,0.6353476481418504,0.3943447200860857,0.8511045792490725
