seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,bernoulli,1,none,1.0,raw,1,0.7035067889591223,0.2731466790374992
1,bernoulli,1,none,1.0,raw,1,0.6509696369169793,0.3015535521291567
10,bernoulli,1,none,1.0,raw,1,0.784555109922757,0.2595759968820508
11,bernoulli,1,none,1.0,raw,1,0.6499926248248397,0.2900043299779243
12,bernoulli,1,none,1.0,raw,1,0.583656597774245,0.2866668144815271
13,bernoulli,1,none,1.0,raw,1,0.720952039493643,0.2534498808361367
14,bernoulli,1,none,1.0,raw,1,0.6953011876762892,0.2650059048876467
15,bernoulli,1,none,1.0,raw,1,0.7493582968443304,0.2617270767253776
16,bernoulli,1,none,1.0,raw,1,0.7488192520775623,0.2657691199950735
17,bernoulli,1,none,1.0,raw,1,0.6560902566220891,0.2779115854615693
18,bernoulli,1,none,1.0,raw,1,0.6108008361094781,0.2769095151110558
19,bernoulli,1,none,1.0,raw,1,0.6426107896408156,0.2730811249040581
2,bernoulli,1,none,1.0,raw,1,0.5053270643363729,0.2807988681265034
20,bernoulli,1,none,1.0,raw,1,0.5591959163530935,0.2942493805056381
21,bernoulli,1,none,1.0,raw,1,0.5739750445632799,0.2865186960026942
22,bernoulli,1,none,1.0,raw,1,0.7136100009419617,0.2845315491843915
23,bernoulli,1,none,1.0,raw,1,0.7108140468611087,0.2738030306518104
24,bernoulli,1,none,1.0,raw,1,0.5827863462458154,0.3052799870916605
25,bernoulli,1,none,1.0,raw,1,0.7809742616455232,0.2569607478559743
26,bernoulli,1,none,1.0,raw,1,0.6901675496866849,0.2817423537569883
27,bernoulli,1,none,1.0,raw,1,0.6686638750296983,0.2686277116848994
28,bernoulli,1,none,1.0,raw,1,0.6435316336166195,0.3016057541813727
29,bernoulli,1,none,1.0,raw,1,0.63498490459406,0.2987567591999867
3,bernoulli,1,none,1.0,raw,1,0.5692488969868542,0.3110593729457913
30,bernoulli,1,none,1.0,raw,1,0.5701185661839194,0.277592399781978
31,bernoulli,1,none,1.0,raw,1,0.6655062490969512,0.2806048676590619
32,bernoulli,1,none,1.0,raw,1,0.6439435887110305,0.2857207498181069
33,bernoulli,1,none,1.0,raw,1,0.5698802731673582,0.3084358825563885
34,bernoulli,1,none,1.0,raw,1,0.6627312081857537,0.2851001867286675
35,bernoulli,1,none,1.0,raw,1,0.7049154259764657,0.2612272173242456
36,bernoulli,1,none,1.0,raw,1,0.7355592875767889,0.2582478315746118
37,bernoulli,1,none,1.0,raw,1,0.6291604408930466,0.2881595452880091
38,bernoulli,1,none,1.0,raw,1,0.5607030915281754,0.3093613722718575
39,bernoulli,1,none,1.0,raw,1,0.6211595227206586,0.2953907605574205
4,bernoulli,1,none,1.0,raw,1,0.7007634122426111,0.2624526196816897
40,bernoulli,1,none,1.0,raw,1,0.6741898148148149,0.284717483532764
41,bernoulli,1,none,1.0,raw,1,0.673021006408735,0.2780754886447996
42,bernoulli,1,none,1.0,raw,1,0.5874775985663082,0.271140120440363
43,bernoulli,1,none,1.0,raw,1,0.691630424663182,0.2708295705729528
44,bernoulli,1,none,1.0,raw,1,0.5678848491348492,0.2799115120334691
45,bernoulli,1,none,1.0,raw,1,0.611441350733842,0.294263167267366
46,bernoulli,1,none,1.0,raw,1,0.5222803030303029,0.3027770350762589
47,bernoulli,1,none,1.0,raw,1,0.7314240897423709,0.2640233417120821
48,bernoulli,1,none,1.0,raw,1,0.6320994618187199,0.2851252081710142
49,bernoulli,1,none,1.0,raw,1,0.7019810606060605,0.2558332094980203
5,bernoulli,1,none,1.0,raw,1,0.6287012929703014,0.3019050930061436
6,bernoulli,1,none,1.0,raw,1,0.5405452512496711,0.278470236569558
7,bernoulli,1,none,1.0,raw,1,0.6496975162814456,0.2685132497549788
8,bernoulli,1,none,1.0,raw,1,0.6260873767639668,0.2723904043255929
9,bernoulli,1,none,1.0,raw,1,0.5605574324324325,0.2779832773556281
