seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_rasch,rmse_rasch
0,bernoulli,1,8,1.0,raw,8,0.664494034467521,0.447829395116567
1,bernoulli,1,8,1.0,raw,8,0.613834422657952,0.4567226770201503
10,bernoulli,1,8,1.0,raw,8,0.655612482533768,0.5357335728624772
11,bernoulli,1,8,1.0,raw,8,0.5894412191582004,0.4881169767611775
12,bernoulli,1,8,1.0,raw,8,0.6343456858920777,0.5523353457317324
13,bernoulli,1,8,1.0,raw,8,0.5810650887573965,0.5839631960291324
14,bernoulli,1,8,1.0,raw,8,0.6032117765138842,0.4257523938121239
15,bernoulli,1,8,1.0,raw,8,0.6004010025062657,0.5827518073585399
16,bernoulli,1,8,1.0,raw,8,0.5733801347120766,0.548129386971294
17,bernoulli,1,8,1.0,raw,8,0.5883620689655172,0.5829068452699829
18,bernoulli,1,8,1.0,raw,8,0.5721351250466592,0.5492011869180861
19,bernoulli,1,8,1.0,raw,8,0.6226958525345623,0.4749102011926207
2,bernoulli,1,8,1.0,raw,8,0.5532786885245902,0.4536337134417114
20,bernoulli,1,8,1.0,raw,8,0.6484870780833257,0.5371471044987005
21,bernoulli,1,8,1.0,raw,8,0.6067708333333334,0.6033750944499053
22,bernoulli,1,8,1.0,raw,8,0.5555863854975952,0.5146598742262064
23,bernoulli,1,8,1.0,raw,8,0.5757054041128646,0.458422068834792
24,bernoulli,1,8,1.0,raw,8,0.5851896170839469,0.4562132598506893
25,bernoulli,1,8,1.0,raw,8,0.5195374800637959,0.515367067731665
26,bernoulli,1,8,1.0,raw,8,0.6077704949178304,0.5259882707847322
27,bernoulli,1,8,1.0,raw,8,0.6246761368712589,0.5789732766828178
28,bernoulli,1,8,1.0,raw,8,0.6465441819772528,0.4424656165229116
29,bernoulli,1,8,1.0,raw,8,0.5122965976331361,0.4482013791858011
3,bernoulli,1,8,1.0,raw,8,0.5046169457128361,0.49130105619614
30,bernoulli,1,8,1.0,raw,8,0.5426356589147288,0.5392984896484678
31,bernoulli,1,8,1.0,raw,8,0.5479284369114877,0.6143652938665929
32,bernoulli,1,8,1.0,raw,8,0.5606111296977807,0.5148618425770485
33,bernoulli,1,8,1.0,raw,8,0.5992492217542574,0.4599673357799991
34,bernoulli,1,8,1.0,raw,8,0.4912801484230055,0.4757571685659871
35,bernoulli,1,8,1.0,raw,8,0.5806690760819201,0.4453831332221848
36,bernoulli,1,8,1.0,raw,8,0.5631725417439704,0.5401249518912007
37,bernoulli,1,8,1.0,raw,8,0.5595447395206811,0.4542567162382003
38,bernoulli,1,8,1.0,raw,8,0.5407208176438946,0.4332501192461434
39,bernoulli,1,8,1.0,raw,8,0.6129764065335753,0.501408827345023
4,bernoulli,1,8,1.0,raw,8,0.5725616089132282,0.6092245209570512
40,bernoulli,1,8,1.0,raw,8,0.6025889967637541,0.4481830599480737
41,bernoulli,1,8,1.0,raw,8,0.5476407914764079,0.5689019042249578
42,bernoulli,1,8,1.0,raw,8,0.5764614789005034,0.4774307408958614
43,bernoulli,1,8,1.0,raw,8,0.5609012835903593,0.5812212280617689
44,bernoulli,1,8,1.0,raw,8,0.5493246390312063,0.4787281732090576
45,bernoulli,1,8,1.0,raw,8,0.57708719851577,0.4576601445431859
46,bernoulli,1,8,1.0,raw,8,0.5768995098039216,0.5432124242887746
47,bernoulli,1,8,1.0,raw,8,0.5006217120994739,0.5502773170987046
48,bernoulli,1,8,1.0,raw,8,0.5735349010824934,0.5850176903095826
49,bernoulli,1,8,1.0,raw,8,0.5905563347358579,0.4626562112475182
5,bernoulli,1,8,1.0,raw,8,0.6553564620663362,0.5790789183230902
6,bernoulli,1,8,1.0,raw,8,0.5903837263060564,0.4852272810975566
7,bernoulli,1,8,1.0,raw,8,0.6203508771929824,0.4698177574282724
8,bernoulli,1,8,1.0,raw,8,0.5377777777777778,0.5303506812499728
9,bernoulli,1,8,1.0,raw,8,0.5570500927643784,0.4494642996364474
