seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_rasch,rmse_rasch
0,beta,1,32,0.9,raw,32,0.588622903035753,0.4446987808523072
1,beta,1,32,0.9,raw,32,0.6068728824101923,0.4389744334292561
10,beta,1,32,0.9,raw,32,0.5850578434547113,0.4555603550287254
11,beta,1,32,0.9,raw,32,0.580109126984127,0.4619489499359385
12,beta,1,32,0.9,raw,32,0.619590253364044,0.442963091159851
13,beta,1,32,0.9,raw,32,0.5737039566054674,0.4567210620165161
14,beta,1,32,0.9,raw,32,0.6162729697040351,0.4554308887010728
15,beta,1,32,0.9,raw,32,0.6420317712821193,0.4571095424006991
16,beta,1,32,0.9,raw,32,0.6460087344108775,0.4456071882446741
17,beta,1,32,0.9,raw,32,0.5352961140335992,0.4684510072182039
18,beta,1,32,0.9,raw,32,0.5488801855583862,0.4552366447228483
19,beta,1,32,0.9,raw,32,0.6178156524272551,0.4653390921890589
2,beta,1,32,0.9,raw,32,0.6165871256247417,0.436605458586484
20,beta,1,32,0.9,raw,32,0.6036079228325272,0.4440095981653748
21,beta,1,32,0.9,raw,32,0.6075842920626635,0.4552851193900071
22,beta,1,32,0.9,raw,32,0.6393992121061473,0.4622828682705016
23,beta,1,32,0.9,raw,32,0.5440031828703703,0.4549238573804504
24,beta,1,32,0.9,raw,32,0.6081281177671396,0.4467906512170306
25,beta,1,32,0.9,raw,32,0.5871968149195872,0.4503180777093784
26,beta,1,32,0.9,raw,32,0.5648080771329818,0.4405281819509161
27,beta,1,32,0.9,raw,32,0.621678083165165,0.4363817330591947
28,beta,1,32,0.9,raw,32,0.5984791665119594,0.4487996177816633
29,beta,1,32,0.9,raw,32,0.5754165215372112,0.4488572864006493
3,beta,1,32,0.9,raw,32,0.6109690811755708,0.4525697528967551
30,beta,1,32,0.9,raw,32,0.580375064517979,0.4512445135390649
31,beta,1,32,0.9,raw,32,0.5939098837209302,0.4632665499949083
32,beta,1,32,0.9,raw,32,0.5883975155279504,0.4383570756785642
33,beta,1,32,0.9,raw,32,0.6318518877526293,0.449126242359077
34,beta,1,32,0.9,raw,32,0.5896368822875131,0.4337483723194902
35,beta,1,32,0.9,raw,32,0.6580432567584169,0.4493752911690098
36,beta,1,32,0.9,raw,32,0.5841911447169026,0.4435251572998879
37,beta,1,32,0.9,raw,32,0.6043660287081339,0.4356704673409162
38,beta,1,32,0.9,raw,32,0.5979058413749786,0.455408622999899
39,beta,1,32,0.9,raw,32,0.6088776335689916,0.4493821386001067
4,beta,1,32,0.9,raw,32,0.5924112250326098,0.453361153724832
40,beta,1,32,0.9,raw,32,0.6115826734299163,0.453240264833267
41,beta,1,32,0.9,raw,32,0.6089904836949933,0.4380625956248548
42,beta,1,32,0.9,raw,32,0.62260705527259,0.4480667934629725
43,beta,1,32,0.9,raw,32,0.6203519243132555,0.4357759702847535
44,beta,1,32,0.9,raw,32,0.6269561898299334,0.4399023345634271
45,beta,1,32,0.9,raw,32,0.6117566643882434,0.4548525435325941
46,beta,1,32,0.9,raw,32,0.6447316704459561,0.4539105741784029
47,beta,1,32,0.9,raw,32,0.5833789870952033,0.4374273614527425
48,beta,1,32,0.9,raw,32,0.6249371920535761,0.4431640093733183
49,beta,1,32,0.9,raw,32,0.596952017408781,0.442988690258823
5,beta,1,32,0.9,raw,32,0.594336885821602,0.4420600201874144
6,beta,1,32,0.9,raw,32,0.5994721454662107,0.4431927405636455
7,beta,1,32,0.9,raw,32,0.5608325494257053,0.4403623880534287
8,beta,1,32,0.9,raw,32,0.6136894438663429,0.4528573988932676
9,beta,1,32,0.9,raw,32,0.6237332222733682,0.4475540663648128
