seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_2pl,rmse_2pl
35,bernoulli,32,none,1.0,raw,32,0.5697338155568868,0.3698934719375925
19,bernoulli,32,none,1.0,raw,32,0.5618075647449017,0.3619105207637408
43,bernoulli,32,none,1.0,raw,32,0.5154577132293289,0.3869240341172495
14,bernoulli,32,none,1.0,raw,32,0.5350820660043356,0.3496975494522528
30,bernoulli,32,none,1.0,raw,32,0.5585739640654505,0.3522626580515044
31,bernoulli,32,none,1.0,raw,32,0.5200251047536483,0.3268016058469723
27,bernoulli,32,none,1.0,raw,32,0.5007684426229508,0.3583393931800561
18,bernoulli,32,none,1.0,raw,32,0.5935315827291137,0.3491218620238487
22,bernoulli,32,none,1.0,raw,32,0.5366153970368577,0.3895014817989501
38,bernoulli,32,none,1.0,raw,32,0.5250336362474726,0.3744687449880168
34,bernoulli,32,none,1.0,raw,32,0.5235999178686925,0.3408228483351668
46,bernoulli,32,none,1.0,raw,32,0.5225530303030304,0.3484683142922651
7,bernoulli,32,none,1.0,raw,32,0.5414059507087218,0.3485956572921193
42,bernoulli,32,none,1.0,raw,32,0.519581942899518,0.3598266955635547
23,bernoulli,32,none,1.0,raw,32,0.5450041584215205,0.3873596467898912
11,bernoulli,32,none,1.0,raw,32,0.5147577254959805,0.357387249212633
3,bernoulli,32,none,1.0,raw,32,0.5277974370943698,0.3565910355017739
39,bernoulli,32,none,1.0,raw,32,0.5444227331310023,0.3788872546910878
47,bernoulli,32,none,1.0,raw,32,0.5259910637893336,0.3193470547575361
15,bernoulli,32,none,1.0,raw,32,0.5081949267703457,0.3657012036783835
26,bernoulli,32,none,1.0,raw,32,0.519474625500901,0.374801782037189
6,bernoulli,32,none,1.0,raw,32,0.5285220994475138,0.3795131267242518
10,bernoulli,32,none,1.0,raw,32,0.5423945335710042,0.3733236674067921
2,bernoulli,32,none,1.0,raw,32,0.5007757092198581,0.3400064714601262
0,bernoulli,32,none,1.0,raw,32,0.5194453643576047,0.3744693418795939
24,bernoulli,32,none,1.0,raw,32,0.5024928263988523,0.4049448542668212
44,bernoulli,32,none,1.0,raw,32,0.5470559845559846,0.3260625667495176
40,bernoulli,32,none,1.0,raw,32,0.5381335282651072,0.3453264716933711
48,bernoulli,32,none,1.0,raw,32,0.5738196075530321,0.3406329364027025
28,bernoulli,32,none,1.0,raw,32,0.5206295247088448,0.4016388950336614
12,bernoulli,32,none,1.0,raw,32,0.5166693163751988,0.3450724349827744
8,bernoulli,32,none,1.0,raw,32,0.5336956683370756,0.366994177877359
4,bernoulli,32,none,1.0,raw,32,0.5559835644581408,0.3637587987353421
32,bernoulli,32,none,1.0,raw,32,0.5026510956743514,0.3453688864606941
20,bernoulli,32,none,1.0,raw,32,0.5315989143174388,0.3540195645782688
36,bernoulli,32,none,1.0,raw,32,0.5207863761582772,0.374415916314906
16,bernoulli,32,none,1.0,raw,32,0.5266101108033241,0.3798664550397606
33,bernoulli,32,none,1.0,raw,32,0.5338073420931304,0.3800829872377059
49,bernoulli,32,none,1.0,raw,32,0.5159772727272727,0.3539946245752501
45,bernoulli,32,none,1.0,raw,32,0.5384218203410397,0.3835109256123098
41,bernoulli,32,none,1.0,raw,32,0.5812860985837488,0.3218377017660268
37,bernoulli,32,none,1.0,raw,32,0.5733414178161791,0.374498628191097
13,bernoulli,32,none,1.0,raw,32,0.4890785735955211,0.361531174802084
9,bernoulli,32,none,1.0,raw,32,0.5861275337837838,0.3528236973103199
21,bernoulli,32,none,1.0,raw,32,0.5105832407622689,0.3538436842765636
5,bernoulli,32,none,1.0,raw,32,0.5788836915111132,0.3666817652057365
17,bernoulli,32,none,1.0,raw,32,0.5221400172605831,0.3584163567743393
25,bernoulli,32,none,1.0,raw,32,0.5227982552525555,0.3923972363097113
1,bernoulli,32,none,1.0,raw,32,0.5252848750796235,0.3863294549346342
29,bernoulli,32,none,1.0,raw,32,0.5533172712265203,0.3738402672592418
