seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_naive,rmse_naive
0,beta,1,64,1.0,raw,64,0.5,0.459375482675727
1,beta,1,64,1.0,raw,64,0.5,0.4574738828833766
10,beta,1,64,1.0,raw,64,0.5,0.4484887535764743
11,beta,1,64,1.0,raw,64,0.5,0.4556271266233528
12,beta,1,64,1.0,raw,64,0.5,0.4478918963244094
13,beta,1,64,1.0,raw,64,0.5,0.4605028560137743
14,beta,1,64,1.0,raw,64,0.5,0.4498534155890766
15,beta,1,64,1.0,raw,64,0.5,0.4562148766519464
16,beta,1,64,1.0,raw,64,0.5,0.4474857738034384
17,beta,1,64,1.0,raw,64,0.5,0.4591120765460366
18,beta,1,64,1.0,raw,64,0.5,0.4583575412108229
19,beta,1,64,1.0,raw,64,0.5,0.4503570894856268
2,beta,1,64,1.0,raw,64,0.5,0.4492883047905982
20,beta,1,64,1.0,raw,64,0.5,0.4382067149493522
21,beta,1,64,1.0,raw,64,0.5,0.4495650242225892
22,beta,1,64,1.0,raw,64,0.5,0.4550345404059098
23,beta,1,64,1.0,raw,64,0.5,0.4524354950362044
24,beta,1,64,1.0,raw,64,0.5,0.4488982674525957
25,beta,1,64,1.0,raw,64,0.5,0.4467105169294785
26,beta,1,64,1.0,raw,64,0.5,0.4515814140344974
27,beta,1,64,1.0,raw,64,0.5,0.4611899121230839
28,beta,1,64,1.0,raw,64,0.5,0.4592233238758228
29,beta,1,64,1.0,raw,64,0.5,0.4479834115031092
3,beta,1,64,1.0,raw,64,0.5,0.4513051715472952
30,beta,1,64,1.0,raw,64,0.5,0.4614079547647773
31,beta,1,64,1.0,raw,64,0.5,0.4583444882971678
32,beta,1,64,1.0,raw,64,0.5,0.4530073210396238
33,beta,1,64,1.0,raw,64,0.5,0.4472657749225748
34,beta,1,64,1.0,raw,64,0.5,0.4554374651363773
35,beta,1,64,1.0,raw,64,0.5,0.4455811041817886
36,beta,1,64,1.0,raw,64,0.5,0.4592215067497439
37,beta,1,64,1.0,raw,64,0.5,0.4561272834977843
38,beta,1,64,1.0,raw,64,0.5,0.4475857118218909
39,beta,1,64,1.0,raw,64,0.5,0.4465032852186554
4,beta,1,64,1.0,raw,64,0.5,0.4597829486496898
40,beta,1,64,1.0,raw,64,0.5,0.4491954631574615
41,beta,1,64,1.0,raw,64,0.5,0.4542827449841425
42,beta,1,64,1.0,raw,64,0.5,0.4546678683050885
43,beta,1,64,1.0,raw,64,0.5,0.4515389439599681
44,beta,1,64,1.0,raw,64,0.5,0.4464635194995521
45,beta,1,64,1.0,raw,64,0.5,0.4503604478478181
46,beta,1,64,1.0,raw,64,0.5,0.4544539694133099
47,beta,1,64,1.0,raw,64,0.5,0.4442019585472651
48,beta,1,64,1.0,raw,64,0.5,0.4523622901029094
49,beta,1,64,1.0,raw,64,0.5,0.4626292524928246
5,beta,1,64,1.0,raw,64,0.5,0.4397085846032338
6,beta,1,64,1.0,raw,64,0.5,0.4544258846350948
7,beta,1,64,1.0,raw,64,0.5,0.4532482538636749
8,beta,1,64,1.0,raw,64,0.5,0.4532365661603899
9,beta,1,64,1.0,raw,64,0.5,0.4549988935530487
