seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,beta,1,32,0.3,pca,32,0.5914124668435013,0.4423710061491522
1,beta,1,32,0.3,pca,32,0.6742755206057959,0.4470187676189376
10,beta,1,32,0.3,pca,32,0.7775252525252525,0.3896877488882682
11,beta,1,32,0.3,pca,32,0.6617520944653342,0.4321100263188925
12,beta,1,32,0.3,pca,32,0.537258940273357,0.4643593676671144
13,beta,1,32,0.3,pca,32,0.6484001242621932,0.4510141072065174
14,beta,1,32,0.3,pca,32,0.6259501965923984,0.4525531251292208
15,beta,1,32,0.3,pca,32,0.5374829001367989,0.4487210709643118
16,beta,1,32,0.3,pca,32,0.5477826166963136,0.4550328539158624
17,beta,1,32,0.3,pca,32,0.6188543599257885,0.4332125766779068
18,beta,1,32,0.3,pca,32,0.6063415750915752,0.4452085540989905
19,beta,1,32,0.3,pca,32,0.6132605820105821,0.4517192245211726
2,beta,1,32,0.3,pca,32,0.662758875739645,0.4223254589279067
20,beta,1,32,0.3,pca,32,0.6399926753341878,0.4375569783300851
21,beta,1,32,0.3,pca,32,0.6463407190380273,0.4441161230302243
22,beta,1,32,0.3,pca,32,0.6351412211284823,0.4299361463199094
23,beta,1,32,0.3,pca,32,0.7069597069597069,0.366516433448874
24,beta,1,32,0.3,pca,32,0.5234084111579076,0.4894954994898763
25,beta,1,32,0.3,pca,32,0.6098683783959022,0.4376943190774874
26,beta,1,32,0.3,pca,32,0.6101928374655647,0.4647161003962267
27,beta,1,32,0.3,pca,32,0.5463042237442923,0.4642662981579408
28,beta,1,32,0.3,pca,32,0.607114650519942,0.4658072127893469
29,beta,1,32,0.3,pca,32,0.6955190742111284,0.4119095340369502
3,beta,1,32,0.3,pca,32,0.6597958642629904,0.4206600000633588
30,beta,1,32,0.3,pca,32,0.6868218026720191,0.4347291120498459
31,beta,1,32,0.3,pca,32,0.6903777226357871,0.4020855825325049
32,beta,1,32,0.3,pca,32,0.6619708994708995,0.4327775128542217
33,beta,1,32,0.3,pca,32,0.7428145941921073,0.3950292069767274
34,beta,1,32,0.3,pca,32,0.7358805031446541,0.4232559560975185
35,beta,1,32,0.3,pca,32,0.6987677015250545,0.4349167032621278
36,beta,1,32,0.3,pca,32,0.570822994210091,0.4747274275531482
37,beta,1,32,0.3,pca,32,0.7002392344497608,0.4286888481827484
38,beta,1,32,0.3,pca,32,0.6851612903225806,0.4192240927885746
39,beta,1,32,0.3,pca,32,0.5629852744310575,0.4605719037813947
4,beta,1,32,0.3,pca,32,0.694010584742481,0.4390668400451541
40,beta,1,32,0.3,pca,32,0.5101953601953602,0.4841057121143948
41,beta,1,32,0.3,pca,32,0.7607073329007138,0.3965729487660605
42,beta,1,32,0.3,pca,32,0.6756826189078097,0.4180262695378546
43,beta,1,32,0.3,pca,32,0.6474628363545128,0.4411798757533886
44,beta,1,32,0.3,pca,32,0.6498400284393886,0.431891666096301
45,beta,1,32,0.3,pca,32,0.5443001796504982,0.4726466028159007
46,beta,1,32,0.3,pca,32,0.6327823691460055,0.4570339398427205
47,beta,1,32,0.3,pca,32,0.6075025826446281,0.4750959782507061
48,beta,1,32,0.3,pca,32,0.7060344827586207,0.4362108959335645
49,beta,1,32,0.3,pca,32,0.7400085034013606,0.4071051144344945
5,beta,1,32,0.3,pca,32,0.6182371794871795,0.4510323610146075
6,beta,1,32,0.3,pca,32,0.7517907825381809,0.4062226176203604
7,beta,1,32,0.3,pca,32,0.6900817632420904,0.4186855302118869
8,beta,1,32,0.3,pca,32,0.6137037037037036,0.4508096966949168
9,beta,1,32,0.3,pca,32,0.6519694656488549,0.4508256450721442
