seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_naive,rmse_naive
0,bernoulli,1,32,0.1,pca,32,0.5,0.4599755481254147
1,bernoulli,1,32,0.1,pca,32,0.5,0.4114620856423842
10,bernoulli,1,32,0.1,pca,32,0.5,0.4808262991046348
11,bernoulli,1,32,0.1,pca,32,0.5,0.4530518242515831
12,bernoulli,1,32,0.1,pca,32,0.5,0.4669563308409198
13,bernoulli,1,32,0.1,pca,32,0.5,0.4547831025178592
14,bernoulli,1,32,0.1,pca,32,0.5,0.4611700247356372
15,bernoulli,1,32,0.1,pca,32,0.5,0.4374427757986051
16,bernoulli,1,32,0.1,pca,32,0.5,0.4830159533316335
17,bernoulli,1,32,0.1,pca,32,0.5,0.4632955140463751
18,bernoulli,1,32,0.1,pca,32,0.5,0.4585000912428071
19,bernoulli,1,32,0.1,pca,32,0.5,0.4354110129535371
2,bernoulli,1,32,0.1,pca,32,0.5,0.4208215700840889
20,bernoulli,1,32,0.1,pca,32,0.5,0.460770964845651
21,bernoulli,1,32,0.1,pca,32,0.5,0.4116897435258189
22,bernoulli,1,32,0.1,pca,32,0.5,0.4053543377755819
23,bernoulli,1,32,0.1,pca,32,0.5,0.4350183984274752
24,bernoulli,1,32,0.1,pca,32,0.5,0.4692013951311321
25,bernoulli,1,32,0.1,pca,32,0.5,0.448074841478751
26,bernoulli,1,32,0.1,pca,32,0.5,0.4911323014219285
27,bernoulli,1,32,0.1,pca,32,0.5,0.4332137805670485
28,bernoulli,1,32,0.1,pca,32,0.5,0.4294811273376333
29,bernoulli,1,32,0.1,pca,32,0.5,0.453476374962359
3,bernoulli,1,32,0.1,pca,32,0.5,0.4320630729226731
30,bernoulli,1,32,0.1,pca,32,0.5,0.4535379829776984
31,bernoulli,1,32,0.1,pca,32,0.5,0.4264647221548694
32,bernoulli,1,32,0.1,pca,32,0.5,0.4510268436518745
33,bernoulli,1,32,0.1,pca,32,0.5,0.445117154692598
34,bernoulli,1,32,0.1,pca,32,0.5,0.4706615097200822
35,bernoulli,1,32,0.1,pca,32,0.5,0.4094841491265408
36,bernoulli,1,32,0.1,pca,32,0.5,0.433537470971256
37,bernoulli,1,32,0.1,pca,32,0.5,0.4591534891447309
38,bernoulli,1,32,0.1,pca,32,0.5,0.4308455554063555
39,bernoulli,1,32,0.1,pca,32,0.5,0.4904143014649317
4,bernoulli,1,32,0.1,pca,32,0.5,0.4703602630340229
40,bernoulli,1,32,0.1,pca,32,0.5,0.4585771255469275
41,bernoulli,1,32,0.1,pca,32,0.5,0.4762029542238946
42,bernoulli,1,32,0.1,pca,32,0.5,0.4542512708424672
43,bernoulli,1,32,0.1,pca,32,0.5,0.4344611555872258
44,bernoulli,1,32,0.1,pca,32,0.5,0.4947483411860403
45,bernoulli,1,32,0.1,pca,32,0.5,0.4332121639151452
46,bernoulli,1,32,0.1,pca,32,0.5,0.4501040484089759
47,bernoulli,1,32,0.1,pca,32,0.5,0.4730862797170577
48,bernoulli,1,32,0.1,pca,32,0.5,0.4818757089097564
49,bernoulli,1,32,0.1,pca,32,0.5,0.424089377611988
5,bernoulli,1,32,0.1,pca,32,0.5,0.4874026060629131
6,bernoulli,1,32,0.1,pca,32,0.5,0.4447264412070181
7,bernoulli,1,32,0.1,pca,32,0.5,0.4770919172966777
8,bernoulli,1,32,0.1,pca,32,0.5,0.4606128616234691
9,bernoulli,1,32,0.1,pca,32,0.5,0.4561179074368193
