seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,bernoulli,1,none,1.0,pca,1,0.7494053662073966,0.2658716907501524
1,bernoulli,1,none,1.0,pca,1,0.6983367541935028,0.2836425791756999
10,bernoulli,1,none,1.0,pca,1,0.748492275698158,0.2576248034782345
11,bernoulli,1,none,1.0,pca,1,0.6615988013396792,0.2807844865938259
12,bernoulli,1,none,1.0,pca,1,0.5664149443561208,0.2871356355244308
13,bernoulli,1,none,1.0,pca,1,0.7369618577456633,0.2446836383680505
14,bernoulli,1,none,1.0,pca,1,0.7578571607924538,0.2508143037778213
15,bernoulli,1,none,1.0,pca,1,0.783741982440977,0.2474738508316112
16,bernoulli,1,none,1.0,pca,1,0.744886257011197,0.2601916612690506
17,bernoulli,1,none,1.0,pca,1,0.6871740589662829,0.2690857508822382
18,bernoulli,1,none,1.0,pca,1,0.5974548109979734,0.2709512621938348
19,bernoulli,1,none,1.0,pca,1,0.634808764377955,0.2719144365055738
2,bernoulli,1,none,1.0,pca,1,0.5244031788247214,0.2810981128432506
20,bernoulli,1,none,1.0,pca,1,0.5597935044105854,0.2931566652995064
21,bernoulli,1,none,1.0,pca,1,0.6362430786983216,0.2675832204960058
22,bernoulli,1,none,1.0,pca,1,0.7658729087054565,0.2616382873740552
23,bernoulli,1,none,1.0,pca,1,0.7148900169204738,0.268413909079776
24,bernoulli,1,none,1.0,pca,1,0.6095379005260642,0.2974391145271589
25,bernoulli,1,none,1.0,pca,1,0.7442280158492325,0.2663101727809892
26,bernoulli,1,none,1.0,pca,1,0.6670050319269399,0.2784259796328118
27,bernoulli,1,none,1.0,pca,1,0.7265383701591828,0.2546607325242823
28,bernoulli,1,none,1.0,pca,1,0.66452313503305,0.2902369354052962
29,bernoulli,1,none,1.0,pca,1,0.6519546121142993,0.2862233874597839
3,bernoulli,1,none,1.0,pca,1,0.652264753271394,0.2873660646354488
30,bernoulli,1,none,1.0,pca,1,0.5656652430079989,0.2733884494928436
31,bernoulli,1,none,1.0,pca,1,0.747828167894813,0.2515839081889591
32,bernoulli,1,none,1.0,pca,1,0.7020621497365683,0.2685736354732498
33,bernoulli,1,none,1.0,pca,1,0.5835852303954181,0.3090914081519096
34,bernoulli,1,none,1.0,pca,1,0.7357585139318885,0.26731478130053
35,bernoulli,1,none,1.0,pca,1,0.7389891055936453,0.2597038224205575
36,bernoulli,1,none,1.0,pca,1,0.6981445470750283,0.2717309010855956
37,bernoulli,1,none,1.0,pca,1,0.7036964854154486,0.2616930707033827
38,bernoulli,1,none,1.0,pca,1,0.582700069903263,0.2997877756126494
39,bernoulli,1,none,1.0,pca,1,0.645242139276689,0.2864335338377039
4,bernoulli,1,none,1.0,pca,1,0.7065142954973463,0.2608388371592772
40,bernoulli,1,none,1.0,pca,1,0.7236982210102585,0.2688448915848643
41,bernoulli,1,none,1.0,pca,1,0.6968659494212606,0.2659984235761652
42,bernoulli,1,none,1.0,pca,1,0.5788646335434433,0.2753630008775901
43,bernoulli,1,none,1.0,pca,1,0.719914495923643,0.2693302123503474
44,bernoulli,1,none,1.0,pca,1,0.586378916713107,0.2699435991303458
45,bernoulli,1,none,1.0,pca,1,0.6583864492498599,0.2902391687461945
46,bernoulli,1,none,1.0,pca,1,0.5019250523112041,0.3020738594718099
47,bernoulli,1,none,1.0,pca,1,0.7295703013594449,0.2587542096546523
48,bernoulli,1,none,1.0,pca,1,0.6665264189676536,0.2727978445269989
49,bernoulli,1,none,1.0,pca,1,0.6623520626371885,0.2645220718774409
5,bernoulli,1,none,1.0,pca,1,0.6518467852257182,0.2736828248460315
6,bernoulli,1,none,1.0,pca,1,0.5400811521241797,0.2754758202548286
7,bernoulli,1,none,1.0,pca,1,0.636820010215809,0.2688052170606599
8,bernoulli,1,none,1.0,pca,1,0.5916258977828667,0.2786133812637764
9,bernoulli,1,none,1.0,pca,1,0.5851984797297298,0.2764716742779052
