seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_2pl,rmse_2pl
23,beta,1,32,0.5,raw,32,0.5624523446435379,0.6887154671930757
27,beta,1,32,0.5,raw,32,0.6165945165945166,0.5985415515131651
3,beta,1,32,0.5,raw,32,0.594578313253012,0.4703803796037324
35,beta,1,32,0.5,raw,32,0.5672228401928068,0.538109115959851
7,beta,1,32,0.5,raw,32,0.5495643871583721,0.6300989534231024
30,beta,1,32,0.5,raw,32,0.5413427386304364,0.6672656279299162
47,beta,1,32,0.5,raw,32,0.616265664160401,0.6407782673667506
43,beta,1,32,0.5,raw,32,0.6438788443133908,0.454310133421566
38,beta,1,32,0.5,raw,32,0.581775,0.5985175763929808
46,beta,1,32,0.5,raw,32,0.5883265840587794,0.4623503610461246
14,beta,1,32,0.5,raw,32,0.5312824719715614,0.6197150180341296
15,beta,1,32,0.5,raw,32,0.5708559700591573,0.6180066334606064
31,beta,1,32,0.5,raw,32,0.6014914772727273,0.5149343083900045
11,beta,1,32,0.5,raw,32,0.6138086016878243,0.6609586094580719
39,beta,1,32,0.5,raw,32,0.5850475715946568,0.6034383384821246
19,beta,1,32,0.5,raw,32,0.5725706827028414,0.650019634390438
18,beta,1,32,0.5,raw,32,0.5898163250833275,0.6277191378649741
26,beta,1,32,0.5,raw,32,0.5907107843137255,0.6253824017834114
10,beta,1,32,0.5,raw,32,0.5871205022488756,0.6323348232249054
22,beta,1,32,0.5,raw,32,0.6152261946083537,0.6785780961920915
34,beta,1,32,0.5,raw,32,0.5808953443014158,0.6333120987703684
6,beta,1,32,0.5,raw,32,0.6081990665822369,0.5575369060600003
2,beta,1,32,0.5,raw,32,0.5697157077143504,0.6826606485614094
42,beta,1,32,0.5,raw,32,0.561320502539428,0.5626449927909696
0,beta,1,32,0.5,raw,32,0.565359477124183,0.5661281034283888
32,beta,1,32,0.5,raw,32,0.6139106447958229,0.6101710182190373
12,beta,1,32,0.5,raw,32,0.557807386629266,0.5906121005309742
20,beta,1,32,0.5,raw,32,0.5826923076923076,0.7058303286598443
16,beta,1,32,0.5,raw,32,0.6190178213856627,0.6266928872454892
40,beta,1,32,0.5,raw,32,0.605428024868484,0.6252987862703155
44,beta,1,32,0.5,raw,32,0.5914322844147405,0.5541847798487326
48,beta,1,32,0.5,raw,32,0.5911940889914458,0.6391119417870602
8,beta,1,32,0.5,raw,32,0.6380514705882353,0.4737732669179649
24,beta,1,32,0.5,raw,32,0.5930801248699271,0.5410271653690053
28,beta,1,32,0.5,raw,32,0.5279976851851852,0.6419005372372775
4,beta,1,32,0.5,raw,32,0.5022828733766234,0.5986069989511851
36,beta,1,32,0.5,raw,32,0.590442561205273,0.625755568607195
45,beta,1,32,0.5,raw,32,0.6153040877367896,0.5897510278845639
37,beta,1,32,0.5,raw,32,0.5797470326987507,0.4361922439282241
17,beta,1,32,0.5,raw,32,0.5841886062769597,0.6583912521146752
49,beta,1,32,0.5,raw,32,0.5351640833274353,0.6720532912626773
33,beta,1,32,0.5,raw,32,0.5366218236173393,0.6206395629833774
25,beta,1,32,0.5,raw,32,0.5351128304319794,0.5650059194170339
5,beta,1,32,0.5,raw,32,0.6060563080632579,0.6248770354425314
1,beta,1,32,0.5,raw,32,0.5466337099811676,0.5407845454651534
13,beta,1,32,0.5,raw,32,0.6191747015610651,0.4790175316415513
21,beta,1,32,0.5,raw,32,0.6035541648179716,0.6619620595342781
9,beta,1,32,0.5,raw,32,0.542534077569892,0.498921184178885
41,beta,1,32,0.5,raw,32,0.6474618498909996,0.6139311535940345
29,beta,1,32,0.5,raw,32,0.5759887201534799,0.5932215547505891
