seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
0,bernoulli,1,32,0.9,raw,2,0.4407802632891116,0.6108987875593042,0.4317954808352943,0.806534660022185
0,bernoulli,1,32,0.9,raw,3,0.4401547066225098,0.607073087537598,0.415159463808989,0.8125444942964521
0,bernoulli,1,32,0.9,raw,4,0.4404814831373995,0.6031000961270117,0.4086721363332967,0.8162489031638549
0,bernoulli,1,32,0.9,raw,5,0.4405826210041227,0.6038016682687837,0.4006868894563747,0.8288852833562358
0,bernoulli,1,32,0.9,raw,6,0.4434476756083679,0.60784830537381,0.4257645384982436,0.8269854803728416
1,bernoulli,1,32,0.9,raw,2,0.4370519182693564,0.6206376735234499,0.4299364409213934,0.8045194674624675
8,bernoulli,1,32,0.9,raw,2,0.4446375734794431,0.6064207808224458,0.3490196347363015,0.9038566476214932
44,bernoulli,1,32,0.9,raw,2,0.4436827501192402,0.6267017261122185,0.4179238268516811,0.8156511864672252
32,bernoulli,1,32,0.9,raw,2,0.4411390559258722,0.6023933747412008,0.4265950152122911,0.8209522622460426
20,bernoulli,1,32,0.9,raw,2,0.4429000458091373,0.6276512007327475,0.4128528415278613,0.8251723113952143
16,bernoulli,1,32,0.9,raw,2,0.4376560341651654,0.6291064487566221,0.3957964373843621,0.8487151388094785
4,bernoulli,1,32,0.9,raw,2,0.4505499975507366,0.5831384036901821,0.4021878357050754,0.8386545354287289
36,bernoulli,1,32,0.9,raw,2,0.4389884696263032,0.6041740277483334,0.4186536044579422,0.8014652816633014
40,bernoulli,1,32,0.9,raw,2,0.4446416955654754,0.6278363682808451,0.4076404617895872,0.8299897284457854
12,bernoulli,1,32,0.9,raw,2,0.4421120124248834,0.6095663110680083,0.3834619074097433,0.8671148659368555
24,bernoulli,1,32,0.9,raw,2,0.4432201418945903,0.6236540590273285,0.3927512664835207,0.8562638771617099
28,bernoulli,1,32,0.9,raw,2,0.4512277874010176,0.5853946518345796,0.3820611236063225,0.8714902807775378
48,bernoulli,1,32,0.9,raw,2,0.4332678661349691,0.6443832822120396,0.3717329443153287,0.8785114045618249
3,bernoulli,1,32,0.9,raw,2,0.4526383154058021,0.6192942204741614,0.4314488981969162,0.7844494565347794
26,bernoulli,1,32,0.9,raw,2,0.443539671011694,0.576374992420108,0.4012781123239244,0.8454701971974685
46,bernoulli,1,32,0.9,raw,2,0.4358813964127178,0.6342176870748298,0.3705128590466846,0.885329026140482
35,bernoulli,1,32,0.9,raw,2,0.4480840034034083,0.6454477789901939,0.3931494962644157,0.8526038572729793
22,bernoulli,1,32,0.9,raw,2,0.4353013822199712,0.6337950722738194,0.3767284850575824,0.8729055690072639
43,bernoulli,1,32,0.9,raw,2,0.4247428059723681,0.6327256276142326,0.3735316856073447,0.8764418917619918
18,bernoulli,1,32,0.9,raw,2,0.4558320247287319,0.5732841552910757,0.3872416842757873,0.8628815080789944
14,bernoulli,1,32,0.9,raw,2,0.4472994562538896,0.5926365795724466,0.3871584810122934,0.8658945347538043
30,bernoulli,1,32,0.9,raw,2,0.4474540213721019,0.5911495670126743,0.3838500733935857,0.8686167924602088
42,bernoulli,1,32,0.9,raw,2,0.4417429964517483,0.6179739671760045,0.3804003957644067,0.864484213238017
27,bernoulli,1,32,0.9,raw,2,0.4361375814434237,0.6441534263706904,0.3995540159181891,0.8379256263484304
7,bernoulli,1,32,0.9,raw,2,0.4381821457439563,0.5698125736148549,0.3879213418928098,0.8614144628464437
49,bernoulli,1,32,0.9,raw,2,0.4478296945841932,0.6070661721647472,0.399921141987252,0.846061606203033
39,bernoulli,1,32,0.9,raw,2,0.4476006764639906,0.6271815975519679,0.4032787458599963,0.8404194648447956
34,bernoulli,1,32,0.9,raw,2,0.4374353156636827,0.5918084760254538,0.3796412035498885,0.8694513404218775
31,bernoulli,1,32,0.9,raw,2,0.4553605378048426,0.5875726744186047,0.368980514276787,0.8866130558183538
47,bernoulli,1,32,0.9,raw,2,0.4356525617935494,0.6045242878013148,0.3917383159715985,0.8575843921275537
10,bernoulli,1,32,0.9,raw,2,0.4529842618540991,0.59474257454888,0.3941893276222433,0.8498327626025326
2,bernoulli,1,32,0.9,raw,2,0.434307970734553,0.6156326331216414,0.4123227981500266,0.8191711062998193
15,bernoulli,1,32,0.9,raw,2,0.4430907355647957,0.6245921801698299,0.3867552190982075,0.8616500380654726
19,bernoulli,1,32,0.9,raw,2,0.4450243804178574,0.5846607669616519,0.3868060350652919,0.8630492501255771
6,bernoulli,1,32,0.9,raw,2,0.4451827479275819,0.6079294833004032,0.4190566619648452,0.814219716545298
38,bernoulli,1,32,0.9,raw,2,0.452335195509906,0.5966282190372866,0.3846812664056832,0.8664111828327391
11,bernoulli,1,32,0.9,raw,2,0.4448559244122615,0.5788548752834467,0.3835495451339553,0.8690210509654954
23,bernoulli,1,32,0.9,raw,2,0.4568927424595632,0.5467013888888889,0.3829467693668241,0.8724665930814212
13,bernoulli,1,32,0.9,raw,2,0.443706477408364,0.5828416667306026,0.3677149899918522,0.8859446727714085
17,bernoulli,1,32,0.9,raw,2,0.457692165639044,0.5546693817523616,0.3818825890806209,0.8676226344475894
0,bernoulli,1,32,0.9,raw,7,0.4407366509712329,0.5958479332692487,0.3928710641654712,0.8366997235145113
25,bernoulli,1,32,0.9,raw,2,0.4480351320971124,0.5915074500647344,0.3927341170240883,0.8522081954487887
29,bernoulli,1,32,0.9,raw,2,0.4447423061822542,0.5847846278880762,0.4414095920672532,0.7686681300568187
21,bernoulli,1,32,0.9,raw,2,0.4527479938239354,0.6026547197030656,0.4280604508738431,0.8042672279761762
41,bernoulli,1,32,0.9,raw,2,0.4392437923733114,0.6064977573039156,0.4183617286366596,0.8088206971817425
5,bernoulli,1,32,0.9,raw,2,0.4423999067292192,0.6142242037438544,0.451095954485304,0.758808836724301
37,bernoulli,1,32,0.9,raw,2,0.4389456807367787,0.6012335526315788,0.4113560883525526,0.830451175164901
45,bernoulli,1,32,0.9,raw,2,0.4562244303605947,0.595724849313366,0.4456873370223656,0.7605567934857362
33,bernoulli,1,32,0.9,raw,2,0.4409192022937911,0.6458170337392942,0.3759053348597033,0.8727311903782492
9,bernoulli,1,32,0.9,raw,2,0.4499640874307826,0.6336993928234804,0.4006208734701512,0.8439095921479686
1,bernoulli,1,32,0.9,raw,3,0.4368198591642064,0.6161591768932991,0.4243186713576354,0.8023969774465487
8,bernoulli,1,32,0.9,raw,3,0.4434058211277006,0.6169807684896134,0.3492225552891351,0.902648937536111
44,bernoulli,1,32,0.9,raw,3,0.4434950028732538,0.6262140039865982,0.420153975106433,0.8087986529877046
20,bernoulli,1,32,0.9,raw,3,0.4434040063920504,0.6244454303460514,0.4133713009371465,0.8233671443977306
32,bernoulli,1,32,0.9,raw,3,0.4411739649654743,0.5982815734989648,0.4124084761260961,0.8289877539573726
36,bernoulli,1,32,0.9,raw,3,0.4391925802342801,0.6036086966763244,0.4221472038617415,0.7977392333827978
24,bernoulli,1,32,0.9,raw,3,0.4448037838979018,0.6093141271689596,0.4060518441736031,0.8373987553554116
40,bernoulli,1,32,0.9,raw,3,0.4448722202099491,0.6230777652081889,0.4112931072693075,0.8267116582140335
16,bernoulli,1,32,0.9,raw,3,0.4373520873577633,0.6319841519967584,0.3965087281814208,0.8445024140778857
12,bernoulli,1,32,0.9,raw,3,0.4439738548491732,0.6031412898533155,0.382426709776759,0.8682730445819452
48,bernoulli,1,32,0.9,raw,3,0.4330607566418532,0.6324666461681527,0.3781832453107457,0.8702200880352141
4,bernoulli,1,32,0.9,raw,3,0.4504810179681595,0.5996618790488891,0.3959246663916848,0.8469967308676987
28,bernoulli,1,32,0.9,raw,3,0.4511851189060795,0.5944468785041177,0.3807799231968282,0.8729196936972314
3,bernoulli,1,32,0.9,raw,3,0.4535100550477899,0.6072180341600204,0.4283355598849501,0.7901720373347411
46,bernoulli,1,32,0.9,raw,3,0.4364688506334885,0.6412698412698414,0.3717446090599809,0.8846218750753357
35,bernoulli,1,32,0.9,raw,3,0.4515001003089954,0.650715767110122,0.4108658419889129,0.8303275117817115
26,bernoulli,1,32,0.9,raw,3,0.4411846381020446,0.5813853010733128,0.4002407258583706,0.8417757337116804
42,bernoulli,1,32,0.9,raw,3,0.4433369903963354,0.6158611582720243,0.3790076601844616,0.8673300165837479
18,bernoulli,1,32,0.9,raw,3,0.456060470773104,0.5745237461500438,0.3843826285434858,0.8653304041072158
30,bernoulli,1,32,0.9,raw,3,0.4468361904391348,0.5915151688937317,0.3829886556655926,0.8704860975323607
43,bernoulli,1,32,0.9,raw,3,0.4268115640480012,0.6312176073273912,0.3706775740891396,0.8811520715178315
27,bernoulli,1,32,0.9,raw,3,0.4375261060555246,0.635214450160589,0.3934907884997988,0.8554084500314468
39,bernoulli,1,32,0.9,raw,3,0.447932932432681,0.6253877809433365,0.4026931060751291,0.8392478186819368
22,bernoulli,1,32,0.9,raw,3,0.4342248293412296,0.6298028758878871,0.3785800316088857,0.87227199354318
7,bernoulli,1,32,0.9,raw,3,0.4384392295525955,0.5626467356505379,0.3845029408661146,0.8642511029145874
14,bernoulli,1,32,0.9,raw,3,0.4473114989630475,0.5979263512233508,0.3918866953100852,0.8543322265409854
15,bernoulli,1,32,0.9,raw,3,0.4432732754764205,0.6217935971366076,0.3867900667032468,0.8620226790078935
34,bernoulli,1,32,0.9,raw,3,0.4372751645970789,0.5950091176670879,0.3802877391130188,0.8683935235061752
2,bernoulli,1,32,0.9,raw,3,0.4355667007107973,0.6182255458269137,0.4066713788718407,0.8243324332433243
47,bernoulli,1,32,0.9,raw,3,0.4363196321786177,0.6078722303384466,0.4046885302615215,0.833033601145989
10,bernoulli,1,32,0.9,raw,3,0.4530283068387451,0.5880493656353949,0.3888090840361145,0.8571991717766984
38,bernoulli,1,32,0.9,raw,3,0.451958799862327,0.5980343173642437,0.3877549786140463,0.8621248478253212
49,bernoulli,1,32,0.9,raw,3,0.4502896853351864,0.5942047845229574,0.3995688961405595,0.8454485516103285
31,bernoulli,1,32,0.9,raw,3,0.4571238855886084,0.5723401162790698,0.3671574681763713,0.8904407127089247
6,bernoulli,1,32,0.9,raw,3,0.4466511866155013,0.5939311310231191,0.4054341744324306,0.8386853026387908
11,bernoulli,1,32,0.9,raw,3,0.4443932800181466,0.5813988095238096,0.3854947032626429,0.8676954732510288
19,bernoulli,1,32,0.9,raw,3,0.4445419672259035,0.5796350923194581,0.3876922568866224,0.8619489559164734
23,bernoulli,1,32,0.9,raw,3,0.4564504764315379,0.5668185763888889,0.380647218741615,0.8749794509288181
25,bernoulli,1,32,0.9,raw,3,0.4425797013795931,0.5988190655800274,0.394134945634768,0.8444580626710789
17,bernoulli,1,32,0.9,raw,3,0.4569155228643568,0.5545633237174048,0.3818718193346288,0.8687922524503497
0,bernoulli,1,32,0.9,raw,8,0.440874370054266,0.6033597941021427,0.4014923568796191,0.8285003559543718
13,bernoulli,1,32,0.9,raw,3,0.44415648473171,0.5879053851878562,0.3652596694428787,0.8891893191049582
41,bernoulli,1,32,0.9,raw,3,0.4405943907258163,0.6041717177839738,0.4236233475833834,0.8027781344289657
21,bernoulli,1,32,0.9,raw,3,0.4518150105366392,0.5980586184148525,0.3975741251022613,0.8457475223447429
29,bernoulli,1,32,0.9,raw,3,0.4464921718660886,0.5876219087425983,0.4402708287280666,0.7845408943585516
45,bernoulli,1,32,0.9,raw,3,0.4561627605067966,0.6008616582779263,0.4437227650464839,0.7554714549020071
5,bernoulli,1,32,0.9,raw,3,0.4418065104626971,0.6103612544660579,0.4589386450529717,0.7560402874441239
37,bernoulli,1,32,0.9,raw,3,0.4392856872317121,0.6013307416267942,0.3977390412967487,0.8484092375989799
33,bernoulli,1,32,0.9,raw,3,0.4411987897425745,0.6471117696339428,0.3748367868327693,0.8737419443301796
9,bernoulli,1,32,0.9,raw,3,0.4488716443031206,0.6380760322366161,0.4068559565680151,0.8408203965119461
1,bernoulli,1,32,0.9,raw,4,0.4384653136715675,0.626930985781505,0.4443586909578161,0.7927021452309804
44,bernoulli,1,32,0.9,raw,4,0.4454221255904934,0.6114409714859267,0.4097035589206022,0.831737019343723
8,bernoulli,1,32,0.9,raw,4,0.4446597418093375,0.6147916907542298,0.3495621889120839,0.9049239263015986
20,bernoulli,1,32,0.9,raw,4,0.4417876730853542,0.6248032172195667,0.4163397658988587,0.8189050216463747
36,bernoulli,1,32,0.9,raw,4,0.4392066942783976,0.5978768677517883,0.4135100800232356,0.8147395820663147
32,bernoulli,1,32,0.9,raw,4,0.4428684692977984,0.5953540372670807,0.4057244606218508,0.8370271407204287
40,bernoulli,1,32,0.9,raw,4,0.4468704376788097,0.6276831003904682,0.4298212536797832,0.7982241445721255
24,bernoulli,1,32,0.9,raw,4,0.4443498211043551,0.6119089719814264,0.3957700636977495,0.8493800231416331
48,bernoulli,1,32,0.9,raw,4,0.4344254327216822,0.6233773051453769,0.3696169530026773,0.8820768307322929
12,bernoulli,1,32,0.9,raw,4,0.4430309036758316,0.5967996120741909,0.3822582670307051,0.8684356655560845
16,bernoulli,1,32,0.9,raw,4,0.4381628124664397,0.6466540603004518,0.4003158127277654,0.8478217711708279
4,bernoulli,1,32,0.9,raw,4,0.4502055069768339,0.6114378156220625,0.3927119392344147,0.8502894954507858
28,bernoulli,1,32,0.9,raw,4,0.453278203255093,0.5727111381745543,0.3812561120653346,0.8722049872373846
3,bernoulli,1,32,0.9,raw,4,0.4540471690425828,0.6091918860847081,0.434784791289169,0.7813462261359183
26,bernoulli,1,32,0.9,raw,4,0.4441826356798867,0.5607907343399431,0.3993445151668209,0.8464107510083057
46,bernoulli,1,32,0.9,raw,4,0.4378495693101863,0.6254195011337869,0.3697061395017211,0.8857870671713154
35,bernoulli,1,32,0.9,raw,4,0.451144576795025,0.6616491910133471,0.4082036543117176,0.8448259474872284
42,bernoulli,1,32,0.9,raw,4,0.440755702309118,0.6200490473495567,0.381648317569916,0.8649712602038353
30,bernoulli,1,32,0.9,raw,4,0.4462271883287083,0.6026409359408155,0.3833965789236842,0.8683430448555003
43,bernoulli,1,32,0.9,raw,4,0.4279208190639735,0.6142880953703778,0.3679001770594057,0.8841339837867283
39,bernoulli,1,32,0.9,raw,4,0.4477190775829807,0.6255355070169886,0.4094784722346153,0.8339676517029604
18,bernoulli,1,32,0.9,raw,4,0.4548300038039131,0.5767899920149056,0.3914465276282255,0.8530386783835712
7,bernoulli,1,32,0.9,raw,4,0.4364166982665435,0.5810573662284688,0.4050900331547531,0.8504013885875462
27,bernoulli,1,32,0.9,raw,4,0.4370786988485708,0.6380212034221073,0.3928689211776555,0.8507909465086102
22,bernoulli,1,32,0.9,raw,4,0.4341404535479616,0.631949623001077,0.375946677865673,0.8705004035512511
14,bernoulli,1,32,0.9,raw,4,0.4478283636154327,0.6018390335601767,0.3879671849108994,0.8602018978079218
15,bernoulli,1,32,0.9,raw,4,0.4425643144356745,0.6396014228585316,0.3886561174888596,0.8598709780823015
34,bernoulli,1,32,0.9,raw,4,0.4377798820069589,0.5889407616467793,0.3790175480931996,0.8693966930535388
38,bernoulli,1,32,0.9,raw,4,0.4521395062415187,0.6059248843716096,0.3855516566759783,0.8619173813820395
47,bernoulli,1,32,0.9,raw,4,0.4374772644947463,0.6059395544192842,0.3953405709534231,0.8560935164424515
10,bernoulli,1,32,0.9,raw,4,0.453019623177705,0.5937270024432604,0.4029656021154958,0.8371386477661862
6,bernoulli,1,32,0.9,raw,4,0.4486668555131536,0.6020166376249462,0.4112152778031883,0.8330475295591574
2,bernoulli,1,32,0.9,raw,4,0.435361215339804,0.623914922400511,0.4074075237317754,0.8245675918943246
31,bernoulli,1,32,0.9,raw,4,0.4574358363834698,0.5726889534883721,0.3670166307950622,0.8900662251655629
11,bernoulli,1,32,0.9,raw,4,0.4441256350333701,0.5842368197278911,0.3843487839171017,0.8683088002532448
49,bernoulli,1,32,0.9,raw,4,0.4498400330994496,0.6009788824545803,0.3986841635031454,0.8459073786325412
19,bernoulli,1,32,0.9,raw,4,0.4433902444049752,0.5849739611784843,0.3932593588785469,0.8531266693775363
23,bernoulli,1,32,0.9,raw,4,0.4565465264003261,0.5645182291666667,0.3796516048276902,0.8765333521210554
17,bernoulli,1,32,0.9,raw,4,0.4569993456276564,0.5448908309293512,0.3936805050693749,0.8580941464517688
41,bernoulli,1,32,0.9,raw,4,0.4407979943503723,0.6052324524184749,0.412924714787895,0.8186187969442125
25,bernoulli,1,32,0.9,raw,4,0.4468752394188726,0.5827589561677257,0.3864973956756888,0.8567267230461248
0,bernoulli,1,32,0.9,raw,9,0.4415269872230272,0.5995999875965147,0.3981571520184433,0.8298496713630569
13,bernoulli,1,32,0.9,raw,4,0.4441678578156226,0.5982399742210696,0.3649429545830313,0.889417646069171
45,bernoulli,1,32,0.9,raw,4,0.4567829664033292,0.5965671755145439,0.4424782117501079,0.7714859485099644
29,bernoulli,1,32,0.9,raw,4,0.4449422032884254,0.581185417392314,0.4492495153092289,0.7468519941992693
21,bernoulli,1,32,0.9,raw,4,0.45180069669967,0.6136230182031709,0.3986146944256387,0.8424944785960884
5,bernoulli,1,32,0.9,raw,4,0.4423429290106299,0.6094375057257153,0.4245555980497046,0.7938461414102223
37,bernoulli,1,32,0.9,raw,4,0.4397201405049733,0.6066686602870813,0.4125892051418147,0.8363388064165735
33,bernoulli,1,32,0.9,raw,4,0.44134208753003,0.6461078300364881,0.376446437756823,0.8718497189085423
9,bernoulli,1,32,0.9,raw,4,0.4497755331909741,0.6323038366833987,0.4008929009730345,0.8457709302780276
1,bernoulli,1,32,0.9,raw,5,0.4373948447693333,0.6176739625182031,0.4283214876965057,0.7954350506086201
44,bernoulli,1,32,0.9,raw,5,0.4448406831979303,0.6167422989383208,0.4150890724121329,0.8177265251781658
8,bernoulli,1,32,0.9,raw,5,0.4458481762396882,0.6029136316337149,0.3508919466877686,0.9044464595236564
