seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_naive,rmse_naive
0,beta,1,4,1.0,raw,4,0.5,0.4529312146923116
1,beta,1,4,1.0,raw,4,0.5,0.4538482123349082
10,beta,1,4,1.0,raw,4,0.5,0.4661752719924795
11,beta,1,4,1.0,raw,4,0.5,0.465162168163392
12,beta,1,4,1.0,raw,4,0.5,0.4456584824480143
13,beta,1,4,1.0,raw,4,0.5,0.4190121932986828
14,beta,1,4,1.0,raw,4,0.5,0.38457811695431
15,beta,1,4,1.0,raw,4,0.5,0.4324233436731831
16,beta,1,4,1.0,raw,4,0.5,0.4524864103584402
17,beta,1,4,1.0,raw,4,0.5,0.4677849690523101
18,beta,1,4,1.0,raw,4,0.5,0.4693827173586558
19,beta,1,4,1.0,raw,4,0.5,0.4272001754063432
2,beta,1,4,1.0,raw,4,0.5,0.4475285952238724
20,beta,1,4,1.0,raw,4,0.5,0.4465570459106188
21,beta,1,4,1.0,raw,4,0.5,0.4612534296998908
22,beta,1,4,1.0,raw,4,0.5,0.4557811889020678
23,beta,1,4,1.0,raw,4,0.5,0.4673295274035114
24,beta,1,4,1.0,raw,4,0.5,0.4571772937065656
25,beta,1,4,1.0,raw,4,0.5,0.4428064705028323
26,beta,1,4,1.0,raw,4,0.5,0.4275475708109218
27,beta,1,4,1.0,raw,4,0.5,0.4180176073557127
28,beta,1,4,1.0,raw,4,0.5,0.4006743565535239
29,beta,1,4,1.0,raw,4,0.5,0.4448898886686332
3,beta,1,4,1.0,raw,4,0.5,0.4411527530288098
30,beta,1,4,1.0,raw,4,0.5,0.4521533314911723
31,beta,1,4,1.0,raw,4,0.5,0.4559586646466831
32,beta,1,4,1.0,raw,4,0.5,0.4410032441231825
33,beta,1,4,1.0,raw,4,0.5,0.4488670963004752
34,beta,1,4,1.0,raw,4,0.5,0.4549710716755849
35,beta,1,4,1.0,raw,4,0.5,0.4383668826080174
36,beta,1,4,1.0,raw,4,0.5,0.455848418482474
37,beta,1,4,1.0,raw,4,0.5,0.4650955960493995
38,beta,1,4,1.0,raw,4,0.5,0.415353436056371
39,beta,1,4,1.0,raw,4,0.5,0.4560568929941568
4,beta,1,4,1.0,raw,4,0.5,0.4733997203999327
40,beta,1,4,1.0,raw,4,0.5,0.4641007166837844
41,beta,1,4,1.0,raw,4,0.5,0.4432592573011407
42,beta,1,4,1.0,raw,4,0.5,0.4491642794548581
43,beta,1,4,1.0,raw,4,0.5,0.4603606024507178
44,beta,1,4,1.0,raw,4,0.5,0.4504500886648783
45,beta,1,4,1.0,raw,4,0.5,0.4627203004272232
46,beta,1,4,1.0,raw,4,0.5,0.4211866272819501
47,beta,1,4,1.0,raw,4,0.5,0.4697355083160945
48,beta,1,4,1.0,raw,4,0.5,0.4471131610460105
49,beta,1,4,1.0,raw,4,0.5,0.4564533166016276
5,beta,1,4,1.0,raw,4,0.5,0.4302138485989868
6,beta,1,4,1.0,raw,4,0.5,0.4625798240286381
7,beta,1,4,1.0,raw,4,0.5,0.4133385321106883
8,beta,1,4,1.0,raw,4,0.5,0.4683724472346908
9,beta,1,4,1.0,raw,4,0.5,0.4599765199909093
