seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_naive,rmse_naive
0,bernoulli,1,8,1.0,raw,8,0.5,0.4290145633032913
1,bernoulli,1,8,1.0,raw,8,0.5,0.4630884801954902
10,bernoulli,1,8,1.0,raw,8,0.5,0.464142438637478
11,bernoulli,1,8,1.0,raw,8,0.5,0.4652559232165633
12,bernoulli,1,8,1.0,raw,8,0.5,0.4569310787659201
13,bernoulli,1,8,1.0,raw,8,0.5,0.4406300023653945
14,bernoulli,1,8,1.0,raw,8,0.5,0.4215066325875187
15,bernoulli,1,8,1.0,raw,8,0.5,0.4502566248254387
16,bernoulli,1,8,1.0,raw,8,0.5,0.4499049708904703
17,bernoulli,1,8,1.0,raw,8,0.5,0.4632581225793232
18,bernoulli,1,8,1.0,raw,8,0.5,0.4663929328742502
19,bernoulli,1,8,1.0,raw,8,0.5,0.4337991107874401
2,bernoulli,1,8,1.0,raw,8,0.5,0.4513864378577306
20,bernoulli,1,8,1.0,raw,8,0.5,0.4629919689637481
21,bernoulli,1,8,1.0,raw,8,0.5,0.4550694640813027
22,bernoulli,1,8,1.0,raw,8,0.5,0.4546335201403775
23,bernoulli,1,8,1.0,raw,8,0.5,0.4539047470987097
24,bernoulli,1,8,1.0,raw,8,0.5,0.4546002182970056
25,bernoulli,1,8,1.0,raw,8,0.5,0.4458606592015805
26,bernoulli,1,8,1.0,raw,8,0.5,0.4515433000488861
27,bernoulli,1,8,1.0,raw,8,0.5,0.4605756082542058
28,bernoulli,1,8,1.0,raw,8,0.5,0.4400828617815523
29,bernoulli,1,8,1.0,raw,8,0.5,0.443798385587999
3,bernoulli,1,8,1.0,raw,8,0.5,0.4352747490445545
30,bernoulli,1,8,1.0,raw,8,0.5,0.4548758683548847
31,bernoulli,1,8,1.0,raw,8,0.5,0.4596404074451063
32,bernoulli,1,8,1.0,raw,8,0.5,0.4255228220762037
33,bernoulli,1,8,1.0,raw,8,0.5,0.44099614832725
34,bernoulli,1,8,1.0,raw,8,0.5,0.4559488275753626
35,bernoulli,1,8,1.0,raw,8,0.5,0.4487897400008792
36,bernoulli,1,8,1.0,raw,8,0.5,0.4612265827985286
37,bernoulli,1,8,1.0,raw,8,0.5,0.4645026903197743
38,bernoulli,1,8,1.0,raw,8,0.5,0.4236681236229032
39,bernoulli,1,8,1.0,raw,8,0.5,0.4565869641652531
4,bernoulli,1,8,1.0,raw,8,0.5,0.464394263924307
40,bernoulli,1,8,1.0,raw,8,0.5,0.4583231932067464
41,bernoulli,1,8,1.0,raw,8,0.5,0.4419739878334061
42,bernoulli,1,8,1.0,raw,8,0.5,0.4603666876799371
43,bernoulli,1,8,1.0,raw,8,0.5,0.4572762215887321
44,bernoulli,1,8,1.0,raw,8,0.5,0.4598740092622247
45,bernoulli,1,8,1.0,raw,8,0.5,0.4595207651311231
46,bernoulli,1,8,1.0,raw,8,0.5,0.4507635671760428
47,bernoulli,1,8,1.0,raw,8,0.5,0.4642964515125667
48,bernoulli,1,8,1.0,raw,8,0.5,0.4551138311302782
49,bernoulli,1,8,1.0,raw,8,0.5,0.4567830153362847
5,bernoulli,1,8,1.0,raw,8,0.5,0.4517416225885222
6,bernoulli,1,8,1.0,raw,8,0.5,0.4654182762447154
7,bernoulli,1,8,1.0,raw,8,0.5,0.4402695087538149
8,bernoulli,1,8,1.0,raw,8,0.5,0.458964668013183
9,bernoulli,1,8,1.0,raw,8,0.5,0.4627768783203142
