seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_2pl,rmse_2pl
0,beta,1,32,0.3,raw,32,0.5117741503880118,0.6718509581056886
2,beta,1,32,0.3,raw,32,0.5181948521881614,0.6159383228205542
39,beta,1,32,0.3,raw,32,0.6242825607064018,0.6609077014022432
23,beta,1,32,0.3,raw,32,0.5961143092105263,0.6874040623396926
30,beta,1,32,0.3,raw,32,0.5344362745098039,0.6708764929146216
19,beta,1,32,0.3,raw,32,0.4806141035649232,0.584235861222365
18,beta,1,32,0.3,raw,32,0.4310212080912717,0.5881058815292122
35,beta,1,32,0.3,raw,32,0.6734747316051322,0.631879495478334
27,beta,1,32,0.3,raw,32,0.5800486618004866,0.6416199331687336
47,beta,1,32,0.3,raw,32,0.6318475452196383,0.6788460576422501
46,beta,1,32,0.3,raw,32,0.6388325050745434,0.4794812172064014
15,beta,1,32,0.3,raw,32,0.5690094802222949,0.6409879214700577
43,beta,1,32,0.3,raw,32,0.6146777674992291,0.4871854311279452
38,beta,1,32,0.3,raw,32,0.5655270655270654,0.6866322589867653
42,beta,1,32,0.3,raw,32,0.5786846741045214,0.4795390648079226
31,beta,1,32,0.3,raw,32,0.4984056744972994,0.526572192864107
3,beta,1,32,0.3,raw,32,0.5021902582543315,0.5925315853745851
7,beta,1,32,0.3,raw,32,0.5553355635966409,0.6378934123158805
22,beta,1,32,0.3,raw,32,0.5461035899508319,0.6254353199319744
6,beta,1,32,0.3,raw,32,0.537987545067191,0.6596394157865743
11,beta,1,32,0.3,raw,32,0.606189281348517,0.587317152179651
14,beta,1,32,0.3,raw,32,0.5650795704489585,0.6720251536586165
10,beta,1,32,0.3,raw,32,0.5464135021097046,0.595654720153333
34,beta,1,32,0.3,raw,32,0.5855938416422287,0.6847206636281702
26,beta,1,32,0.3,raw,32,0.5906732588658976,0.5017871211109309
44,beta,1,32,0.3,raw,32,0.6063544460491025,0.4853515471491053
20,beta,1,32,0.3,raw,32,0.5158628278012104,0.6267552524037676
28,beta,1,32,0.3,raw,32,0.6051948051948052,0.6933867113339192
16,beta,1,32,0.3,raw,32,0.6194809160305343,0.6825966238436292
48,beta,1,32,0.3,raw,32,0.580831179160867,0.4844082082624297
1,beta,1,32,0.3,raw,32,0.7150825847580412,0.6743181741015928
36,beta,1,32,0.3,raw,32,0.5460317460317461,0.6404660190469144
12,beta,1,32,0.3,raw,32,0.5905539772727273,0.6427269621199365
40,beta,1,32,0.3,raw,32,0.5703734671125975,0.5309573938460775
32,beta,1,32,0.3,raw,32,0.5452945776850887,0.4792853412313027
4,beta,1,32,0.3,raw,32,0.490063233965673,0.6974098633391684
8,beta,1,32,0.3,raw,32,0.6771710054152802,0.4662018339165628
24,beta,1,32,0.3,raw,32,0.5202038811102923,0.5093557529674664
25,beta,1,32,0.3,raw,32,0.6166622375764017,0.6262108517591346
45,beta,1,32,0.3,raw,32,0.5454810495626823,0.632349386413957
17,beta,1,32,0.3,raw,32,0.5019466474405192,0.6745159453351702
9,beta,1,32,0.3,raw,32,0.5686848958333334,0.4723408963252565
49,beta,1,32,0.3,raw,32,0.499932157394844,0.6506432394939504
29,beta,1,32,0.3,raw,32,0.5020878902366276,0.630731268474207
21,beta,1,32,0.3,raw,32,0.5315514993481095,0.6542755806717327
13,beta,1,32,0.3,raw,32,0.5255292652552926,0.5284412689796459
33,beta,1,32,0.3,raw,32,0.7175340382887553,0.5758266125722477
5,beta,1,32,0.3,raw,32,0.4969552740253377,0.5881179420785496
37,beta,1,32,0.3,raw,32,0.609210095050803,0.6075121208441688
41,beta,1,32,0.3,raw,32,0.5273518580515567,0.6276482267201704
