seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,beta,1,32,1.0,pca,32,0.6467284914263058,0.444802778880955
1,beta,1,32,1.0,pca,32,0.7090739683207599,0.4177010293767518
10,beta,1,32,1.0,pca,32,0.690871210335235,0.4161687936126311
11,beta,1,32,1.0,pca,32,0.6952634852928108,0.4247249133743664
12,beta,1,32,1.0,pca,32,0.7213215751038631,0.4023349168418931
13,beta,1,32,1.0,pca,32,0.6882431359201271,0.4350425297675248
14,beta,1,32,1.0,pca,32,0.6376963772425414,0.4322017629811642
15,beta,1,32,1.0,pca,32,0.6915540700146454,0.4292891997188366
16,beta,1,32,1.0,pca,32,0.6911856181214626,0.4206398791534022
17,beta,1,32,1.0,pca,32,0.6735446665403562,0.4317001370791848
18,beta,1,32,1.0,pca,32,0.7017027366085219,0.4231447608536873
19,beta,1,32,1.0,pca,32,0.6776954308178127,0.4223578303872887
2,beta,1,32,1.0,pca,32,0.6866414958647968,0.4063461813410601
20,beta,1,32,1.0,pca,32,0.6355924533556112,0.4247175806997916
21,beta,1,32,1.0,pca,32,0.626848691695108,0.4340692953809565
22,beta,1,32,1.0,pca,32,0.6606027901758493,0.4262605296929096
23,beta,1,32,1.0,pca,32,0.6435307662159513,0.4331540808334732
24,beta,1,32,1.0,pca,32,0.6728106776914341,0.4250211142456199
25,beta,1,32,1.0,pca,32,0.6658276576843352,0.4248127728273751
26,beta,1,32,1.0,pca,32,0.6149825783972126,0.4412468478925035
27,beta,1,32,1.0,pca,32,0.6253827879700747,0.4542427581803994
28,beta,1,32,1.0,pca,32,0.7003607386092864,0.4272821552861559
29,beta,1,32,1.0,pca,32,0.6913932926829268,0.4276268706371401
3,beta,1,32,1.0,pca,32,0.6469561857202307,0.4393285617190574
30,beta,1,32,1.0,pca,32,0.6734423737254595,0.4399779682441441
31,beta,1,32,1.0,pca,32,0.6823352232459249,0.4214068570413768
32,beta,1,32,1.0,pca,32,0.5984997481591634,0.4545990710443671
33,beta,1,32,1.0,pca,32,0.6813266475644699,0.4232674683122308
34,beta,1,32,1.0,pca,32,0.6759765670359275,0.4355714731155639
35,beta,1,32,1.0,pca,32,0.7190330088216956,0.4156366690811708
36,beta,1,32,1.0,pca,32,0.6262388706654172,0.4484638339295474
37,beta,1,32,1.0,pca,32,0.7188308456182827,0.4128760307280667
38,beta,1,32,1.0,pca,32,0.6334439653835416,0.4305505754411826
39,beta,1,32,1.0,pca,32,0.6627153045109071,0.4223590475763246
4,beta,1,32,1.0,pca,32,0.6247161051508877,0.4498549227504653
40,beta,1,32,1.0,pca,32,0.6824136499710699,0.4159081548575088
41,beta,1,32,1.0,pca,32,0.7131863645641968,0.4161855502824074
42,beta,1,32,1.0,pca,32,0.697405487804878,0.4169785008205587
43,beta,1,32,1.0,pca,32,0.6849886254789272,0.4230106750385789
44,beta,1,32,1.0,pca,32,0.6489086022153385,0.4275201757589031
45,beta,1,32,1.0,pca,32,0.6686660389202763,0.4266727109508251
46,beta,1,32,1.0,pca,32,0.6695520143447956,0.4318600265292091
47,beta,1,32,1.0,pca,32,0.7335108073744437,0.3945450544302833
48,beta,1,32,1.0,pca,32,0.5852002126970917,0.4591979321319843
49,beta,1,32,1.0,pca,32,0.6680851953388642,0.4339933530083134
5,beta,1,32,1.0,pca,32,0.6690526055623487,0.415260812199502
6,beta,1,32,1.0,pca,32,0.6516510903426791,0.4340428784180692
7,beta,1,32,1.0,pca,32,0.7267650676506765,0.4123279480040224
8,beta,1,32,1.0,pca,32,0.6825342485293531,0.4278681297720237
9,beta,1,32,1.0,pca,32,0.667273307022188,0.4258403562064959
