seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_naive,rmse_naive
0,beta,1,32,0.1,raw,32,0.5,0.4481412985962125
1,beta,1,32,0.1,raw,32,0.5,0.3997998787535311
10,beta,1,32,0.1,raw,32,0.5,0.4404173381960298
11,beta,1,32,0.1,raw,32,0.5,0.4592174181897767
12,beta,1,32,0.1,raw,32,0.5,0.4741588070737076
13,beta,1,32,0.1,raw,32,0.5,0.4569722977136421
14,beta,1,32,0.1,raw,32,0.5,0.4598951515402947
15,beta,1,32,0.1,raw,32,0.5,0.4452010232696872
16,beta,1,32,0.1,raw,32,0.5,0.4786490896513389
17,beta,1,32,0.1,raw,32,0.5,0.4594169364004429
18,beta,1,32,0.1,raw,32,0.5,0.4548677768736544
19,beta,1,32,0.1,raw,32,0.5,0.4608282509340133
2,beta,1,32,0.1,raw,32,0.5,0.4167488871355307
20,beta,1,32,0.1,raw,32,0.5,0.4641503363304313
21,beta,1,32,0.1,raw,32,0.5,0.4646316172508555
22,beta,1,32,0.1,raw,32,0.5,0.4828861643324884
23,beta,1,32,0.1,raw,32,0.5,0.4443882670346843
24,beta,1,32,0.1,raw,32,0.5,0.4608510146390728
25,beta,1,32,0.1,raw,32,0.5,0.4390349369289333
26,beta,1,32,0.1,raw,32,0.5,0.4708029455179897
27,beta,1,32,0.1,raw,32,0.5,0.4514806112200866
28,beta,1,32,0.1,raw,32,0.5,0.4449412153292253
29,beta,1,32,0.1,raw,32,0.5,0.4578016260307369
3,beta,1,32,0.1,raw,32,0.5,0.4615725813573728
30,beta,1,32,0.1,raw,32,0.5,0.4494726707310302
31,beta,1,32,0.1,raw,32,0.5,0.4515385149489379
32,beta,1,32,0.1,raw,32,0.5,0.4539943937772628
33,beta,1,32,0.1,raw,32,0.5,0.441010508748357
34,beta,1,32,0.1,raw,32,0.5,0.4536559841394089
35,beta,1,32,0.1,raw,32,0.5,0.4554681375541953
36,beta,1,32,0.1,raw,32,0.5,0.4697369992688802
37,beta,1,32,0.1,raw,32,0.5,0.479638056117302
38,beta,1,32,0.1,raw,32,0.5,0.4237133696992619
39,beta,1,32,0.1,raw,32,0.5,0.481043061438458
4,beta,1,32,0.1,raw,32,0.5,0.4770706157016501
40,beta,1,32,0.1,raw,32,0.5,0.4566821533846565
41,beta,1,32,0.1,raw,32,0.5,0.46757738946715
42,beta,1,32,0.1,raw,32,0.5,0.4529768602974834
43,beta,1,32,0.1,raw,32,0.5,0.4255425195136669
44,beta,1,32,0.1,raw,32,0.5,0.4897692628288161
45,beta,1,32,0.1,raw,32,0.5,0.4500360434720373
46,beta,1,32,0.1,raw,32,0.5,0.4691525638023623
47,beta,1,32,0.1,raw,32,0.5,0.4654010989637231
48,beta,1,32,0.1,raw,32,0.5,0.4869003453103245
49,beta,1,32,0.1,raw,32,0.5,0.4433079996465449
5,beta,1,32,0.1,raw,32,0.5,0.4690475790864274
6,beta,1,32,0.1,raw,32,0.5,0.439228678712883
7,beta,1,32,0.1,raw,32,0.5,0.470770645047478
8,beta,1,32,0.1,raw,32,0.5,0.4243460975153346
9,beta,1,32,0.1,raw,32,0.5,0.4749510990871037
