seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_2pl,rmse_2pl
0,bernoulli,1,32,0.7,raw,32,0.550670165236508,0.6370941646778719
1,bernoulli,1,32,0.7,raw,32,0.5533100465735196,0.6328690586010863
10,bernoulli,1,32,0.7,raw,32,0.5687991577382795,0.6123453032485329
11,bernoulli,1,32,0.7,raw,32,0.6111313076823848,0.6990463854211774
12,bernoulli,1,32,0.7,raw,32,0.6042937317410693,0.6655566516224867
13,bernoulli,1,32,0.7,raw,32,0.630011961722488,0.6032354204366068
14,bernoulli,1,32,0.7,raw,32,0.567891181429276,0.6088019390782117
15,bernoulli,1,32,0.7,raw,32,0.5689268755935423,0.599594687614358
16,bernoulli,1,32,0.7,raw,32,0.6043571812802582,0.608294311234267
17,bernoulli,1,32,0.7,raw,32,0.5527779126802972,0.6907652561464865
18,bernoulli,1,32,0.7,raw,32,0.5239973383340392,0.6620674007468104
19,bernoulli,1,32,0.7,raw,32,0.5658109332527937,0.663267377656654
2,bernoulli,1,32,0.7,raw,32,0.5640183685561919,0.6697657100063827
20,bernoulli,1,32,0.7,raw,32,0.5940617517956903,0.6620394014275791
21,bernoulli,1,32,0.7,raw,32,0.571849784626585,0.6500560140316431
22,bernoulli,1,32,0.7,raw,32,0.6258334605792233,0.6030299383563236
23,bernoulli,1,32,0.7,raw,32,0.4949830557532049,0.6461005785949081
24,bernoulli,1,32,0.7,raw,32,0.5405448717948718,0.6531542693885095
25,bernoulli,1,32,0.7,raw,32,0.603457838985917,0.6920048552367601
26,bernoulli,1,32,0.7,raw,32,0.62222029387944,0.6242575765859575
27,bernoulli,1,32,0.7,raw,32,0.6599547976166016,0.6649531282312476
28,bernoulli,1,32,0.7,raw,32,0.5808282208588957,0.6619994935987443
29,bernoulli,1,32,0.7,raw,32,0.622936776061776,0.695163367919424
3,bernoulli,1,32,0.7,raw,32,0.53834651746093,0.5704616717335913
30,bernoulli,1,32,0.7,raw,32,0.5713977773519832,0.6241670064284347
31,bernoulli,1,32,0.7,raw,32,0.5815801432027805,0.5850011592022096
32,bernoulli,1,32,0.7,raw,32,0.6039784739573322,0.5992430521626309
33,bernoulli,1,32,0.7,raw,32,0.6211170708955224,0.5562620247387677
34,bernoulli,1,32,0.7,raw,32,0.5762836614288217,0.6531238117846034
35,bernoulli,1,32,0.7,raw,32,0.636680040605211,0.4801460360859867
36,bernoulli,1,32,0.7,raw,32,0.5572575049421993,0.5760265361001342
37,bernoulli,1,32,0.7,raw,32,0.5886828104022674,0.6630341140204083
38,bernoulli,1,32,0.7,raw,32,0.5854550126132859,0.7025524987597476
39,bernoulli,1,32,0.7,raw,32,0.6114130434782609,0.6023233234588492
4,bernoulli,1,32,0.7,raw,32,0.6110276886674402,0.678179613893877
40,bernoulli,1,32,0.7,raw,32,0.5284842995169081,0.6285037061510694
41,bernoulli,1,32,0.7,raw,32,0.5854330082355388,0.632755583099066
42,bernoulli,1,32,0.7,raw,32,0.6092865596377482,0.6522536529637573
43,bernoulli,1,32,0.7,raw,32,0.6529061624649861,0.5408975079770124
44,bernoulli,1,32,0.7,raw,32,0.5856773823191733,0.6290613303100202
45,bernoulli,1,32,0.7,raw,32,0.6430639730639731,0.6438590503658205
46,bernoulli,1,32,0.7,raw,32,0.5838359920239282,0.6495117114085287
47,bernoulli,1,32,0.7,raw,32,0.5941973256592821,0.6216184211381292
48,bernoulli,1,32,0.7,raw,32,0.576123046875,0.634627177472349
49,bernoulli,1,32,0.7,raw,32,0.5896783759124088,0.6483827820636857
5,bernoulli,1,32,0.7,raw,32,0.5845557157774353,0.6174764077702956
6,bernoulli,1,32,0.7,raw,32,0.5642680499426985,0.5375973513513128
7,bernoulli,1,32,0.7,raw,32,0.5591784855844859,0.6713091219362539
8,bernoulli,1,32,0.7,raw,32,0.581518780620577,0.6230640229642678
9,bernoulli,1,32,0.7,raw,32,0.565081585643821,0.4941129563618018
