seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,beta,1,32,0.5,pca,32,0.6612043411742207,0.4333367144318257
1,beta,1,32,0.5,pca,32,0.6571564658251965,0.4217179147232224
10,beta,1,32,0.5,pca,32,0.6037990196078431,0.4569243607685802
11,beta,1,32,0.5,pca,32,0.5929726443768997,0.4625634272359526
12,beta,1,32,0.5,pca,32,0.6654805131929314,0.4347225651148919
13,beta,1,32,0.5,pca,32,0.6210959442759241,0.4517099054104692
14,beta,1,32,0.5,pca,32,0.6840446304044631,0.42000940874324
15,beta,1,32,0.5,pca,32,0.6785099370326643,0.4373284241886118
16,beta,1,32,0.5,pca,32,0.6211689415529223,0.4324446219894175
17,beta,1,32,0.5,pca,32,0.6070084544798433,0.4518492926411919
18,beta,1,32,0.5,pca,32,0.5911154817404817,0.4523208816624625
19,beta,1,32,0.5,pca,32,0.6446319737458978,0.4332145028989277
2,beta,1,32,0.5,pca,32,0.6671384128926969,0.4241218779449275
20,beta,1,32,0.5,pca,32,0.6675424836601308,0.4381239222786745
21,beta,1,32,0.5,pca,32,0.6202861952861953,0.4486813191425078
22,beta,1,32,0.5,pca,32,0.6651329622758195,0.4363812720733946
23,beta,1,32,0.5,pca,32,0.7191596087920951,0.3965880347734246
24,beta,1,32,0.5,pca,32,0.6035985877240629,0.4378606978304132
25,beta,1,32,0.5,pca,32,0.6530964717493215,0.4208600586566431
26,beta,1,32,0.5,pca,32,0.5964591856614065,0.4548878906543091
27,beta,1,32,0.5,pca,32,0.6276961252147356,0.4492412727348899
28,beta,1,32,0.5,pca,32,0.595914293959215,0.4503070419584325
29,beta,1,32,0.5,pca,32,0.7047432650241768,0.4152227915083905
3,beta,1,32,0.5,pca,32,0.5790841103341103,0.4611007110525277
30,beta,1,32,0.5,pca,32,0.6518895348837208,0.4243605648894788
31,beta,1,32,0.5,pca,32,0.6592912946428571,0.4209878742404036
32,beta,1,32,0.5,pca,32,0.68849412814033,0.4344581373502141
33,beta,1,32,0.5,pca,32,0.6006049514513752,0.4391708993647448
34,beta,1,32,0.5,pca,32,0.66620294599018,0.4353500400412197
35,beta,1,32,0.5,pca,32,0.6585375075620085,0.4393793171254068
36,beta,1,32,0.5,pca,32,0.7029405955261467,0.4183538392000785
37,beta,1,32,0.5,pca,32,0.6854991487014701,0.4337558443351818
38,beta,1,32,0.5,pca,32,0.6539932087377344,0.4185504608724124
39,beta,1,32,0.5,pca,32,0.7401493309676942,0.4158378543620733
4,beta,1,32,0.5,pca,32,0.6919615599033688,0.4150482715258206
40,beta,1,32,0.5,pca,32,0.6712777530534539,0.438612392261734
41,beta,1,32,0.5,pca,32,0.6574196910831043,0.428480307863232
42,beta,1,32,0.5,pca,32,0.5898422881582464,0.4344032738080577
43,beta,1,32,0.5,pca,32,0.6126893939393939,0.439404870668849
44,beta,1,32,0.5,pca,32,0.6484968734968735,0.44131468776911
45,beta,1,32,0.5,pca,32,0.7059918221849444,0.4217448033655425
46,beta,1,32,0.5,pca,32,0.6574428834965234,0.4493189658457084
47,beta,1,32,0.5,pca,32,0.6102592186929536,0.4511968927754538
48,beta,1,32,0.5,pca,32,0.6108515057113187,0.4541442850996698
49,beta,1,32,0.5,pca,32,0.6803463203463205,0.4273841504068286
5,beta,1,32,0.5,pca,32,0.5803131475938291,0.4658680537488713
6,beta,1,32,0.5,pca,32,0.6140616167326174,0.451427750463304
7,beta,1,32,0.5,pca,32,0.7193150046598322,0.4274951492279755
8,beta,1,32,0.5,pca,32,0.6428105944234976,0.4448450378838813
9,beta,1,32,0.5,pca,32,0.6512444084895784,0.4304383566592928
