seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
42,bernoulli,32,none,1.0,1.0,raw,2,0.2562661468256793,0.5861605487578792,0.2251199309939629,0.966889830681981
42,bernoulli,32,none,1.0,1.0,raw,3,0.2598514271770171,0.5578381844024224,0.2360733960843422,0.9625002559220358
42,bernoulli,32,none,1.0,1.0,raw,4,0.2585366223437716,0.5781037572611544,0.2258254839455621,0.965673689167332
42,bernoulli,32,none,1.0,1.0,raw,5,0.2605743725405783,0.5523923186256334,0.2295681036517862,0.9649530127142067
42,bernoulli,32,none,1.0,1.0,raw,6,0.2606736425248278,0.6082838956865653,0.2278318281700121,0.9652560244047254
42,bernoulli,32,none,1.0,1.0,raw,7,0.2627431265842086,0.543057100482017,0.2291681396191395,0.9639457035808612
42,bernoulli,32,none,1.0,1.0,raw,8,0.26518619981888,0.5715996168582376,0.2309961749530113,0.9650103392502508
42,bernoulli,32,none,1.0,1.0,raw,9,0.2655918016444165,0.5780265109380793,0.2290897249251446,0.9635648915914256
42,bernoulli,32,none,1.0,1.0,raw,10,0.2686123595301316,0.5841907675194661,0.2359682527293625,0.9659848903629998
42,bernoulli,32,none,1.0,1.0,raw,11,0.2687091036663429,0.5586067853170189,0.2350484550264223,0.9636160759986078
42,bernoulli,32,none,1.0,1.0,raw,12,0.267176207922854,0.5934448770238536,0.2388375386312985,0.9622218127469648
42,bernoulli,32,none,1.0,1.0,raw,13,0.2681594437036798,0.5866317513286368,0.2371527495453239,0.9626558565198696
42,bernoulli,32,none,1.0,1.0,raw,14,0.2691870993918331,0.5713524286243975,0.2331999409520531,0.9656409311467354
42,bernoulli,32,none,1.0,1.0,raw,15,0.2703384530281931,0.5923248053392659,0.2316630260964199,0.9646704747865612
42,bernoulli,32,none,1.0,1.0,raw,16,0.2706018002281022,0.5629364417253738,0.2343902980262291,0.9629875314784104
42,bernoulli,32,none,1.0,1.0,raw,17,0.2699253407765101,0.5434124335681622,0.2342903461163549,0.9634297647564646
42,bernoulli,32,none,1.0,1.0,raw,18,0.2710555002893294,0.6192258373501421,0.2326935374583034,0.9656900681776304
42,bernoulli,32,none,1.0,1.0,raw,19,0.2721825685065304,0.5697688790013595,0.2365183025656369,0.9643633683434678
42,bernoulli,32,none,1.0,1.0,raw,20,0.2727210604527284,0.599972191323693,0.2336325568558277,0.9642446205188052
42,bernoulli,32,none,1.0,1.0,raw,21,0.2729436911362737,0.5653426646891608,0.2324203763640998,0.9664394078987776
42,bernoulli,32,none,1.0,1.0,raw,22,0.2750162596664097,0.5665554319614388,0.2321294419439326,0.9638105767459002
42,bernoulli,32,none,1.0,1.0,raw,23,0.2741593234017001,0.5989293659621803,0.23587148071134,0.9623569395819258
42,bernoulli,32,none,1.0,1.0,raw,24,0.2755160891383447,0.5809695958472376,0.2280610527265504,0.9674262432692504
42,bernoulli,32,none,1.0,1.0,raw,25,0.2752969460743027,0.5647671795822519,0.2338468322509991,0.9642200520033576
42,bernoulli,32,none,1.0,1.0,raw,26,0.2760448935458072,0.5762343962427388,0.2310203481584187,0.96439203161149
42,bernoulli,32,none,1.0,1.0,raw,27,0.277269219068599,0.5831170436287233,0.2418646429367865,0.966938967712876
42,bernoulli,32,none,1.0,1.0,raw,28,0.27611489794079,0.5984195402298851,0.2297593367726863,0.9671764633622014
42,bernoulli,32,none,1.0,1.0,raw,29,0.2778930999199511,0.5878599678655295,0.2302186141947696,0.9675736543619352
42,bernoulli,32,none,1.0,1.0,raw,30,0.2780603097840966,0.5581124088493388,0.23517332807100474,0.9640767356632476
