seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,beta,1,32,0.7,pca,32,0.6448882831248106,0.4474077290502998
1,beta,1,32,0.7,pca,32,0.6335618062802391,0.4351006689822262
10,beta,1,32,0.7,pca,32,0.6894467787114846,0.4179862009844
11,beta,1,32,0.7,pca,32,0.7420215567180423,0.4319669085804679
12,beta,1,32,0.7,pca,32,0.6940790288616375,0.4246400360576087
13,beta,1,32,0.7,pca,32,0.6703426640926642,0.4351882826899292
14,beta,1,32,0.7,pca,32,0.6475415802307385,0.4294516176055385
15,beta,1,32,0.7,pca,32,0.6755654195730291,0.4033282928046747
16,beta,1,32,0.7,pca,32,0.6502021712639859,0.4355044493946128
17,beta,1,32,0.7,pca,32,0.6361883967560823,0.4432141070229965
18,beta,1,32,0.7,pca,32,0.7078786801729755,0.425593518508679
19,beta,1,32,0.7,pca,32,0.6691816816816817,0.4260512904298166
2,beta,1,32,0.7,pca,32,0.695207621927378,0.4122817777180523
20,beta,1,32,0.7,pca,32,0.6371079247215466,0.4334618651370163
21,beta,1,32,0.7,pca,32,0.6920299215557331,0.416521508045051
22,beta,1,32,0.7,pca,32,0.6589881102352757,0.4361281343884832
23,beta,1,32,0.7,pca,32,0.6733708152312804,0.4321889889430107
24,beta,1,32,0.7,pca,32,0.647632051473889,0.4282307292390395
25,beta,1,32,0.7,pca,32,0.7101740294511378,0.4123901206392751
26,beta,1,32,0.7,pca,32,0.653964344358433,0.4355709770615895
27,beta,1,32,0.7,pca,32,0.6613347093223254,0.4484050014562742
28,beta,1,32,0.7,pca,32,0.7151856917655787,0.4317801237161346
29,beta,1,32,0.7,pca,32,0.6785443006958738,0.4388593264708874
3,beta,1,32,0.7,pca,32,0.7185779252704033,0.4155446283172501
30,beta,1,32,0.7,pca,32,0.7050555019305019,0.4191435409401806
31,beta,1,32,0.7,pca,32,0.5965902654533097,0.4515011069198676
32,beta,1,32,0.7,pca,32,0.7047074729596854,0.4140341227182215
33,beta,1,32,0.7,pca,32,0.7355301096615617,0.4126720835353831
34,beta,1,32,0.7,pca,32,0.6167525620520111,0.4518834567300944
35,beta,1,32,0.7,pca,32,0.6561963897068237,0.4280815109384688
36,beta,1,32,0.7,pca,32,0.6381381381381381,0.4498277102569223
37,beta,1,32,0.7,pca,32,0.6645863395863394,0.4453736648047061
38,beta,1,32,0.7,pca,32,0.6920664766887787,0.4328858723058554
39,beta,1,32,0.7,pca,32,0.6525210280921252,0.4263866040941393
4,beta,1,32,0.7,pca,32,0.663468319872597,0.4421739569433379
40,beta,1,32,0.7,pca,32,0.6246889348428025,0.467641202516947
41,beta,1,32,0.7,pca,32,0.7333589618135645,0.4088955532273918
42,beta,1,32,0.7,pca,32,0.678450138931769,0.4285830261301809
43,beta,1,32,0.7,pca,32,0.7026976505088033,0.4281439192274059
44,beta,1,32,0.7,pca,32,0.6467728347101636,0.4424254542129702
45,beta,1,32,0.7,pca,32,0.6769804721655495,0.4270059313842337
46,beta,1,32,0.7,pca,32,0.7274450072615211,0.3997682153179137
47,beta,1,32,0.7,pca,32,0.6817004027809846,0.4375862138814755
48,beta,1,32,0.7,pca,32,0.6796163752685491,0.4264805152552098
49,beta,1,32,0.7,pca,32,0.6814977715224021,0.4201779848706897
5,beta,1,32,0.7,pca,32,0.6063755980861244,0.450058823290654
6,beta,1,32,0.7,pca,32,0.5508707339878448,0.456341704205898
7,beta,1,32,0.7,pca,32,0.6834506384303956,0.4321331821380966
8,beta,1,32,0.7,pca,32,0.6449092009685229,0.4323895029633711
9,beta,1,32,0.7,pca,32,0.6097695707070706,0.4410856145797009
