seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_rasch,rmse_rasch
0,beta,1,32,0.5,raw,32,0.634640522875817,0.448761284136422
1,beta,1,32,0.5,raw,32,0.5524482109227873,0.4470913976627559
10,beta,1,32,0.5,raw,32,0.6011291229385307,0.4464176919156416
11,beta,1,32,0.5,raw,32,0.673886538047766,0.4468669030316273
12,beta,1,32,0.5,raw,32,0.5982935951379149,0.4728249335560893
13,beta,1,32,0.5,raw,32,0.6576848025711661,0.4365049353994549
14,beta,1,32,0.5,raw,32,0.5871752802843861,0.4667353090682565
15,beta,1,32,0.5,raw,32,0.579113847639744,0.4634385547896025
16,beta,1,32,0.5,raw,32,0.6239237084501402,0.4349861983872145
17,beta,1,32,0.5,raw,32,0.5928404977936438,0.4470536175131682
18,beta,1,32,0.5,raw,32,0.6271422830532114,0.4500616872414877
19,beta,1,32,0.5,raw,32,0.6097708784933454,0.4682933490400621
2,beta,1,32,0.5,raw,32,0.6112409823291355,0.4349110499782728
20,beta,1,32,0.5,raw,32,0.5902564102564103,0.4419481950916162
21,beta,1,32,0.5,raw,32,0.6085281274081685,0.4547555623450941
22,beta,1,32,0.5,raw,32,0.6251533032511859,0.5459546382683617
23,beta,1,32,0.5,raw,32,0.5688143347312238,0.4460727659992089
24,beta,1,32,0.5,raw,32,0.6085848074921957,0.4470166342038302
25,beta,1,32,0.5,raw,32,0.6072985170857511,0.4303946658041887
26,beta,1,32,0.5,raw,32,0.6255637254901961,0.4452574009855857
27,beta,1,32,0.5,raw,32,0.6267676767676768,0.4414826386106546
28,beta,1,32,0.5,raw,32,0.570486111111111,0.4496184188238108
29,beta,1,32,0.5,raw,32,0.6103136629452419,0.4528811390508317
3,beta,1,32,0.5,raw,32,0.6201445783132531,0.4327722275929909
30,beta,1,32,0.5,raw,32,0.6038101388440426,0.4344108203142316
31,beta,1,32,0.5,raw,32,0.6039299242424243,0.4505991748176635
32,beta,1,32,0.5,raw,32,0.5855376582434363,0.4584422054452338
33,beta,1,32,0.5,raw,32,0.5909480751794948,0.4415200517179176
34,beta,1,32,0.5,raw,32,0.5957412633945987,0.4573602877625335
35,beta,1,32,0.5,raw,32,0.6074403658385861,0.4479206070246112
36,beta,1,32,0.5,raw,32,0.6154190207156309,0.4444820289647795
37,beta,1,32,0.5,raw,32,0.607121522998208,0.422578542902735
38,beta,1,32,0.5,raw,32,0.5646,0.4453561661041261
39,beta,1,32,0.5,raw,32,0.5926637720359693,0.4637496960065724
4,beta,1,32,0.5,raw,32,0.581929788961039,0.4407063395588017
40,beta,1,32,0.5,raw,32,0.6395026303204208,0.4343623317270832
41,beta,1,32,0.5,raw,32,0.6224756246556309,0.4402221562907813
42,beta,1,32,0.5,raw,32,0.5709435979684576,0.440683465149559
43,beta,1,32,0.5,raw,32,0.6599415431571868,0.4382275254339966
44,beta,1,32,0.5,raw,32,0.6083263714842662,0.4536547688050543
45,beta,1,32,0.5,raw,32,0.6181455633100698,0.4437738909133032
46,beta,1,32,0.5,raw,32,0.6231237420887994,0.4718817363030823
47,beta,1,32,0.5,raw,32,0.6464160401002507,0.4634028952110113
48,beta,1,32,0.5,raw,32,0.582220357550754,0.4691174815088993
49,beta,1,32,0.5,raw,32,0.5668247339986316,0.4552427329793205
5,beta,1,32,0.5,raw,32,0.5988227785263456,0.4531343886619527
6,beta,1,32,0.5,raw,32,0.5830108586036258,0.4444434235067694
7,beta,1,32,0.5,raw,32,0.5880176632056331,0.4630669205781916
8,beta,1,32,0.5,raw,32,0.6761292016806723,0.4300150922965538
9,beta,1,32,0.5,raw,32,0.6048199698152985,0.4335402378362415
