seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_naive,rmse_naive
0,bernoulli,1,4,1.0,raw,4,0.5,0.4518735474316477
1,bernoulli,1,4,1.0,raw,4,0.5,0.4540914062676835
10,bernoulli,1,4,1.0,raw,4,0.5,0.4693889395908086
11,bernoulli,1,4,1.0,raw,4,0.5,0.4659278153782436
12,bernoulli,1,4,1.0,raw,4,0.5,0.4464585297614215
13,bernoulli,1,4,1.0,raw,4,0.5,0.4214338362465373
14,bernoulli,1,4,1.0,raw,4,0.5,0.3821582263331133
15,bernoulli,1,4,1.0,raw,4,0.5,0.4343375450562196
16,bernoulli,1,4,1.0,raw,4,0.5,0.4511362202084844
17,bernoulli,1,4,1.0,raw,4,0.5,0.4684010319323374
18,bernoulli,1,4,1.0,raw,4,0.5,0.4693470966665041
19,bernoulli,1,4,1.0,raw,4,0.5,0.427113452485115
2,bernoulli,1,4,1.0,raw,4,0.5,0.44583350371717
20,bernoulli,1,4,1.0,raw,4,0.5,0.4428166836559123
21,bernoulli,1,4,1.0,raw,4,0.5,0.4622078539923416
22,bernoulli,1,4,1.0,raw,4,0.5,0.4564775389434154
23,bernoulli,1,4,1.0,raw,4,0.5,0.4661592733765008
24,bernoulli,1,4,1.0,raw,4,0.5,0.4569370466127522
25,bernoulli,1,4,1.0,raw,4,0.5,0.4420882501187935
26,bernoulli,1,4,1.0,raw,4,0.5,0.4278839929612429
27,bernoulli,1,4,1.0,raw,4,0.5,0.4179340597712506
28,bernoulli,1,4,1.0,raw,4,0.5,0.3983629755372511
29,bernoulli,1,4,1.0,raw,4,0.5,0.4451819613346623
3,bernoulli,1,4,1.0,raw,4,0.5,0.440735721204298
30,bernoulli,1,4,1.0,raw,4,0.5,0.4515637434048016
31,bernoulli,1,4,1.0,raw,4,0.5,0.4582644071192434
32,bernoulli,1,4,1.0,raw,4,0.5,0.4376790838199112
33,bernoulli,1,4,1.0,raw,4,0.5,0.4468424598477271
34,bernoulli,1,4,1.0,raw,4,0.5,0.4546481217049672
35,bernoulli,1,4,1.0,raw,4,0.5,0.4384192958214694
36,bernoulli,1,4,1.0,raw,4,0.5,0.4564013909300322
37,bernoulli,1,4,1.0,raw,4,0.5,0.4654482269116469
38,bernoulli,1,4,1.0,raw,4,0.5,0.4143529988542748
39,bernoulli,1,4,1.0,raw,4,0.5,0.45513295183095
4,bernoulli,1,4,1.0,raw,4,0.5,0.4745493564410835
40,bernoulli,1,4,1.0,raw,4,0.5,0.4640924167943978
41,bernoulli,1,4,1.0,raw,4,0.5,0.4428971019035087
42,bernoulli,1,4,1.0,raw,4,0.5,0.4473993026664016
43,bernoulli,1,4,1.0,raw,4,0.5,0.4608522918306876
44,bernoulli,1,4,1.0,raw,4,0.5,0.4509957204973049
45,bernoulli,1,4,1.0,raw,4,0.5,0.4659824529002589
46,bernoulli,1,4,1.0,raw,4,0.5,0.4196613124366228
47,bernoulli,1,4,1.0,raw,4,0.5,0.4688102524498433
48,bernoulli,1,4,1.0,raw,4,0.5,0.4491737177294784
49,bernoulli,1,4,1.0,raw,4,0.5,0.4560368797860775
5,bernoulli,1,4,1.0,raw,4,0.5,0.4300667043169119
6,bernoulli,1,4,1.0,raw,4,0.5,0.4641964195784366
7,bernoulli,1,4,1.0,raw,4,0.5,0.4127220733675144
8,bernoulli,1,4,1.0,raw,4,0.5,0.4677252854189919
9,bernoulli,1,4,1.0,raw,4,0.5,0.4603862699195549
