seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_rasch,rmse_rasch
0,beta,1,32,0.5,pca,32,0.6104656722126602,0.4556750201801604
1,beta,1,32,0.5,pca,32,0.5835913312693498,0.4517996247927056
10,beta,1,32,0.5,pca,32,0.6041666666666666,0.4645503264050665
11,beta,1,32,0.5,pca,32,0.6307598784194528,0.4537413614412316
12,beta,1,32,0.5,pca,32,0.638320019365771,0.4586256207856754
13,beta,1,32,0.5,pca,32,0.6263060330299967,0.4485145190354389
14,beta,1,32,0.5,pca,32,0.597071129707113,0.4448665594558056
15,beta,1,32,0.5,pca,32,0.6507526564344746,0.4502707891848835
16,beta,1,32,0.5,pca,32,0.5992700364981751,0.4603169677061766
17,beta,1,32,0.5,pca,32,0.5830240230951644,0.4784529975857806
18,beta,1,32,0.5,pca,32,0.6288850038850039,0.4568426117851867
19,beta,1,32,0.5,pca,32,0.6055321143928739,0.4729506939005053
2,beta,1,32,0.5,pca,32,0.5655854753161975,0.4554157559954911
20,beta,1,32,0.5,pca,32,0.6014117647058823,0.4473842147129699
21,beta,1,32,0.5,pca,32,0.6012265512265511,0.4541731255039965
22,beta,1,32,0.5,pca,32,0.6599134199134199,0.456932252774734
23,beta,1,32,0.5,pca,32,0.6014569469651139,0.4458757652904979
24,beta,1,32,0.5,pca,32,0.5979087452471483,0.4466018749093496
25,beta,1,32,0.5,pca,32,0.5458919319022946,0.4867492905000787
26,beta,1,32,0.5,pca,32,0.6194233391778687,0.4784744400673696
27,beta,1,32,0.5,pca,32,0.6157425081122352,0.4707142365596389
28,beta,1,32,0.5,pca,32,0.5953010773374374,0.4680486996073426
29,beta,1,32,0.5,pca,32,0.5863228183283445,0.4764946435865451
3,beta,1,32,0.5,pca,32,0.6156031468531468,0.4819401486462154
30,beta,1,32,0.5,pca,32,0.62375050999592,0.4415440808373866
31,beta,1,32,0.5,pca,32,0.5822265624999999,0.4359049159352342
32,beta,1,32,0.5,pca,32,0.6038724542886874,0.4807417024470652
33,beta,1,32,0.5,pca,32,0.590081846372833,0.4351797909079161
34,beta,1,32,0.5,pca,32,0.6393967734393267,0.4567073587255755
35,beta,1,32,0.5,pca,32,0.6255041338979632,0.4859497252763289
36,beta,1,32,0.5,pca,32,0.6514986914226458,0.4326171186115563
37,beta,1,32,0.5,pca,32,0.6155008273182897,0.4963406376497626
38,beta,1,32,0.5,pca,32,0.5968022245394509,0.4266520703074054
39,beta,1,32,0.5,pca,32,0.5786698208521229,0.4850507145351726
4,beta,1,32,0.5,pca,32,0.5995911757678728,0.4348195764838444
40,beta,1,32,0.5,pca,32,0.6520793156307175,0.4746229538721482
41,beta,1,32,0.5,pca,32,0.5866578224201648,0.4400079065121851
42,beta,1,32,0.5,pca,32,0.5709435979684576,0.440683465149559
43,beta,1,32,0.5,pca,32,0.6503995433789955,0.4340442859901057
44,beta,1,32,0.5,pca,32,0.6244107744107744,0.4749725114246902
45,beta,1,32,0.5,pca,32,0.6180540993919061,0.4631238744055368
46,beta,1,32,0.5,pca,32,0.5943427463223121,0.4748185250303107
47,beta,1,32,0.5,pca,32,0.6494028060293121,0.4549638006985393
48,beta,1,32,0.5,pca,32,0.6323987538940811,0.4651407366988946
49,beta,1,32,0.5,pca,32,0.5512430426716141,0.4675193526602368
5,beta,1,32,0.5,pca,32,0.5506101772967995,0.530431959087099
6,beta,1,32,0.5,pca,32,0.5874788015828152,0.4469703132512977
7,beta,1,32,0.5,pca,32,0.5837604846225536,0.4909061525317919
8,beta,1,32,0.5,pca,32,0.5907228971745101,0.4700399293323286
9,beta,1,32,0.5,pca,32,0.6159703055106119,0.4464968775536437
