seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_rasch,rmse_rasch
0,beta,1,4,1.0,raw,4,0.6156299840510366,0.5575025878298788
6,beta,1,4,1.0,raw,4,0.5539730134932535,0.6219681157314592
38,beta,1,4,1.0,raw,4,0.5608194622279129,0.5187766826615402
3,beta,1,4,1.0,raw,4,0.5112426035502959,0.565409131244699
47,beta,1,4,1.0,raw,4,0.5272938443670151,0.4815793112086122
31,beta,1,4,1.0,raw,4,0.5131528783835303,0.6069701744588837
7,beta,1,4,1.0,raw,4,0.4638157894736842,0.5136925000593577
30,beta,1,4,1.0,raw,4,0.5742835595776772,0.5695906734993543
42,beta,1,4,1.0,raw,4,0.5606060606060606,0.4647979874083515
26,beta,1,4,1.0,raw,4,0.5089026915113871,0.5572426200983857
27,beta,1,4,1.0,raw,4,0.4316017316017315,0.5225982770714022
46,beta,1,4,1.0,raw,4,0.4841379310344827,0.5074658604587837
34,beta,1,4,1.0,raw,4,0.3819340329835082,0.4611490863156524
23,beta,1,4,1.0,raw,4,0.5419790104947526,0.59326151781118
19,beta,1,4,1.0,raw,4,0.5899814471243043,0.4074061704335475
15,beta,1,4,1.0,raw,4,0.5334201388888888,0.5330852615822883
39,beta,1,4,1.0,raw,4,0.4244444444444444,0.6263833234496983
11,beta,1,4,1.0,raw,4,0.5707282913165267,0.6093144264437251
35,beta,1,4,1.0,raw,4,0.6098200899550225,0.4384296961420882
43,beta,1,4,1.0,raw,4,0.5921985815602837,0.473058056876391
2,beta,1,4,1.0,raw,4,0.5558185404339251,0.4380900457209132
22,beta,1,4,1.0,raw,4,0.5725925925925925,0.6107579213681527
18,beta,1,4,1.0,raw,4,0.5590909090909091,0.5417237863012213
10,beta,1,4,1.0,raw,4,0.6404452690166975,0.6245386805317803
14,beta,1,4,1.0,raw,4,0.4530327428878153,0.4534121129916722
28,beta,1,4,1.0,raw,4,0.4761904761904762,0.4844869053688102
44,beta,1,4,1.0,raw,4,0.4742661075104841,0.5638655934378988
12,beta,1,4,1.0,raw,4,0.4765745007680492,0.4459926196640219
36,beta,1,4,1.0,raw,4,0.5700000000000001,0.4474460121439582
24,beta,1,4,1.0,raw,4,0.5023164647184604,0.473188415948689
48,beta,1,4,1.0,raw,4,0.537109375,0.5868566551631968
20,beta,1,4,1.0,raw,4,0.5829365079365079,0.4210304708123243
8,beta,1,4,1.0,raw,4,0.5225925925925926,0.4704235243684604
16,beta,1,4,1.0,raw,4,0.5470149253731343,0.4854884885146111
40,beta,1,4,1.0,raw,4,0.5673758865248226,0.5062292801184309
4,beta,1,4,1.0,raw,4,0.5577211394302849,0.6302771465049344
32,beta,1,4,1.0,raw,4,0.5303819444444444,0.4968256020132635
25,beta,1,4,1.0,raw,4,0.548828125,0.4700784138695576
13,beta,1,4,1.0,raw,4,0.596218487394958,0.5419126710040004
41,beta,1,4,1.0,raw,4,0.4402343749999999,0.5581907405774155
49,beta,1,4,1.0,raw,4,0.6398809523809523,0.4446384280613947
37,beta,1,4,1.0,raw,4,0.5079541250462449,0.4534593368151592
33,beta,1,4,1.0,raw,4,0.5647727272727273,0.4371741648256521
9,beta,1,4,1.0,raw,4,0.5472470238095238,0.5015021350221835
17,beta,1,4,1.0,raw,4,0.5978422619047619,0.5757621989728107
45,beta,1,4,1.0,raw,4,0.4897959183673469,0.5884018256444377
1,beta,1,4,1.0,raw,4,0.5181079083518108,0.5514304210956888
29,beta,1,4,1.0,raw,4,0.5771365149833518,0.4321707322735744
21,beta,1,4,1.0,raw,4,0.6104328523862375,0.5059769541652686
5,beta,1,4,1.0,raw,4,0.4980114891736633,0.5299139894564918
