seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,beta,1,8,1.0,raw,8,0.6686920017675653,0.4172127919620624
1,beta,1,8,1.0,raw,8,0.6032135076252724,0.4667135667082058
10,beta,1,8,1.0,raw,8,0.6456916627852817,0.4470167342078908
11,beta,1,8,1.0,raw,8,0.6986574746008708,0.4250992028076586
12,beta,1,8,1.0,raw,8,0.6950868394167363,0.4241334720555781
13,beta,1,8,1.0,raw,8,0.6216962524654832,0.4292079850865
14,beta,1,8,1.0,raw,8,0.6807181889149102,0.4123300440665297
15,beta,1,8,1.0,raw,8,0.6965413533834586,0.4139266241004998
16,beta,1,8,1.0,raw,8,0.6736552509249597,0.4289452991879882
17,beta,1,8,1.0,raw,8,0.6697432533733134,0.4428539672366343
18,beta,1,8,1.0,raw,8,0.6911160880925719,0.4300266487990367
19,beta,1,8,1.0,raw,8,0.7137096774193548,0.3991009293874434
2,beta,1,8,1.0,raw,8,0.6512581014105986,0.4534491826293507
20,beta,1,8,1.0,raw,8,0.7081302308470523,0.4291842374476258
21,beta,1,8,1.0,raw,8,0.6470424107142857,0.4374249938973564
22,beta,1,8,1.0,raw,8,0.7060673325934147,0.4129506423911943
23,beta,1,8,1.0,raw,8,0.5888091822094692,0.4705541066173452
24,beta,1,8,1.0,raw,8,0.6913659793814434,0.4239915277887458
25,beta,1,8,1.0,raw,8,0.5284090909090909,0.4727516708526053
26,beta,1,8,1.0,raw,8,0.6858554193977391,0.426726892254649
27,beta,1,8,1.0,raw,8,0.588403466452247,0.462521514521048
28,beta,1,8,1.0,raw,8,0.77145912316516,0.3841467978551932
29,beta,1,8,1.0,raw,8,0.6280972633136094,0.4341662124691208
3,beta,1,8,1.0,raw,8,0.5819381024860477,0.4453268048849864
30,beta,1,8,1.0,raw,8,0.6610288935870332,0.452230112431414
31,beta,1,8,1.0,raw,8,0.6452448210922787,0.4519976370610445
32,beta,1,8,1.0,raw,8,0.5163376826140291,0.4633133000678648
33,beta,1,8,1.0,raw,8,0.6553744735396447,0.4308430998037701
34,beta,1,8,1.0,raw,8,0.6697124304267161,0.4347654611702033
35,beta,1,8,1.0,raw,8,0.6791770920211289,0.4149958868569756
36,beta,1,8,1.0,raw,8,0.5811688311688311,0.4709780669633234
37,beta,1,8,1.0,raw,8,0.7187008420468215,0.4303851965594614
38,beta,1,8,1.0,raw,8,0.5951048951048951,0.4465523241724318
39,beta,1,8,1.0,raw,8,0.7053539019963703,0.4217731741478083
4,beta,1,8,1.0,raw,8,0.5727504484940044,0.4660623429471938
40,beta,1,8,1.0,raw,8,0.6024040684234859,0.4476940318835603
41,beta,1,8,1.0,raw,8,0.6433282597666159,0.4308093424960408
42,beta,1,8,1.0,raw,8,0.6638598528842432,0.4507520133971632
43,beta,1,8,1.0,raw,8,0.6223104626465971,0.4552192960185798
44,beta,1,8,1.0,raw,8,0.5866790870982767,0.4576404293734154
45,beta,1,8,1.0,raw,8,0.5865491651205937,0.4560945971259901
46,beta,1,8,1.0,raw,8,0.6331699346405228,0.4466392095095304
47,beta,1,8,1.0,raw,8,0.5943567670970828,0.46577694928968
48,beta,1,8,1.0,raw,8,0.58319335572975,0.4696794989913912
49,beta,1,8,1.0,raw,8,0.6648901355773725,0.4423916039003829
5,beta,1,8,1.0,raw,8,0.6296225695768205,0.4487743833553252
6,beta,1,8,1.0,raw,8,0.6340268146093389,0.4534436453804419
7,beta,1,8,1.0,raw,8,0.6050125313283208,0.445174262692294
8,beta,1,8,1.0,raw,8,0.7025,0.4298598204048813
9,beta,1,8,1.0,raw,8,0.5761595547309832,0.4759921741703793
