seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_2pl,rmse_2pl
0,bernoulli,1,4,1.0,pca,4,0.6154425612052731,0.5164431525591279
1,bernoulli,1,4,1.0,pca,4,0.6173163418290855,0.4530424996612243
10,bernoulli,1,4,1.0,pca,4,0.594074074074074,0.4391656062199615
11,bernoulli,1,4,1.0,pca,4,0.553763440860215,0.4521952495688595
12,bernoulli,1,4,1.0,pca,4,0.5046382189239332,0.5218683322320641
13,bernoulli,1,4,1.0,pca,4,0.4430284857571214,0.4587743075528692
14,bernoulli,1,4,1.0,pca,4,0.4884370015948963,0.5801648161872401
15,bernoulli,1,4,1.0,pca,4,0.5718551698394924,0.4446741012034429
16,bernoulli,1,4,1.0,pca,4,0.6377571601452199,0.5450361672046142
17,bernoulli,1,4,1.0,pca,4,0.5706845238095237,0.4545540145046347
18,bernoulli,1,4,1.0,pca,4,0.5162878787878789,0.5929463619785467
19,bernoulli,1,4,1.0,pca,4,0.6516007532956686,0.6221955321563234
2,bernoulli,1,4,1.0,pca,4,0.5356476297125793,0.4472721049409912
20,bernoulli,1,4,1.0,pca,4,0.6255760368663594,0.6110459429017596
21,bernoulli,1,4,1.0,pca,4,0.6375562218890555,0.5193865007947301
22,bernoulli,1,4,1.0,pca,4,0.5771365149833518,0.427307996352598
23,bernoulli,1,4,1.0,pca,4,0.4934086629001883,0.6272821959134603
24,bernoulli,1,4,1.0,pca,4,0.5972377752892871,0.5018437188401056
25,bernoulli,1,4,1.0,pca,4,0.54765625,0.5281806803587941
26,bernoulli,1,4,1.0,pca,4,0.5473484848484849,0.4597560482923759
27,bernoulli,1,4,1.0,pca,4,0.5199692780337941,0.5044051369570342
28,bernoulli,1,4,1.0,pca,4,0.4494214259051885,0.4808688010214579
29,bernoulli,1,4,1.0,pca,4,0.5195509097948122,0.6778680850883914
3,bernoulli,1,4,1.0,pca,4,0.4583817266744096,0.5891883189562991
30,bernoulli,1,4,1.0,pca,4,0.5318740399385562,0.6255605091616306
31,bernoulli,1,4,1.0,pca,4,0.5434863755132512,0.4652920492634168
32,bernoulli,1,4,1.0,pca,4,0.462109375,0.464588656273813
33,bernoulli,1,4,1.0,pca,4,0.5056818181818181,0.484413668411866
34,bernoulli,1,4,1.0,pca,4,0.5542968749999999,0.7254551478270652
35,bernoulli,1,4,1.0,pca,4,0.592467043314501,0.4510586584148804
36,bernoulli,1,4,1.0,pca,4,0.5259425158641284,0.4510384069094428
37,bernoulli,1,4,1.0,pca,4,0.5992578849721707,0.459030441245032
38,bernoulli,1,4,1.0,pca,4,0.5454545454545454,0.4803908215105316
39,bernoulli,1,4,1.0,pca,4,0.489897064430042,0.4436900044569495
4,bernoulli,1,4,1.0,pca,4,0.5676483141271873,0.5045786075806498
40,bernoulli,1,4,1.0,pca,4,0.5063718140929536,0.4983301890262337
41,bernoulli,1,4,1.0,pca,4,0.5473484848484849,0.4480339347746675
42,bernoulli,1,4,1.0,pca,4,0.6562998405103668,0.6960752140064703
43,bernoulli,1,4,1.0,pca,4,0.4060236370568051,0.4974243162564668
44,bernoulli,1,4,1.0,pca,4,0.5681818181818182,0.4841855970901474
45,bernoulli,1,4,1.0,pca,4,0.5543639053254438,0.4918641133054882
46,bernoulli,1,4,1.0,pca,4,0.3664694280078895,0.4472767024771517
47,bernoulli,1,4,1.0,pca,4,0.4610730133118193,0.5614345314298165
48,bernoulli,1,4,1.0,pca,4,0.4753246753246752,0.4599776700290919
49,bernoulli,1,4,1.0,pca,4,0.6088448341593595,0.4862723414282461
5,bernoulli,1,4,1.0,pca,4,0.5136363636363637,0.5293819739142462
6,bernoulli,1,4,1.0,pca,4,0.55703125,0.4582895091808615
7,bernoulli,1,4,1.0,pca,4,0.6443181818181819,0.4525704443352439
8,bernoulli,1,4,1.0,pca,4,0.5543154761904762,0.4840315862725032
9,bernoulli,1,4,1.0,pca,4,0.5700757575757576,0.652063526567755
