seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_2pl,rmse_2pl
0,bernoulli,1,32,0.7,pca,32,0.5743109433610587,0.6295155482110455
1,bernoulli,1,32,0.7,pca,32,0.6115999430794042,0.6019141667933042
10,bernoulli,1,32,0.7,pca,32,0.6481372549019607,0.4833785081858913
11,bernoulli,1,32,0.7,pca,32,0.602581656894756,0.5768645180424612
12,bernoulli,1,32,0.7,pca,32,0.6014121144555927,0.6166516887504029
13,bernoulli,1,32,0.7,pca,32,0.6125784266409267,0.6237887566552758
14,bernoulli,1,32,0.7,pca,32,0.6088122187041283,0.6983458542061696
15,bernoulli,1,32,0.7,pca,32,0.6022687240188825,0.5222896402068883
16,bernoulli,1,32,0.7,pca,32,0.5937326908164395,0.6775230935865874
17,bernoulli,1,32,0.7,pca,32,0.5711478477854024,0.6713830566306374
18,bernoulli,1,32,0.7,pca,32,0.569889224572004,0.6612160657024754
19,bernoulli,1,32,0.7,pca,32,0.5819694694694695,0.4712575283005728
2,bernoulli,1,32,0.7,pca,32,0.6381278836378803,0.6674443244217259
20,bernoulli,1,32,0.7,pca,32,0.651798745359109,0.6634337197194724
21,bernoulli,1,32,0.7,pca,32,0.6293038658462117,0.455928466451153
22,bernoulli,1,32,0.7,pca,32,0.6419993041308234,0.6354435044754694
23,bernoulli,1,32,0.7,pca,32,0.6147457193968823,0.5881214892518744
24,bernoulli,1,32,0.7,pca,32,0.5610441917302608,0.6783771599811997
25,bernoulli,1,32,0.7,pca,32,0.5656078860898137,0.6261764659463422
26,bernoulli,1,32,0.7,pca,32,0.6190828055360075,0.5879178215148888
27,bernoulli,1,32,0.7,pca,32,0.6040018346519894,0.4826524160473052
28,bernoulli,1,32,0.7,pca,32,0.613976724777448,0.6112466581132333
29,bernoulli,1,32,0.7,pca,32,0.6328408311280996,0.5941767664644395
3,bernoulli,1,32,0.7,pca,32,0.6559734513274336,0.5975969821240289
30,bernoulli,1,32,0.7,pca,32,0.6470077220077219,0.6205108114187495
31,bernoulli,1,32,0.7,pca,32,0.5848154161789323,0.590523183210884
32,bernoulli,1,32,0.7,pca,32,0.5944198623402164,0.452340878097035
33,bernoulli,1,32,0.7,pca,32,0.5765031196823596,0.6107702665397806
34,bernoulli,1,32,0.7,pca,32,0.5671583437000178,0.6619797976471069
35,bernoulli,1,32,0.7,pca,32,0.5529509665855845,0.5510635464175823
36,bernoulli,1,32,0.7,pca,32,0.5863016863016863,0.6324213255325579
37,bernoulli,1,32,0.7,pca,32,0.5703944203944203,0.4938291842306395
38,bernoulli,1,32,0.7,pca,32,0.5872068578903111,0.6467679142426584
39,bernoulli,1,32,0.7,pca,32,0.5917738572198401,0.6332539325641701
4,bernoulli,1,32,0.7,pca,32,0.6203276077806849,0.5727453727118977
40,bernoulli,1,32,0.7,pca,32,0.6314768731087822,0.6435206726995141
41,bernoulli,1,32,0.7,pca,32,0.5917965564642017,0.623055676245634
42,bernoulli,1,32,0.7,pca,32,0.6092865596377482,0.6522536529637573
43,bernoulli,1,32,0.7,pca,32,0.654305842767516,0.59586417100596
44,bernoulli,1,32,0.7,pca,32,0.5938311764292902,0.5434885898417111
45,bernoulli,1,32,0.7,pca,32,0.6514660448848731,0.6772905375028186
46,bernoulli,1,32,0.7,pca,32,0.5707673597581853,0.6466041753583964
47,bernoulli,1,32,0.7,pca,32,0.5934477539187768,0.5670116477725275
48,bernoulli,1,32,0.7,pca,32,0.6191764887417062,0.6300069050940283
49,bernoulli,1,32,0.7,pca,32,0.6242434904996481,0.5680194900285078
5,bernoulli,1,32,0.7,pca,32,0.6088456937799043,0.6908165955059301
6,bernoulli,1,32,0.7,pca,32,0.5688288920056102,0.5599112811655872
7,bernoulli,1,32,0.7,pca,32,0.6362628464652756,0.6039298157825366
8,bernoulli,1,32,0.7,pca,32,0.6120338983050848,0.5002974281209093
9,bernoulli,1,32,0.7,pca,32,0.5950126262626263,0.6581140791882626
