seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_naive,rmse_naive
0,beta,1,32,1.0,raw,32,0.5,0.4508314623708678
1,beta,1,32,1.0,raw,32,0.5,0.4581376076872123
10,beta,1,32,1.0,raw,32,0.5,0.4632274351980476
11,beta,1,32,1.0,raw,32,0.5,0.4575792597293706
12,beta,1,32,1.0,raw,32,0.5,0.446213797268156
13,beta,1,32,1.0,raw,32,0.5,0.4612693561844849
14,beta,1,32,1.0,raw,32,0.5,0.448213580513097
15,beta,1,32,1.0,raw,32,0.5,0.453491950259113
16,beta,1,32,1.0,raw,32,0.5,0.4450296541041664
17,beta,1,32,1.0,raw,32,0.5,0.4588924721768949
18,beta,1,32,1.0,raw,32,0.5,0.4608158177254161
19,beta,1,32,1.0,raw,32,0.5,0.4439167099082548
2,beta,1,32,1.0,raw,32,0.5,0.4466638473017281
20,beta,1,32,1.0,raw,32,0.5,0.4422538350361123
21,beta,1,32,1.0,raw,32,0.5,0.4502860947967215
22,beta,1,32,1.0,raw,32,0.5,0.4511356421779998
23,beta,1,32,1.0,raw,32,0.5,0.4542604558095113
24,beta,1,32,1.0,raw,32,0.5,0.4563732300867445
25,beta,1,32,1.0,raw,32,0.5,0.4415970449035185
26,beta,1,32,1.0,raw,32,0.5,0.4508606303648194
27,beta,1,32,1.0,raw,32,0.5,0.4616391611971769
28,beta,1,32,1.0,raw,32,0.5,0.452609673507897
29,beta,1,32,1.0,raw,32,0.5,0.4503750886909086
3,beta,1,32,1.0,raw,32,0.5,0.448885686385473
30,beta,1,32,1.0,raw,32,0.5,0.4655162530677847
31,beta,1,32,1.0,raw,32,0.5,0.4599759692673811
32,beta,1,32,1.0,raw,32,0.5,0.4553760977414282
33,beta,1,32,1.0,raw,32,0.5,0.4478236220070755
34,beta,1,32,1.0,raw,32,0.5,0.4551932389865108
35,beta,1,32,1.0,raw,32,0.5,0.4485347848297249
36,beta,1,32,1.0,raw,32,0.5,0.4583789647390952
37,beta,1,32,1.0,raw,32,0.5,0.4562204455901969
38,beta,1,32,1.0,raw,32,0.5,0.4468341728713844
39,beta,1,32,1.0,raw,32,0.5,0.4544351316539049
4,beta,1,32,1.0,raw,32,0.5,0.4597146089393384
40,beta,1,32,1.0,raw,32,0.5,0.4479068840052709
41,beta,1,32,1.0,raw,32,0.5,0.4546353228280468
42,beta,1,32,1.0,raw,32,0.5,0.4494093614951582
43,beta,1,32,1.0,raw,32,0.5,0.4534390282161522
44,beta,1,32,1.0,raw,32,0.5,0.4496849626226991
45,beta,1,32,1.0,raw,32,0.5,0.4549649142791357
46,beta,1,32,1.0,raw,32,0.5,0.4542041293567522
47,beta,1,32,1.0,raw,32,0.5,0.4476619447142861
48,beta,1,32,1.0,raw,32,0.5,0.4565817097428867
49,beta,1,32,1.0,raw,32,0.5,0.4616707287906916
5,beta,1,32,1.0,raw,32,0.5,0.4426465122216916
6,beta,1,32,1.0,raw,32,0.5,0.4574306079998378
7,beta,1,32,1.0,raw,32,0.5,0.4483787478196474
8,beta,1,32,1.0,raw,32,0.5,0.457999581138969
9,beta,1,32,1.0,raw,32,0.5,0.460647265337395
