seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version
0,beta,1,32,0.9,raw,32,0.5848863530652113,0.4448756367249312,9,2,30,2
19,beta,1,32,0.9,raw,32,0.5964091918860847,0.4462696129632154,25,2,30,2
43,beta,1,32,0.9,raw,32,0.6086846094624304,0.430308967609077,25,2,30,2
11,beta,1,32,0.9,raw,32,0.5697420634920635,0.4482906539744348,29,2,30,2
34,beta,1,32,0.9,raw,32,0.5748367521432193,0.4410739931012156,30,2,30,2
38,beta,1,32,0.9,raw,32,0.592395648946497,0.453811503647894,25,2,30,2
27,beta,1,32,0.9,raw,32,0.5934364607907228,0.4411372994232132,22,2,30,2
6,beta,1,32,0.9,raw,32,0.5831553160930015,0.4498559827290769,26,2,30,2
31,beta,1,32,0.9,raw,32,0.5851744186046511,0.4598887684568523,23,2,30,2
39,beta,1,32,0.9,raw,32,0.6247898420737926,0.4495308165271354,30,2,30,2
47,beta,1,32,0.9,raw,32,0.6100712198685172,0.4378516452941353,16,2,30,2
23,beta,1,32,0.9,raw,32,0.5551866319444445,0.4567157601967621,19,2,30,2
3,beta,1,32,0.9,raw,32,0.6228777450016388,0.4603506490433717,13,2,30,2
15,beta,1,32,0.9,raw,32,0.6348585610864393,0.4459410297438556,22,2,30,2
35,beta,1,32,0.9,raw,32,0.6390091268436152,0.4508841782183796,6,2,30,2
2,beta,1,32,0.9,raw,32,0.6095449250310022,0.4398423230434328,16,2,30,2
7,beta,1,32,0.9,raw,32,0.5482004379342782,0.4436170694551136,19,2,30,2
10,beta,1,32,0.9,raw,32,0.5959053310176328,0.4535495972045869,25,2,30,2
14,beta,1,32,0.9,raw,32,0.5904944406394358,0.4509358304654394,14,2,30,2
30,beta,1,32,0.9,raw,32,0.592590468543901,0.4470396012156485,30,2,30,2
18,beta,1,32,0.9,raw,32,0.568181299669189,0.4544623633592168,24,2,30,2
42,beta,1,32,0.9,raw,32,0.5726353518204113,0.4498501196910821,21,2,30,2
26,beta,1,32,0.9,raw,32,0.5685298041355891,0.4443452771221822,28,2,30,2
22,beta,1,32,0.9,raw,32,0.6036351584450017,0.4384882018449689,13,2,30,2
46,beta,1,32,0.9,raw,32,0.6217233560090702,0.4515874855758466,3,2,30,2
4,beta,1,32,0.9,raw,32,0.5997493241224523,0.4530391118436515,14,2,30,2
20,beta,1,32,0.9,raw,32,0.6164310043793113,0.445785388492771,27,2,30,2
36,beta,1,32,0.9,raw,32,0.5791659796323778,0.4423791577859778,24,2,30,2
40,beta,1,32,0.9,raw,32,0.6113126300040141,0.446184024929242,30,2,30,2
1,beta,1,32,0.9,raw,32,0.6110037833051598,0.4409976350749003,28,2,30,2
48,beta,1,32,0.9,raw,32,0.6155403733229341,0.4373152547141381,29,2,30,2
16,beta,1,32,0.9,raw,32,0.6291777347560518,0.4413826860197802,24,2,30,2
44,beta,1,32,0.9,raw,32,0.6085570493518244,0.4461857281676546,20,2,30,2
12,beta,1,32,0.9,raw,32,0.5955343071887502,0.4480830057437506,28,2,30,2
28,beta,1,32,0.9,raw,32,0.5857213934042759,0.456262904468051,27,2,30,2
32,beta,1,32,0.9,raw,32,0.5831718426501036,0.4474638287348024,27,2,30,2
24,beta,1,32,0.9,raw,32,0.6083653196475036,0.4449029176606934,30,2,30,2
8,beta,1,32,0.9,raw,32,0.6159556018036767,0.4469916324867057,19,2,30,2
37,beta,1,32,0.9,raw,32,0.5999177631578947,0.4451459271943599,5,2,30,2
41,beta,1,32,0.9,raw,32,0.5770623711965087,0.4436822295487787,27,2,30,2
49,beta,1,32,0.9,raw,32,0.5832375416603407,0.4553311508170853,18,2,30,2
45,beta,1,32,0.9,raw,32,0.5882889040783779,0.4585208418954443,30,2,30,2
21,beta,1,32,0.9,raw,32,0.5928028243549871,0.4540490725134039,28,2,30,2
25,beta,1,32,0.9,raw,32,0.5756868203827186,0.4468395085679379,24,2,30,2
33,beta,1,32,0.9,raw,32,0.6260844278582853,0.4449652271400542,14,2,30,2
29,beta,1,32,0.9,raw,32,0.5877307558342042,0.4442810192334285,30,2,30,2
9,beta,1,32,0.9,raw,32,0.6200689740835726,0.4509829831729827,24,2,30,2
17,beta,1,32,0.9,raw,32,0.5543794897901465,0.4575002660125209,25,2,30,2
5,beta,1,32,0.9,raw,32,0.6056203621705806,0.4445668553203771,19,2,30,2
13,beta,1,32,0.9,raw,32,0.5874603917476734,0.44425777544313094,25,2,30,2
