seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_naive,rmse_naive
0,bernoulli,1,32,0.9,raw,32,0.5,0.4458625140697078
3,bernoulli,1,32,0.9,raw,32,0.5,0.4638975916485233
15,bernoulli,1,32,0.9,raw,32,0.5,0.456323483180135
30,bernoulli,1,32,0.9,raw,32,0.5,0.4567992118565596
42,bernoulli,1,32,0.9,raw,32,0.5,0.4473273555350991
47,bernoulli,1,32,0.9,raw,32,0.5,0.4471232091725452
27,bernoulli,1,32,0.9,raw,32,0.5,0.4479588629194002
39,bernoulli,1,32,0.9,raw,32,0.5,0.4621250082227001
46,bernoulli,1,32,0.9,raw,32,0.5,0.4502206327719769
43,bernoulli,1,32,0.9,raw,32,0.5,0.4391875418178093
35,bernoulli,1,32,0.9,raw,32,0.5,0.4708041482364678
26,bernoulli,1,32,0.9,raw,32,0.5,0.4434881149449868
31,bernoulli,1,32,0.9,raw,32,0.5,0.464224282395129
22,bernoulli,1,32,0.9,raw,32,0.5,0.448185935885214
14,bernoulli,1,32,0.9,raw,32,0.5,0.4571010340697485
10,bernoulli,1,32,0.9,raw,32,0.5,0.4601584818191679
23,bernoulli,1,32,0.9,raw,32,0.5,0.4610754388568528
19,bernoulli,1,32,0.9,raw,32,0.5,0.4529704455172547
18,bernoulli,1,32,0.9,raw,32,0.5,0.457958682420401
38,bernoulli,1,32,0.9,raw,32,0.5,0.4614102315553299
7,bernoulli,1,32,0.9,raw,32,0.5,0.4389834967565568
11,bernoulli,1,32,0.9,raw,32,0.5,0.4493006258446304
6,bernoulli,1,32,0.9,raw,32,0.5,0.455887921247732
2,bernoulli,1,32,0.9,raw,32,0.5,0.4486909668381063
34,bernoulli,1,32,0.9,raw,32,0.5,0.4429455308698848
20,bernoulli,1,32,0.9,raw,32,0.5,0.4546922840771241
1,bernoulli,1,32,0.9,raw,32,0.5,0.4457847868106849
36,bernoulli,1,32,0.9,raw,32,0.5,0.4470557007541222
44,bernoulli,1,32,0.9,raw,32,0.5,0.4538018334683316
24,bernoulli,1,32,0.9,raw,32,0.5,0.4565187825206912
48,bernoulli,1,32,0.9,raw,32,0.5,0.4454204863404424
4,bernoulli,1,32,0.9,raw,32,0.5,0.457684433246086
16,bernoulli,1,32,0.9,raw,32,0.5,0.4519634156634022
40,bernoulli,1,32,0.9,raw,32,0.5,0.4594252883218157
32,bernoulli,1,32,0.9,raw,32,0.5,0.4468652023895305
8,bernoulli,1,32,0.9,raw,32,0.5,0.4514658411977527
12,bernoulli,1,32,0.9,raw,32,0.5,0.4498231884840751
28,bernoulli,1,32,0.9,raw,32,0.5,0.4580035178953104
49,bernoulli,1,32,0.9,raw,32,0.5,0.4595733272844315
17,bernoulli,1,32,0.9,raw,32,0.5,0.4590585364630913
25,bernoulli,1,32,0.9,raw,32,0.5,0.4487945046046346
21,bernoulli,1,32,0.9,raw,32,0.5,0.4626752617977327
41,bernoulli,1,32,0.9,raw,32,0.5,0.4481412819706956
45,bernoulli,1,32,0.9,raw,32,0.5,0.4639104080142337
13,bernoulli,1,32,0.9,raw,32,0.5,0.4466914860510325
9,bernoulli,1,32,0.9,raw,32,0.5,0.463561011207209
37,bernoulli,1,32,0.9,raw,32,0.5,0.446387332305787
29,bernoulli,1,32,0.9,raw,32,0.5,0.4514140515364671
5,bernoulli,1,32,0.9,raw,32,0.5,0.4523061555515247
33,bernoulli,1,32,0.9,raw,32,0.5,0.4553870760939224
