seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_2pl,rmse_2pl
0,beta,1,32,1.0,pca,32,0.5963673307562691,0.6176359261783704
1,beta,1,32,1.0,pca,32,0.6003366294971597,0.6162749437077489
10,beta,1,32,1.0,pca,32,0.6119984440567683,0.6089057093444883
11,beta,1,32,1.0,pca,32,0.5663260167658994,0.6179009189343908
12,beta,1,32,1.0,pca,32,0.5537248729130647,0.56513500275985
13,beta,1,32,1.0,pca,32,0.5891763104152484,0.6609413624824229
14,beta,1,32,1.0,pca,32,0.5603565764694222,0.5617977102753805
15,beta,1,32,1.0,pca,32,0.6116478480653849,0.5314046410275749
16,beta,1,32,1.0,pca,32,0.5874448023353924,0.5857054187189876
17,beta,1,32,1.0,pca,32,0.5980307408109132,0.5863758227867676
18,beta,1,32,1.0,pca,32,0.5691843128849439,0.5791621313214824
19,beta,1,32,1.0,pca,32,0.6178320551653026,0.5701190934079112
2,beta,1,32,1.0,pca,32,0.5865096488073834,0.5766623268441896
20,beta,1,32,1.0,pca,32,0.6030214424951267,0.5557287141702151
21,beta,1,32,1.0,pca,32,0.5984072810011376,0.5805523921215177
22,beta,1,32,1.0,pca,32,0.5795834247945172,0.5794111071037839
23,beta,1,32,1.0,pca,32,0.584521359984323,0.5839057537726993
24,beta,1,32,1.0,pca,32,0.5835151654353123,0.5823597333110233
25,beta,1,32,1.0,pca,32,0.5768495212713454,0.5741298373147509
26,beta,1,32,1.0,pca,32,0.5801696186604723,0.6009951802154081
27,beta,1,32,1.0,pca,32,0.576012138462646,0.6385393150954224
28,beta,1,32,1.0,pca,32,0.5968896851680933,0.6109682187603958
29,beta,1,32,1.0,pca,32,0.6306341463414634,0.5972776772260451
3,beta,1,32,1.0,pca,32,0.588894833838654,0.585743299726783
30,beta,1,32,1.0,pca,32,0.5898993473303453,0.6064348941712789
31,beta,1,32,1.0,pca,32,0.6164599574769668,0.5918899311893306
32,beta,1,32,1.0,pca,32,0.578676276593193,0.6208419769333987
33,beta,1,32,1.0,pca,32,0.5538223495702005,0.6128442993550637
34,beta,1,32,1.0,pca,32,0.6165900276364988,0.6314648772399521
35,beta,1,32,1.0,pca,32,0.6000975386913765,0.581488311274535
36,beta,1,32,1.0,pca,32,0.5739339268978444,0.6604166589450133
37,beta,1,32,1.0,pca,32,0.6373937677053823,0.5825319888372849
38,beta,1,32,1.0,pca,32,0.5938335556313781,0.5217478797185905
39,beta,1,32,1.0,pca,32,0.6311074918566776,0.5236736732712683
4,beta,1,32,1.0,pca,32,0.579659953572997,0.6275364903938399
40,beta,1,32,1.0,pca,32,0.6188397776156574,0.5801169385672542
41,beta,1,32,1.0,pca,32,0.6291138133146706,0.5376846007566363
42,beta,1,32,1.0,pca,32,0.621670731707317,0.5075477203239027
43,beta,1,32,1.0,pca,32,0.5695581896551725,0.6115127869576786
44,beta,1,32,1.0,pca,32,0.5756083744139235,0.5955824182506104
45,beta,1,32,1.0,pca,32,0.6138857501569367,0.5650265694590985
46,beta,1,32,1.0,pca,32,0.6109205541255748,0.6092039259393345
47,beta,1,32,1.0,pca,32,0.6135568976478067,0.5671650769133608
48,beta,1,32,1.0,pca,32,0.5621416516391547,0.6177601632239732
49,beta,1,32,1.0,pca,32,0.5968571377376409,0.6131015684450888
5,beta,1,32,1.0,pca,32,0.5843783333766943,0.5738656392049647
6,beta,1,32,1.0,pca,32,0.5566666666666666,0.5954194941452444
7,beta,1,32,1.0,pca,32,0.5845448954489545,0.5173241333970958
8,beta,1,32,1.0,pca,32,0.5903299612582233,0.6034651800017152
9,beta,1,32,1.0,pca,32,0.6003393175145594,0.5831909147748643
