seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_2pl,rmse_2pl
0,bernoulli,1,16,1.0,pca,16,0.6149068322981366,0.6535201515455977
1,bernoulli,1,16,1.0,pca,16,0.5755089962121211,0.6255373552116594
10,bernoulli,1,16,1.0,pca,16,0.6161125199586739,0.6285666265474542
11,bernoulli,1,16,1.0,pca,16,0.5368636275648471,0.6739842772956336
12,bernoulli,1,16,1.0,pca,16,0.5948799435028249,0.6360481803236478
13,bernoulli,1,16,1.0,pca,16,0.5674096385542169,0.6708348006672735
14,bernoulli,1,16,1.0,pca,16,0.573217537470234,0.5360576250340083
15,bernoulli,1,16,1.0,pca,16,0.5534216545939764,0.6689808188712204
16,bernoulli,1,16,1.0,pca,16,0.5850181992082679,0.6298275235772808
17,bernoulli,1,16,1.0,pca,16,0.6233975903614458,0.6549772454451634
18,bernoulli,1,16,1.0,pca,16,0.6107236375204954,0.6666985643226336
19,bernoulli,1,16,1.0,pca,16,0.5889510352271612,0.5900415505713819
2,bernoulli,1,16,1.0,pca,16,0.579619435437247,0.6681803987050947
20,bernoulli,1,16,1.0,pca,16,0.6187146187146189,0.6544182508251829
21,bernoulli,1,16,1.0,pca,16,0.6222771084337351,0.6103277583248721
22,bernoulli,1,16,1.0,pca,16,0.5918199126962014,0.6210769795007005
23,bernoulli,1,16,1.0,pca,16,0.6133966244725738,0.6531356527746508
24,bernoulli,1,16,1.0,pca,16,0.5912996777658432,0.6521056877261405
25,bernoulli,1,16,1.0,pca,16,0.5569686723532877,0.6398976080914001
26,bernoulli,1,16,1.0,pca,16,0.6069459893709059,0.6084932893196514
27,bernoulli,1,16,1.0,pca,16,0.5375938064025838,0.6762447862194971
28,bernoulli,1,16,1.0,pca,16,0.593340506934481,0.6514339612966995
29,bernoulli,1,16,1.0,pca,16,0.5582139975796692,0.6861715703800901
3,bernoulli,1,16,1.0,pca,16,0.5520736470150641,0.6295302239601634
30,bernoulli,1,16,1.0,pca,16,0.5661494993556062,0.6729491540922345
31,bernoulli,1,16,1.0,pca,16,0.5628196022727273,0.6598000327173013
32,bernoulli,1,16,1.0,pca,16,0.5667489035087718,0.6831174880763871
33,bernoulli,1,16,1.0,pca,16,0.5899876330657873,0.6692233656341753
34,bernoulli,1,16,1.0,pca,16,0.5998727573482631,0.6952188621648137
35,bernoulli,1,16,1.0,pca,16,0.5904854465709729,0.6504597670085804
36,bernoulli,1,16,1.0,pca,16,0.596159647290869,0.6344342114856832
37,bernoulli,1,16,1.0,pca,16,0.6029401270249055,0.6408714425181874
38,bernoulli,1,16,1.0,pca,16,0.5524902085318091,0.6997013877113978
39,bernoulli,1,16,1.0,pca,16,0.5874680306905371,0.6691982709880548
4,bernoulli,1,16,1.0,pca,16,0.5670471841704718,0.5981718843394964
40,bernoulli,1,16,1.0,pca,16,0.5802391518737672,0.6702106620772623
41,bernoulli,1,16,1.0,pca,16,0.5865200417080919,0.6743161410718613
42,bernoulli,1,16,1.0,pca,16,0.606323959791322,0.6945972406985513
43,bernoulli,1,16,1.0,pca,16,0.5484375,0.6839495141836432
44,bernoulli,1,16,1.0,pca,16,0.5649958228905597,0.6840542141624718
45,bernoulli,1,16,1.0,pca,16,0.6004932329393824,0.6606402456929782
46,bernoulli,1,16,1.0,pca,16,0.5845383054287163,0.6820043997706567
47,bernoulli,1,16,1.0,pca,16,0.567938112745098,0.6708490611734308
48,bernoulli,1,16,1.0,pca,16,0.5558980438648488,0.6538924376420153
49,bernoulli,1,16,1.0,pca,16,0.5627951936960086,0.6755873341255055
5,bernoulli,1,16,1.0,pca,16,0.588596303432527,0.6119177902502632
6,bernoulli,1,16,1.0,pca,16,0.5957585124129134,0.663807337488088
7,bernoulli,1,16,1.0,pca,16,0.6057751225490196,0.6819343262064438
8,bernoulli,1,16,1.0,pca,16,0.5654521889400922,0.6719501808154339
9,bernoulli,1,16,1.0,pca,16,0.6185102459548606,0.6559923438215659
