seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_rasch,rmse_rasch
0,bernoulli,1,32,0.7,raw,32,0.592688461811219,0.6051625615821788
2,bernoulli,1,32,0.7,raw,32,0.5764492395812759,0.5000139770938407
35,bernoulli,1,32,0.7,raw,32,0.6344926765601586,0.5236423148659319
47,bernoulli,1,32,0.7,raw,32,0.6261504874841847,0.5289205360455376
46,bernoulli,1,32,0.7,raw,32,0.601345962113659,0.599934269364365
6,bernoulli,1,32,0.7,raw,32,0.5561493455576332,0.4552824355798686
30,bernoulli,1,32,0.7,raw,32,0.5649549722168997,0.5730830268923759
43,bernoulli,1,32,0.7,raw,32,0.648564425770308,0.6267496890085161
34,bernoulli,1,32,0.7,raw,32,0.5704655645773702,0.5241073478657481
26,bernoulli,1,32,0.7,raw,32,0.6046974430174707,0.5138400132618101
27,bernoulli,1,32,0.7,raw,32,0.6573294066616442,0.5118681129113352
19,bernoulli,1,32,0.7,raw,32,0.5987919057686499,0.4922968576437143
22,bernoulli,1,32,0.7,raw,32,0.6460528324935104,0.6031152576193344
7,bernoulli,1,32,0.7,raw,32,0.5697620276103343,0.4924669834630317
23,bernoulli,1,32,0.7,raw,32,0.556289873249798,0.4564945786886452
14,bernoulli,1,32,0.7,raw,32,0.5600233969102315,0.5508632193098367
10,bernoulli,1,32,0.7,raw,32,0.5743853347371028,0.5113455889628619
42,bernoulli,1,32,0.7,raw,32,0.6371693938458372,0.5317973795014599
38,bernoulli,1,32,0.7,raw,32,0.61802765579744,0.7024577895817684
39,bernoulli,1,32,0.7,raw,32,0.6227964011691632,0.4921855926476714
18,bernoulli,1,32,0.7,raw,32,0.5378984937390356,0.6416228361972075
15,bernoulli,1,32,0.7,raw,32,0.562355175688509,0.5086225943875278
3,bernoulli,1,32,0.7,raw,32,0.6318251977619139,0.4617608039926216
31,bernoulli,1,32,0.7,raw,32,0.614335015904597,0.4489006408861463
11,bernoulli,1,32,0.7,raw,32,0.6259777420754518,0.6988292227107937
32,bernoulli,1,32,0.7,raw,32,0.6137084374399385,0.4783711740875557
16,bernoulli,1,32,0.7,raw,32,0.6269634211941905,0.4817437568135296
1,bernoulli,1,32,0.7,raw,32,0.5833333333333333,0.4779397106795467
4,bernoulli,1,32,0.7,raw,32,0.6413669146588401,0.597498405406532
44,bernoulli,1,32,0.7,raw,32,0.5659701492537313,0.4962927051396997
36,bernoulli,1,32,0.7,raw,32,0.5669978922011443,0.4994910152914084
8,bernoulli,1,32,0.7,raw,32,0.589962636710051,0.5617608671355312
40,bernoulli,1,32,0.7,raw,32,0.5836473429951691,0.5675176043447694
20,bernoulli,1,32,0.7,raw,32,0.5952214684756585,0.5404107468583994
24,bernoulli,1,32,0.7,raw,32,0.6018491124260354,0.486282101333978
12,bernoulli,1,32,0.7,raw,32,0.5971375121726206,0.4906624828283129
28,bernoulli,1,32,0.7,raw,32,0.5911411042944785,0.4683772035184999
48,bernoulli,1,32,0.7,raw,32,0.58455810546875,0.6321633859769358
17,bernoulli,1,32,0.7,raw,32,0.5391311738138022,0.6113063820576764
25,bernoulli,1,32,0.7,raw,32,0.6003327967099121,0.4554020134271936
49,bernoulli,1,32,0.7,raw,32,0.614723996350365,0.4812633023343294
37,bernoulli,1,32,0.7,raw,32,0.596762965541246,0.4470998131854222
9,bernoulli,1,32,0.7,raw,32,0.5292273182262208,0.475283877346731
21,bernoulli,1,32,0.7,raw,32,0.5886185767154037,0.5900002833947616
29,bernoulli,1,32,0.7,raw,32,0.6337355212355212,0.5174504536485098
45,bernoulli,1,32,0.7,raw,32,0.6267115600448934,0.4528836561255456
13,bernoulli,1,32,0.7,raw,32,0.6323803827751195,0.6600244830748974
5,bernoulli,1,32,0.7,raw,32,0.6438267614738203,0.4668741840523939
33,bernoulli,1,32,0.7,raw,32,0.6341417910447762,0.5890948865977784
41,bernoulli,1,32,0.7,raw,32,0.6132845482690684,0.4821938195744641
