seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
36,bernoulli,1,32,1.0,raw,2,0.4533918844423037,0.5871166584164251,0.4469897989724137,0.7664798206278027
12,bernoulli,1,32,1.0,raw,2,0.4386140399693072,0.6064974382859805,0.3822357932931731,0.8692462823123115
44,bernoulli,1,32,1.0,raw,2,0.4385534784020541,0.6122573099415204,0.4257987132559632,0.800154857217203
40,bernoulli,1,32,1.0,raw,2,0.4338645433129127,0.645843776106934,0.4113981066056124,0.823504638988234
0,bernoulli,1,32,1.0,raw,2,0.4469111007833691,0.5764555788992631,0.4209206878374619,0.7957512501258517
28,bernoulli,1,32,1.0,raw,2,0.4424645556785821,0.5992649414341215,0.3965308439337008,0.8513779527559056
32,bernoulli,1,32,1.0,raw,2,0.4457586797114141,0.6052417108850519,0.4005420863544426,0.8436628704501228
20,bernoulli,1,32,1.0,raw,2,0.4321770592708915,0.6105584945226278,0.4047301730188285,0.8363091237076337
4,bernoulli,1,32,1.0,raw,2,0.4519476063489487,0.5976108024614465,0.4132263630293575,0.8303325688073395
48,bernoulli,1,32,1.0,raw,2,0.4460139689278606,0.6113332406184085,0.3712651509426878,0.8784866372599897
24,bernoulli,1,32,1.0,raw,2,0.4448494427728395,0.6165705359288632,0.4057087961289395,0.8362893984612092
8,bernoulli,1,32,1.0,raw,2,0.4555268919592955,0.590152020587114,0.3728979922081746,0.8793454036731573
16,bernoulli,1,32,1.0,raw,2,0.4339748288812041,0.6172265170691661,0.4315735605191223,0.7974988651548185
2,bernoulli,1,32,1.0,raw,2,0.4428934346108403,0.5521844585674373,0.4109185174539187,0.821938001725806
42,bernoulli,1,32,1.0,raw,2,0.438647927015253,0.625969512195122,0.3842606304562133,0.8689557103805623
1,bernoulli,1,32,1.0,raw,2,0.4468804412457176,0.6342435160646755,0.434660604290699,0.7891000745865591
10,bernoulli,1,32,1.0,raw,2,0.4514124835604957,0.621334605487611,0.4000274499772747,0.8440277269651535
26,bernoulli,1,32,1.0,raw,2,0.4481480318798502,0.5852961319715333,0.392610045696291,0.8575569920861401
14,bernoulli,1,32,1.0,raw,2,0.4445254246710507,0.5707209653092006,0.3954591697638742,0.8519700687575085
15,bernoulli,1,32,1.0,raw,2,0.4436070426838491,0.5994022253787878,0.395500936566147,0.8502695278080132
30,bernoulli,1,32,1.0,raw,2,0.4648312318542829,0.5621950366115108,0.3829227405553412,0.8677699891292123
13,bernoulli,1,32,1.0,raw,2,0.4515983415522925,0.6149836838288614,0.3549721781144237,0.8985493078908267
34,bernoulli,1,32,1.0,raw,2,0.4479741809942862,0.6085404235976456,0.3640864892349726,0.8860623114558774
35,bernoulli,1,32,1.0,raw,2,0.4320319805173578,0.6343827676828798,0.3950153628814275,0.8520354095631433
37,bernoulli,1,32,1.0,raw,2,0.4488091633296423,0.5900698080279232,0.4404902448277619,0.790743132284243
47,bernoulli,1,32,1.0,raw,2,0.4377648199231755,0.6006495383844419,0.3870278481436752,0.8623873246569098
6,bernoulli,1,32,1.0,raw,2,0.4510129838711196,0.5871391760039376,0.4056121513788651,0.8379910624958314
31,bernoulli,1,32,1.0,raw,2,0.458548903343895,0.5474328970558493,0.3613469093182661,0.8964281150159744
3,bernoulli,1,32,1.0,raw,2,0.4425665198182472,0.5897417434715821,0.4368540729918767,0.7824590629681285
27,bernoulli,1,32,1.0,raw,2,0.4552095575410747,0.5914031320552664,0.3920994777612241,0.8489239926739927
45,bernoulli,1,32,1.0,raw,2,0.4468786406202005,0.589657508024855,0.4318030038988422,0.784493796635613
46,bernoulli,1,32,1.0,raw,2,0.4476797859968399,0.5948230986016623,0.3646945533952923,0.890252568716424
22,bernoulli,1,32,1.0,raw,2,0.4317344459996681,0.6450935795265186,0.3830756820312654,0.863961098820059
19,bernoulli,1,32,1.0,raw,2,0.435445559910393,0.5930914910642838,0.394547396036754,0.852295524691358
33,bernoulli,1,32,1.0,raw,2,0.4405094083036754,0.6051135055486485,0.3976567041660556,0.8468586470861935
39,bernoulli,1,32,1.0,raw,2,0.4383565657802181,0.6245502958579882,0.409356309012699,0.8304826226956319
17,bernoulli,1,32,1.0,raw,2,0.4486924114837897,0.6111877183305754,0.3946640433244949,0.8501982781193708
7,bernoulli,1,32,1.0,raw,2,0.4419504035486942,0.5887997304829867,0.4010520681873636,0.8442340539749157
23,bernoulli,1,32,1.0,raw,2,0.4469169523647338,0.5883924164561739,0.3830768489916753,0.8696830144487175
43,bernoulli,1,32,1.0,raw,2,0.4462716497784771,0.6205159112825458,0.3509850528053118,0.8983075111108219
5,bernoulli,1,32,1.0,raw,2,0.4279663641293145,0.6411213717144026,0.4723672692755742,0.7375859634442906
38,bernoulli,1,32,1.0,raw,2,0.4376634735143225,0.6043947511452752,0.3701235486291671,0.8851643311295986
18,bernoulli,1,32,1.0,raw,2,0.4514991927071046,0.6004525684730222,0.3712709706417174,0.8811209580838323
11,bernoulli,1,32,1.0,raw,2,0.4455785960183488,0.6140008375258778,0.3721052538867611,0.8814644137224783
41,bernoulli,1,32,1.0,raw,2,0.4431200431793992,0.6185644562398068,0.4321826276414883,0.7926676773959467
29,bernoulli,1,32,1.0,raw,2,0.4364375599611589,0.6303771015309477,0.4382122747098868,0.7773647729273719
21,bernoulli,1,32,1.0,raw,2,0.4371911900427994,0.6422459362058793,0.3983539231849922,0.8472465309674612
49,bernoulli,1,32,1.0,raw,2,0.4566800487981197,0.5882233971858659,0.4230991722180431,0.8586050880626223
25,bernoulli,1,32,1.0,raw,2,0.4376474540722689,0.5900849681369487,0.4086349794727656,0.8210927195990505
9,bernoulli,1,32,1.0,raw,2,0.4451509483827756,0.6114926739926739,0.3925144086914363,0.8552619510729478
36,bernoulli,1,32,1.0,raw,3,0.4508219100623717,0.5950251043066261,0.4316109004077803,0.7728139013452915
12,bernoulli,1,32,1.0,raw,3,0.438044906919306,0.5984338612016769,0.384933764129115,0.8670878327878146
44,bernoulli,1,32,1.0,raw,3,0.4385393263451597,0.6209210526315788,0.4359503446758092,0.7795474234361167
40,bernoulli,1,32,1.0,raw,3,0.4347335166076734,0.6299021362931138,0.4114789072357535,0.824243248846732
0,bernoulli,1,32,1.0,raw,3,0.4478454828993419,0.5804099042202744,0.3944444277570091,0.8390005705272342
28,bernoulli,1,32,1.0,raw,3,0.4426613577060925,0.5995386954166594,0.3915164503037149,0.8581721580918891
32,bernoulli,1,32,1.0,raw,3,0.445031093893378,0.61002902289584,0.4010171593778482,0.8423708807860402
20,bernoulli,1,32,1.0,raw,3,0.4326025829045843,0.6088700068765021,0.4080014803090542,0.8344801928349679
4,bernoulli,1,32,1.0,raw,3,0.4517909504981719,0.5900433493609707,0.4064739417020747,0.8295871559633027
48,bernoulli,1,32,1.0,raw,3,0.4457444555458734,0.6154938228681361,0.3711815178127839,0.8783277114686041
8,bernoulli,1,32,1.0,raw,3,0.4550011860391857,0.5891869996187571,0.3724644093184149,0.8790525921949475
24,bernoulli,1,32,1.0,raw,3,0.4455485805670802,0.613223984619082,0.3973988290009719,0.8494956745117298
