seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_2pl,rmse_2pl
0,bernoulli,1,8,1.0,raw,8,0.6354396818382677,0.5079057167767219
39,bernoulli,1,8,1.0,raw,8,0.6137931034482758,0.4436572246547525
23,bernoulli,1,8,1.0,raw,8,0.5838354854136777,0.6260495195409344
19,bernoulli,1,8,1.0,raw,8,0.6204397081413211,0.6115082301804782
27,bernoulli,1,8,1.0,raw,8,0.6378540159027964,0.5682520289823305
43,bernoulli,1,8,1.0,raw,8,0.521562471142303,0.6604752531649728
26,bernoulli,1,8,1.0,raw,8,0.6204046736962098,0.5940753396787324
34,bernoulli,1,8,1.0,raw,8,0.5364564007421151,0.6473248829303144
2,bernoulli,1,8,1.0,raw,8,0.5798703774304232,0.6405045698525491
47,bernoulli,1,8,1.0,raw,8,0.502725968436155,0.6770184167895366
15,bernoulli,1,8,1.0,raw,8,0.5595989974937343,0.5709862583096876
3,bernoulli,1,8,1.0,raw,8,0.4599695585996955,0.6635032318298121
7,bernoulli,1,8,1.0,raw,8,0.6660651629072682,0.5621683414538705
10,bernoulli,1,8,1.0,raw,8,0.6347461574289707,0.587913968962985
11,bernoulli,1,8,1.0,raw,8,0.5207728592162555,0.6474862992740852
42,bernoulli,1,8,1.0,raw,8,0.6244676732481611,0.6338455104524144
35,bernoulli,1,8,1.0,raw,8,0.561301084236864,0.6226353975678861
46,bernoulli,1,8,1.0,raw,8,0.5774101307189543,0.5415216826538631
31,bernoulli,1,8,1.0,raw,8,0.524482109227872,0.6497037083896173
22,bernoulli,1,8,1.0,raw,8,0.5905937846836848,0.6361251825912193
6,bernoulli,1,8,1.0,raw,8,0.5739251040221913,0.6231287839615849
38,bernoulli,1,8,1.0,raw,8,0.5130715438407746,0.6538027819374461
30,bernoulli,1,8,1.0,raw,8,0.4959226819691935,0.6755204772556125
14,bernoulli,1,8,1.0,raw,8,0.5903869744619159,0.6244228320658887
18,bernoulli,1,8,1.0,raw,8,0.5628966032101531,0.6509231815603851
24,bernoulli,1,8,1.0,raw,8,0.5434922680412371,0.6271634328469707
1,bernoulli,1,8,1.0,raw,8,0.6419299201161945,0.5872803876167461
20,bernoulli,1,8,1.0,raw,8,0.6317023820472731,0.5960148230379895
40,bernoulli,1,8,1.0,raw,8,0.5882570503929727,0.6153572081001335
44,bernoulli,1,8,1.0,raw,8,0.5466231951560316,0.6449135080276521
16,bernoulli,1,8,1.0,raw,8,0.5399867185276539,0.6430883729697758
32,bernoulli,1,8,1.0,raw,8,0.5190141630422661,0.6307688786935539
48,bernoulli,1,8,1.0,raw,8,0.5697088465845465,0.5616395780453042
28,bernoulli,1,8,1.0,raw,8,0.6115485564304461,0.5221491088086634
12,bernoulli,1,8,1.0,raw,8,0.6363889662858736,0.6338602740187629
4,bernoulli,1,8,1.0,raw,8,0.5341327542252856,0.6706232786556454
36,bernoulli,1,8,1.0,raw,8,0.5660018552875696,0.6257409710249843
8,bernoulli,1,8,1.0,raw,8,0.5239351851851852,0.6640538832161538
29,bernoulli,1,8,1.0,raw,8,0.5349944526627219,0.6525094512824969
33,bernoulli,1,8,1.0,raw,8,0.5727888665079656,0.6154681533613022
25,bernoulli,1,8,1.0,raw,8,0.5533791866028708,0.6676172145695966
13,bernoulli,1,8,1.0,raw,8,0.5114398422090729,0.5878970630584721
49,bernoulli,1,8,1.0,raw,8,0.5727910238429172,0.6343855203968254
37,bernoulli,1,8,1.0,raw,8,0.6114555380771722,0.6285857337556201
45,bernoulli,1,8,1.0,raw,8,0.5918367346938777,0.615554024143682
17,bernoulli,1,8,1.0,raw,8,0.5756184407796102,0.6500082868267886
5,bernoulli,1,8,1.0,raw,8,0.6333396873808617,0.5854380449846569
21,bernoulli,1,8,1.0,raw,8,0.6018415178571429,0.6293612427708988
9,bernoulli,1,8,1.0,raw,8,0.5867346938775511,0.6498461440368566
41,bernoulli,1,8,1.0,raw,8,0.5909690512430239,0.6364209701592717
