seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_naive,rmse_naive
0,beta,1,16,1.0,raw,16,0.5,0.4551853495657953
1,beta,1,16,1.0,raw,16,0.5,0.4611603957655045
10,beta,1,16,1.0,raw,16,0.5,0.4618717359703679
11,beta,1,16,1.0,raw,16,0.5,0.4603420549526837
12,beta,1,16,1.0,raw,16,0.5,0.4470597838782323
13,beta,1,16,1.0,raw,16,0.5,0.4588219375491936
14,beta,1,16,1.0,raw,16,0.5,0.4345941601328397
15,beta,1,16,1.0,raw,16,0.5,0.4498887580226318
16,beta,1,16,1.0,raw,16,0.5,0.4489339838114634
17,beta,1,16,1.0,raw,16,0.5,0.4571960836662054
18,beta,1,16,1.0,raw,16,0.5,0.4567246835318618
19,beta,1,16,1.0,raw,16,0.5,0.4378697842105732
2,beta,1,16,1.0,raw,16,0.5,0.4484666249988612
20,beta,1,16,1.0,raw,16,0.5,0.45429737422322
21,beta,1,16,1.0,raw,16,0.5,0.4517526232944609
22,beta,1,16,1.0,raw,16,0.5,0.4514977405402846
23,beta,1,16,1.0,raw,16,0.5,0.4559326988945291
24,beta,1,16,1.0,raw,16,0.5,0.4566882060562215
25,beta,1,16,1.0,raw,16,0.5,0.4440210253509968
26,beta,1,16,1.0,raw,16,0.5,0.45199282380332
27,beta,1,16,1.0,raw,16,0.5,0.4548198146936928
28,beta,1,16,1.0,raw,16,0.5,0.4513642037399097
29,beta,1,16,1.0,raw,16,0.5,0.4522338852359945
3,beta,1,16,1.0,raw,16,0.5,0.4456695497188219
30,beta,1,16,1.0,raw,16,0.5,0.4603355647703325
31,beta,1,16,1.0,raw,16,0.5,0.4586604659569069
32,beta,1,16,1.0,raw,16,0.5,0.45293149433705
33,beta,1,16,1.0,raw,16,0.5,0.4421153154528513
34,beta,1,16,1.0,raw,16,0.5,0.4533802168750812
35,beta,1,16,1.0,raw,16,0.5,0.4442018579095084
36,beta,1,16,1.0,raw,16,0.5,0.4551550182164788
37,beta,1,16,1.0,raw,16,0.5,0.4560866089458179
38,beta,1,16,1.0,raw,16,0.5,0.443318957532519
39,beta,1,16,1.0,raw,16,0.5,0.4556656184621603
4,beta,1,16,1.0,raw,16,0.5,0.4568129613218745
40,beta,1,16,1.0,raw,16,0.5,0.4534932646056712
41,beta,1,16,1.0,raw,16,0.5,0.45407445683131
42,beta,1,16,1.0,raw,16,0.5,0.4476750927432972
43,beta,1,16,1.0,raw,16,0.5,0.4582182313424043
44,beta,1,16,1.0,raw,16,0.5,0.4520536615886056
45,beta,1,16,1.0,raw,16,0.5,0.4537927048924383
46,beta,1,16,1.0,raw,16,0.5,0.4483888838995044
47,beta,1,16,1.0,raw,16,0.5,0.4590564752317123
48,beta,1,16,1.0,raw,16,0.5,0.4547841182448697
49,beta,1,16,1.0,raw,16,0.5,0.4622895889814303
5,beta,1,16,1.0,raw,16,0.5,0.4477348365175594
6,beta,1,16,1.0,raw,16,0.5,0.4567336230053723
7,beta,1,16,1.0,raw,16,0.5,0.448169128846843
8,beta,1,16,1.0,raw,16,0.5,0.4586088226804753
9,beta,1,16,1.0,raw,16,0.5,0.4613957148045806
