seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,bernoulli,1,64,1.0,raw,64,0.6633808721623204,0.4426239400720065
1,bernoulli,1,64,1.0,raw,64,0.6240923454403509,0.4564402092324766
10,bernoulli,1,64,1.0,raw,64,0.6409770269166598,0.4391225800864249
11,bernoulli,1,64,1.0,raw,64,0.6783256334539912,0.4313693164847862
12,bernoulli,1,64,1.0,raw,64,0.6327211231411675,0.43850903295241
13,bernoulli,1,64,1.0,raw,64,0.6529474371004425,0.446161982433827
14,bernoulli,1,64,1.0,raw,64,0.6145851145851146,0.4551668039781709
15,bernoulli,1,64,1.0,raw,64,0.6523730778734484,0.4417990902845999
16,bernoulli,1,64,1.0,raw,64,0.6846467617771796,0.4261104116340133
17,bernoulli,1,64,1.0,raw,64,0.6249891584135856,0.4552418001065949
18,bernoulli,1,64,1.0,raw,64,0.6945941922900448,0.4327051663118312
19,bernoulli,1,64,1.0,raw,64,0.6367871553411046,0.4403485479279589
2,bernoulli,1,64,1.0,raw,64,0.604101966873706,0.4545238541217424
20,bernoulli,1,64,1.0,raw,64,0.6258006481520034,0.4382459718102375
21,bernoulli,1,64,1.0,raw,64,0.6461811425753733,0.4414542518104201
22,bernoulli,1,64,1.0,raw,64,0.7103404665878588,0.4176367573126396
23,bernoulli,1,64,1.0,raw,64,0.6591985192837465,0.4409261810450431
24,bernoulli,1,64,1.0,raw,64,0.6744557759481038,0.4303786181680876
25,bernoulli,1,64,1.0,raw,64,0.6393516370005539,0.4450035361888842
26,bernoulli,1,64,1.0,raw,64,0.6501036436432885,0.4364484684207896
27,bernoulli,1,64,1.0,raw,64,0.6009300587514792,0.4623021920656157
28,bernoulli,1,64,1.0,raw,64,0.6745798419348695,0.4423797809421168
29,bernoulli,1,64,1.0,raw,64,0.6524783859506801,0.4369309846263781
3,bernoulli,1,64,1.0,raw,64,0.6062263060203328,0.4584634300028838
30,bernoulli,1,64,1.0,raw,64,0.6815345352497055,0.439708008494613
31,bernoulli,1,64,1.0,raw,64,0.6287897917247144,0.4574508859766124
32,bernoulli,1,64,1.0,raw,64,0.6041987707458774,0.4540500734733066
33,bernoulli,1,64,1.0,raw,64,0.6528222327467423,0.434236582650331
34,bernoulli,1,64,1.0,raw,64,0.6453564056175997,0.440767940711105
35,bernoulli,1,64,1.0,raw,64,0.6881840016708437,0.4187962193389475
36,bernoulli,1,64,1.0,raw,64,0.6154229391254511,0.4617421191089783
37,bernoulli,1,64,1.0,raw,64,0.6783646015125073,0.4363906965751825
38,bernoulli,1,64,1.0,raw,64,0.6075279717370089,0.4545737815830115
39,bernoulli,1,64,1.0,raw,64,0.6505865742053727,0.4354788551759532
4,bernoulli,1,64,1.0,raw,64,0.6349705651792988,0.4473997189934436
40,bernoulli,1,64,1.0,raw,64,0.6656969875301492,0.4303126555797819
41,bernoulli,1,64,1.0,raw,64,0.6567408318225063,0.4456199789098753
42,bernoulli,1,64,1.0,raw,64,0.6779439974503296,0.4314479311461652
43,bernoulli,1,64,1.0,raw,64,0.6499182170571584,0.4423585257695036
44,bernoulli,1,64,1.0,raw,64,0.637652409807304,0.4426203210147615
45,bernoulli,1,64,1.0,raw,64,0.6329458136404518,0.4497862175591812
46,bernoulli,1,64,1.0,raw,64,0.6564245449922284,0.4431560571114761
47,bernoulli,1,64,1.0,raw,64,0.7016667396696695,0.4125044316718434
48,bernoulli,1,64,1.0,raw,64,0.5940774255974532,0.4618734136200582
49,bernoulli,1,64,1.0,raw,64,0.6321430085845507,0.4529553786505318
5,bernoulli,1,64,1.0,raw,64,0.6845871836078747,0.4147261034282189
6,bernoulli,1,64,1.0,raw,64,0.7000028201291917,0.4296913493590894
7,bernoulli,1,64,1.0,raw,64,0.6698549034558543,0.4364870128753302
8,bernoulli,1,64,1.0,raw,64,0.6514095691880087,0.4491498645542759
9,bernoulli,1,64,1.0,raw,64,0.6041373628431261,0.4656487874861023
