seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
42,beta,54,none,1.0,0.1,pca,54,0.6564315288592263,0.2778521699763339
30,beta,54,none,1.0,0.1,pca,54,0.5960483341572724,0.2968806341540115
44,beta,54,none,1.0,0.1,pca,54,0.6180868368368369,0.2880707300342607
6,beta,54,none,1.0,0.1,pca,54,0.6189522494080505,0.3121317601203244
0,beta,54,none,1.0,0.1,pca,54,0.6299693308951635,0.3007412673335597
28,beta,54,none,1.0,0.1,pca,54,0.6253981743783443,0.3243611379281762
12,beta,54,none,1.0,0.1,pca,54,0.6434499205087439,0.3008539681653337
34,beta,54,none,1.0,0.1,pca,54,0.6107831562377016,0.3164305736470099
46,beta,54,none,1.0,0.1,pca,54,0.5927878787878788,0.308301050465768
48,beta,54,none,1.0,0.1,pca,54,0.595388470714431,0.3002471144487524
18,beta,54,none,1.0,0.1,pca,54,0.6150671173819322,0.3008872006569069
24,beta,54,none,1.0,0.1,pca,54,0.5945301291248207,0.3288986984437106
14,beta,54,none,1.0,0.1,pca,54,0.645149275592792,0.2970290662634059
8,beta,54,none,1.0,0.1,pca,54,0.6331804190396884,0.2990896040892453
36,beta,54,none,1.0,0.1,pca,54,0.6057291436484437,0.2966261247170687
2,beta,54,none,1.0,0.1,pca,54,0.6487462006079028,0.2892456376670792
20,beta,54,none,1.0,0.1,pca,54,0.6786903954105238,0.2806120763959095
4,beta,54,none,1.0,0.1,pca,54,0.582461751568069,0.3001513511619359
26,beta,54,none,1.0,0.1,pca,54,0.6095460290993195,0.3012357968033121
40,beta,54,none,1.0,0.1,pca,54,0.5282215956558061,0.3139254009809619
22,beta,54,none,1.0,0.1,pca,54,0.5800465598212964,0.318441357032395
10,beta,54,none,1.0,0.1,pca,54,0.6368872549019609,0.3096821219037916
32,beta,54,none,1.0,0.1,pca,54,0.5760386254572302,0.3136234711655002
38,beta,54,none,1.0,0.1,pca,54,0.5452680000901977,0.343629501637307
16,beta,54,none,1.0,0.1,pca,54,0.5880263157894737,0.3253061718467239
1,beta,54,none,1.0,0.1,pca,54,0.6149692122584755,0.3000561904935137
31,beta,54,none,1.0,0.1,pca,54,0.6694977243172952,0.2900378551522246
29,beta,54,none,1.0,0.1,pca,54,0.6177542183067045,0.3260411440242848
47,beta,54,none,1.0,0.1,pca,54,0.6215752447951326,0.295788495881347
43,beta,54,none,1.0,0.1,pca,54,0.591336498689968,0.3211461708920008
35,beta,54,none,1.0,0.1,pca,54,0.6135776993794699,0.2980636341987671
13,beta,54,none,1.0,0.1,pca,54,0.6756115722992913,0.2761977522190925
45,beta,54,none,1.0,0.1,pca,54,0.6137358711186176,0.3163809942832883
3,beta,54,none,1.0,0.1,pca,54,0.6034310108569623,0.3014216355925023
37,beta,54,none,1.0,0.1,pca,54,0.6206789521932768,0.290719156497268
7,beta,54,none,1.0,0.1,pca,54,0.6276377537990039,0.2853367900223074
9,beta,54,none,1.0,0.1,pca,54,0.6263344594594594,0.292456675279715
19,beta,54,none,1.0,0.1,pca,54,0.6440485851386634,0.2918499884211812
25,beta,54,none,1.0,0.1,pca,54,0.6197418354802502,0.3110026966925596
41,beta,54,none,1.0,0.1,pca,54,0.5867997863755043,0.2989156881458533
33,beta,54,none,1.0,0.1,pca,54,0.5518744707418942,0.333754945889805
17,beta,54,none,1.0,0.1,pca,54,0.6344850223871239,0.3050024532196004
21,beta,54,none,1.0,0.1,pca,54,0.5294978773239642,0.3029388475539621
39,beta,54,none,1.0,0.1,pca,54,0.6265862987972437,0.32370100851058
49,beta,54,none,1.0,0.1,pca,54,0.6161553030303031,0.2927829153042258
5,beta,54,none,1.0,0.1,pca,54,0.5567641910477621,0.3080504136991207
27,beta,54,none,1.0,0.1,pca,54,0.6089258137324781,0.3075240463453546
23,beta,54,none,1.0,0.1,pca,54,0.6248350970776335,0.3045799725869402
15,beta,54,none,1.0,0.1,pca,54,0.6618979314510041,0.3044500281392017
11,beta,54,none,1.0,0.1,pca,54,0.6044531112286268,0.2900783627789317
