n_samples,model_type,seed,lambda_tau,embedding_protocol,embedding_fit_scope,embedding_fit_item_count,pre_population_match,pre_population_match_version,effective_pre_weight_sum,observed_train_pairs,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,user_count
54,beta,0,0.054,train_items_only_refit_v1,train_items_only,317,none,,29.0,3235,0.2977915969269612,0.7426510721247563,13,"[0, 1, 5, 8, 10, 11, 14, 16, 17, 18, 25, 27, 29]","[0.08410864323377609, 0.06604156643152237, 0.0, 0.0, 0.0, 0.07379623502492905, 0.0, 0.0, 0.35483071208000183, 0.0, 0.09828890115022659, 0.03508565202355385, 0.0, 0.0, 0.03948728367686272, 0.0, 0.02343047969043255, 0.28204819560050964, 0.2045157551765442, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001693766680546105, 0.0, 0.17113877832889557, 0.0, 0.22148337960243225]",pca,32
54,beta,1,0.054,train_items_only_refit_v1,train_items_only,317,none,,29.0,2993,0.3068544407734391,0.6007203179334327,25,"[0, 2, 3, 4, 5, 6, 7, 8, 10, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29]","[0.28933629393577576, 0.0, 0.34468281269073486, 0.3773348331451416, 0.19986556470394135, 0.2865673005580902, 0.3189956545829773, 0.35713353753089905, 0.11340851336717606, 0.0, 0.36987796425819397, 0.0, 0.1630912721157074, 0.2122035175561905, 0.2539108693599701, 0.22967755794525146, 0.32552042603492737, 0.29083648324012756, 0.0, 0.3589232861995697, 0.21220560371875763, 0.36720898747444153, 0.3635345697402954, 0.045461926609277725, 0.3298829197883606, 0.33093395829200745, 0.3250974714756012, 0.0, 0.390509694814682, 0.3251108229160309]",pca,32
54,beta,4,0.054,train_items_only_refit_v1,train_items_only,317,none,,29.0,3035,0.3084385034724553,0.6482923032013233,1,[8],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004266454838216305, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,32
54,beta,3,0.054,train_items_only_refit_v1,train_items_only,316,none,,29.0,2746,0.3217490477558974,0.6166611166611167,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5388771295547485, 0.5246503353118896, 0.4415295422077179, 0.3296755254268646, 0.48802420496940613, 0.555693507194519, 0.3537035882472992, 0.6503833532333374, 0.5914669036865234, 0.4548317492008209, 0.5430153012275696, 0.549713134765625, 0.5154246687889099, 0.46970412135124207, 0.5660673379898071, 0.5007365942001343, 0.3281651437282562, 0.4404850900173187, 0.5145593285560608, 0.5555722117424011, 0.5392246246337891, 0.4640425741672516, 0.42299360036849976, 0.21619780361652374, 0.3536628186702728, 0.5349206328392029, 0.42556384205818176, 0.4623541831970215, 0.4936085045337677, 0.532694935798645]",pca,32
54,beta,2,0.054,train_items_only_refit_v1,train_items_only,317,none,,30.0,3003,0.2863026918614479,0.6110222868217055,21,"[0, 4, 5, 6, 7, 8, 9, 10, 12, 14, 16, 18, 19, 20, 21, 22, 24, 25, 26, 28, 29]","[0.1333445906639099, 0.0, 0.0007540428196080029, 0.0, 0.015854455530643463, 0.0835600420832634, 0.11722451448440552, 0.048342056572437286, 0.02330063283443451, 0.05346563085913658, 0.014587974175810814, 0.0, 0.013063075952231884, 0.0, 0.09864595532417297, 0.0, 0.020955748856067657, 0.0, 0.03889315202832222, 0.01503174751996994, 0.053205642849206924, 0.0238701943308115, 0.04109114408493042, 0.0, 0.03604065999388695, 0.00346751743927598, 0.09008054435253143, 0.0, 0.07550209015607834, 0.06414968520402908]",pca,32
54,beta,8,0.054,train_items_only_refit_v1,train_items_only,315,none,,29.0,3235,0.2877276763011968,0.6424682395644282,29,"[0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.41038522124290466, 0.2792685329914093, 0.32302260398864746, 0.3291614055633545, 0.0, 0.2905261814594269, 0.22122594714164734, 0.3014187216758728, 0.16526904702186584, 0.3903747498989105, 0.22002144157886505, 0.3519064784049988, 0.46419209241867065, 0.36146280169487, 0.2424287647008896, 0.14421316981315613, 0.25346407294273376, 0.34055718779563904, 0.2552638053894043, 0.38428792357444763, 0.3129023611545563, 0.32149139046669006, 0.2587738037109375, 0.29071319103240967, 0.2653954327106476, 0.2561229467391968, 0.2398294359445572, 0.27960288524627686, 0.2992517352104187, 0.2962973415851593]",pca,32
54,beta,5,0.054,train_items_only_refit_v1,train_items_only,315,none,,29.0,3005,0.3609268021752789,0.4633838383838384,29,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]","[0.14703111350536346, 0.2847857177257538, 0.25294435024261475, 0.2857235372066498, 0.18910084664821625, 0.2724291980266571, 0.1552586406469345, 0.1980038732290268, 0.23557066917419434, 0.2597857415676117, 0.196323961019516, 0.2117185741662979, 0.28866228461265564, 0.18285372853279114, 0.20791508257389069, 0.224861279129982, 0.210689976811409, 0.2045258730649948, 0.3043332099914551, 0.030750835314393044, 0.23085011541843414, 0.23648270964622498, 0.08567424863576889, 0.35085463523864746, 0.1324654519557953, 0.25006765127182007, 0.25995108485221863, 0.35606011748313904, 0.2434540092945099, 0.0]",pca,32
54,beta,9,0.054,train_items_only_refit_v1,train_items_only,317,none,,30.0,2748,0.305662088113569,0.6679516755706654,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.21626697480678558, 0.18284271657466888, 0.3163592219352722, 0.19335128366947174, 0.42247632145881653, 0.39809873700141907, 0.3040330111980438, 0.15525099635124207, 0.16995063424110413, 0.4133901298046112, 0.22745150327682495, 0.09922321140766144, 0.27338552474975586, 0.329522967338562, 0.19773903489112854, 0.16681969165802002, 0.20769909024238586, 0.13074642419815063, 0.26972463726997375, 0.28513336181640625, 0.16658678650856018, 0.13191986083984375, 0.23120132088661194, 0.3084415793418884, 0.1823458969593048, 0.36325275897979736, 0.34078502655029297, 0.21734416484832764, 0.3419721722602844, 0.29299697279930115]",pca,32
54,beta,7,0.054,train_items_only_refit_v1,train_items_only,317,none,,29.0,3342,0.3023053975385921,0.5791973039215687,5,"[4, 5, 22, 27, 29]","[0.0, 0.0, 0.0, 0.0, 0.009903625585138798, 0.09439815580844879, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024168260395526886, 0.0, 0.0, 0.0, 0.0, 0.04407765343785286, 0.0, 0.07332401722669601]",pca,32
54,beta,6,0.054,train_items_only_refit_v1,train_items_only,317,none,,29.0,3011,0.3352382390678136,0.5887002341920374,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.2989773154258728, 0.2639305889606476, 0.43381640315055847, 0.45001929998397827, 0.2984008193016052, 0.17115944623947144, 0.4250396192073822, 0.4871884286403656, 0.16926173865795135, 0.424809992313385, 0.3912646174430847, 0.3909599483013153, 0.17884708940982819, 0.14277467131614685, 0.3923889696598053, 0.12929926812648773, 0.5202973484992981, 0.35536515712738037, 0.2182631492614746, 0.34823963046073914, 0.24994701147079468, 0.2227485477924347, 0.21844060719013214, 0.44829559326171875, 0.320203572511673, 0.41459304094314575, 0.39161938428878784, 0.4846438467502594, 0.3359106183052063, 0.2609468400478363]",pca,32
