n_samples,model_type,seed,lambda_tau,embedding_protocol,embedding_fit_scope,embedding_fit_item_count,pre_population_match,pre_population_match_version,effective_pre_weight_sum,observed_train_pairs,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,user_count
54,beta,0,0.0535,train_items_only_refit_v1,train_items_only,950,none,,29.0,9833,0.3006184372611862,0.65795529898194,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",sae,32
54,beta,1,0.0535,train_items_only_refit_v1,train_items_only,951,none,,29.0,9008,0.3294769093623803,0.5748218775101448,21,"[0, 2, 3, 5, 7, 9, 10, 11, 12, 13, 15, 16, 17, 20, 21, 22, 23, 24, 27, 28, 29]","[0.14328818023204803, 0.0, 0.18822674453258514, 0.10710708051919937, 0.0, 0.1491660624742508, 0.0, 0.0173940509557724, 0.0, 0.16554492712020874, 0.13421232998371124, 0.19108037650585175, 0.11614282429218292, 0.17516262829303741, 0.0, 0.13141107559204102, 0.13512952625751495, 0.2207832783460617, 0.0, 0.0, 0.12285569310188293, 0.11698818951845169, 0.15807393193244934, 0.23434902727603912, 0.1226138025522232, 0.0, 0.0, 0.13196447491645813, 0.17570015788078308, 0.14153210818767548]",sae,32
54,beta,2,0.0535,train_items_only_refit_v1,train_items_only,950,none,,30.0,9068,0.2785926156012888,0.697195183110676,11,"[3, 5, 6, 8, 9, 11, 17, 18, 20, 25, 28]","[0.0, 0.0, 0.0, 0.034485913813114166, 0.0, 0.11227475106716156, 0.009079511277377605, 0.0, 0.02928503043949604, 0.0473821721971035, 0.0, 0.0418037474155426, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04529000073671341, 0.02908630296587944, 0.0, 0.04946650564670563, 0.0, 0.0, 0.0, 0.0, 0.10862749069929123, 0.0, 0.0, 0.011686897836625576, 0.0]",sae,32
54,beta,5,0.0535,train_items_only_refit_v1,train_items_only,951,none,,29.0,9036,0.2899955819673091,0.768580134883825,18,"[0, 1, 3, 4, 7, 8, 10, 11, 12, 15, 16, 17, 19, 21, 22, 24, 26, 27]","[0.07091888785362244, 0.07305403053760529, 0.0, 0.1440707892179489, 0.0881543830037117, 0.0, 0.0, 0.1479824185371399, 0.09003391861915588, 0.0, 0.09543145447969437, 0.09463723003864288, 0.15240240097045898, 0.0, 0.0, 0.09635989367961884, 0.10583791136741638, 0.21596480906009674, 0.0, 0.12728363275527954, 0.0, 0.10761113464832306, 0.1529187262058258, 0.0, 0.12782970070838928, 0.0, 0.12953129410743713, 0.18184997141361237, 0.0, 0.0]",sae,32
54,beta,4,0.0535,train_items_only_refit_v1,train_items_only,951,none,,29.0,9059,0.30372884519716,0.6116459744778328,18,"[1, 3, 4, 5, 6, 8, 11, 12, 13, 14, 15, 16, 18, 19, 20, 22, 24, 29]","[0.0, 0.04841475561261177, 0.0, 0.09054769575595856, 0.19338932633399963, 0.020349107682704926, 0.022985052317380905, 0.0, 0.09176638722419739, 0.0, 0.0, 0.1670098900794983, 0.12599584460258484, 0.03982742875814438, 0.14410506188869476, 0.1498757004737854, 0.13497057557106018, 0.0, 0.22328956425189972, 0.09726136922836304, 0.23351599276065826, 0.0, 0.016941284760832787, 0.0, 0.10766852647066116, 0.0, 0.0, 0.0, 0.0, 0.21642635762691498]",sae,32
54,beta,8,0.0535,train_items_only_refit_v1,train_items_only,951,none,,29.0,9790,0.2776582170845038,0.6575703375635238,15,"[0, 2, 5, 6, 8, 9, 12, 13, 16, 17, 19, 22, 24, 27, 28]","[0.009164382703602314, 0.0, 0.17356319725513458, 0.0, 0.0, 0.0995105504989624, 0.1597796231508255, 0.0, 0.0778563916683197, 0.11553835868835449, 0.0, 0.0, 0.11814205348491669, 0.1193636879324913, 0.0, 0.0, 0.05175290256738663, 0.06711893528699875, 0.0, 0.08397141098976135, 0.0, 0.0, 0.10653330385684967, 0.0, 0.15894415974617004, 0.0, 0.0, 0.11356469243764877, 0.017853688448667526, 0.0]",sae,32
54,beta,3,0.0535,train_items_only_refit_v1,train_items_only,950,none,,29.0,8229,0.3033746654695695,0.6319762516444083,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.22760730981826782, 0.13328835368156433, 0.17692165076732635, 0.3680438995361328, 0.37654224038124084, 0.4420282542705536, 0.32030075788497925, 0.3427128791809082, 0.0633331760764122, 0.4046121835708618, 0.2767433822154999, 0.177582249045372, 0.37661832571029663, 0.3423168361186981, 0.31908342242240906, 0.05755670368671417, 0.3744907081127167, 0.3833325207233429, 0.21715842187404633, 0.30188992619514465, 0.2664553225040436, 0.39509984850883484, 0.06573258340358734, 0.3425242006778717, 0.08880965411663055, 0.06824085861444473, 0.40793702006340027, 0.3656007647514343, 0.29487061500549316, 0.2978818714618683]",sae,32
54,beta,12,0.0535,train_items_only_refit_v1,train_items_only,951,none,,29.0,8245,0.3091298649370765,0.6003632637853948,25,"[0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 22, 24, 25, 26, 27, 29]","[0.07984558492898941, 0.1291934847831726, 0.022857705131173134, 0.06288596987724304, 0.0, 0.1376948356628418, 0.09452112764120102, 0.15469305217266083, 0.08828575909137726, 0.139273002743721, 0.10223495215177536, 0.09252510964870453, 0.022147849202156067, 0.13195866346359253, 0.13893292844295502, 0.12944553792476654, 0.1558569073677063, 0.1456981748342514, 0.0, 0.21099482476711273, 0.08513288199901581, 0.0, 0.25354766845703125, 0.0, 0.09859435260295868, 0.08032168447971344, 0.18895520269870758, 0.15106116235256195, 0.0, 0.1239141970872879]",sae,32
54,beta,7,0.0535,train_items_only_refit_v1,train_items_only,952,none,,29.0,9821,0.2901739070328812,0.5919124912539324,1,[13],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021976210176944733, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",sae,32
54,beta,10,0.0535,train_items_only_refit_v1,train_items_only,950,none,,29.0,9767,0.298213301323342,0.6101295016021638,12,"[2, 3, 6, 9, 10, 11, 14, 18, 21, 23, 25, 29]","[0.0, 0.0, 0.05528748780488968, 0.07790523767471313, 0.0, 0.0, 0.06313157081604004, 0.0, 0.0, 0.025013482198119164, 0.04641912132501602, 0.04248667135834694, 0.0, 0.0, 0.023699577897787094, 0.0, 0.0, 0.0, 0.09244515746831894, 0.0, 0.0, 0.02080700360238552, 0.0, 0.08594045042991638, 0.0, 0.035939447581768036, 0.0, 0.0, 0.0, 0.027684707194566727]",sae,32
