seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
0,beta,1,max,1.0,raw,2,0.4402633149756275,0.6493303120646515,0.3473998528018753,0.8740383426097711
0,beta,1,max,1.0,raw,3,0.4402904078814344,0.647728400724283,0.3481940064446291,0.8748570741427883
0,beta,1,max,1.0,raw,4,0.4410153742908613,0.6315463578765775,0.3464409019266022,0.8749153095581667
0,beta,1,max,1.0,raw,5,0.4414918867102317,0.6404455230343213,0.3463391417875108,0.8762107469250326
0,beta,1,max,1.0,raw,6,0.4422951921001174,0.6231667870382098,0.3516885319612099,0.8721030028172885
0,beta,1,max,1.0,raw,7,0.4416227906703887,0.6342963056775435,0.3501621330614727,0.8743544286401428
0,beta,1,max,1.0,raw,8,0.4422009833339177,0.6495558803495454,0.3469701060945702,0.87349309420738
0,beta,1,max,1.0,raw,9,0.4416364052889949,0.6358201751833812,0.352606251831125,0.8751494537208822
36,beta,1,max,1.0,raw,2,0.4555303430542334,0.6176312387791741,0.3463798730914226,0.8732376194136379
0,beta,1,max,1.0,raw,10,0.4428076314826767,0.6267454158979432,0.3539548432124018,0.8760702260702261
1,beta,1,max,1.0,raw,2,0.4352007118946802,0.6532646522498459,0.3468662888060271,0.8719795050441886
36,beta,1,max,1.0,raw,3,0.454198306043188,0.6170193895870736,0.3462666267059325,0.8758894257164818
15,beta,1,max,1.0,raw,2,0.4388289363202294,0.6340190156953271,0.3546182917826708,0.8675307366164128
0,beta,1,max,1.0,raw,11,0.4426060464911411,0.6298006852620733,0.3470298181029367,0.8761425479282622
6,beta,1,max,1.0,raw,2,0.4412958293975749,0.6143468381009909,0.3470483887831638,0.8794812337817215
18,beta,1,max,1.0,raw,2,0.4292399763559931,0.6555584818786582,0.3569661137369064,0.8588229077658663
34,beta,1,max,1.0,raw,2,0.4293343913769173,0.6665037949513809,0.3530688333995055,0.8711066238563534
13,beta,1,max,1.0,raw,2,0.4376580089246384,0.6606638100843346,0.3522763210998468,0.8715064371228304
1,beta,1,max,1.0,raw,3,0.4358416530563883,0.6500272883706595,0.3517375510235345,0.8698143500661306
10,beta,1,max,1.0,raw,2,0.4278702715981051,0.6567966255612653,0.3445434732496259,0.878962621368018
38,beta,1,max,1.0,raw,2,0.4240105583522747,0.6402084512425488,0.3614312102212326,0.8660574234467708
47,beta,1,max,1.0,raw,2,0.4159524538316969,0.6504974710556068,0.3527565388353953,0.8726609596840231
4,beta,1,max,1.0,raw,2,0.4377258262909274,0.6619559667715406,0.3500836847089841,0.8707600472326343
39,beta,1,max,1.0,raw,2,0.4152910970737096,0.664142155108662,0.3536956497334691,0.8751118005478228
31,beta,1,max,1.0,raw,2,0.4088103600944496,0.6891231515299283,0.3449058174724377,0.8757121126466695
3,beta,1,max,1.0,raw,2,0.4282893234432776,0.6597927684171688,0.345955287972245,0.8737344174496757
19,beta,1,max,1.0,raw,2,0.4260240789792219,0.65011090598479,0.3591465846080274,0.8643064583615312
36,beta,1,max,1.0,raw,4,0.4542448412550312,0.6255202872531418,0.3495271362246773,0.8731533778961239
46,beta,1,max,1.0,raw,2,0.4262876561387307,0.6815757003484988,0.3488895635548137,0.867082559343122
2,beta,1,max,1.0,raw,2,0.4216416384628412,0.655070744191147,0.3511733020078798,0.8731117751580458
43,beta,1,max,1.0,raw,2,0.4408682185733865,0.6224647847047702,0.3502514659584075,0.8744721629619434
9,beta,1,max,1.0,raw,2,0.4210361512093596,0.6773665432760216,0.3501264807674224,0.8707002897203544
15,beta,1,max,1.0,raw,3,0.4388509396786695,0.6304318323161412,0.3545085178113253,0.8683520123843281
0,beta,1,max,1.0,raw,12,0.4428298072959312,0.6270538180598388,0.3523675284640618,0.8751350237064522
24,beta,1,max,1.0,raw,2,0.4272164819537357,0.6482785873222621,0.3555270346342772,0.8641481206343312
7,beta,1,max,1.0,raw,2,0.4149924038858255,0.6979210798195346,0.3628630333010403,0.860192465796741
22,beta,1,max,1.0,raw,2,0.4400039950102726,0.6241592100115947,0.3587387714223756,0.8686451150871327
42,beta,1,max,1.0,raw,2,0.4337008919523539,0.6504670625979512,0.3527751142901066,0.8698040596277236
27,beta,1,max,1.0,raw,2,0.4553963035953248,0.6084452709087936,0.345783515247039,0.8792499257474755
30,beta,1,max,1.0,raw,2,0.4552462680586177,0.6092703648175912,0.3547953630696483,0.8718134613168472
20,beta,1,max,1.0,raw,2,0.4116697452342537,0.6635783642200325,0.3486221162239749,0.8723440075017637
49,beta,1,max,1.0,raw,2,0.447861004483242,0.6368589225711355,0.3575524472065532,0.8607120330907927
6,beta,1,max,1.0,raw,3,0.4406462346364413,0.61078152191109,0.3502620486631508,0.8789584217500741
35,beta,1,max,1.0,raw,2,0.4196852616217053,0.68698318818328,0.3488154854358785,0.869978498144739
18,beta,1,max,1.0,raw,3,0.4305444495074473,0.6523075779030244,0.3585056071940254,0.8619343784046105
32,beta,1,max,1.0,raw,2,0.4435643297942186,0.615171524194673,0.3430163834846301,0.8779076546776604
44,beta,1,max,1.0,raw,2,0.4303644915983873,0.6401550315788909,0.3540592334525925,0.8707912104549616
34,beta,1,max,1.0,raw,3,0.4300483748759749,0.6621489973083732,0.3582226688623569,0.8684084115025335
33,beta,1,max,1.0,raw,2,0.4317558100364121,0.6304996327626795,0.3527418066110042,0.871074884542483
13,beta,1,max,1.0,raw,3,0.4381951871477064,0.6700629071500732,0.3536508838852858,0.8685733202632215
21,beta,1,max,1.0,raw,2,0.4287171765266672,0.6479586318303132,0.3371226010871942,0.8866973592713246
23,beta,1,max,1.0,raw,2,0.4210289135561386,0.6690984905390301,0.3549247183697394,0.8691780383112306
29,beta,1,max,1.0,raw,2,0.4240960359911606,0.6750257894911983,0.3546270739132003,0.8690113174422373
1,beta,1,max,1.0,raw,4,0.4375826042394182,0.6355448685021573,0.3501323751900571,0.8725434483655501
38,beta,1,max,1.0,raw,3,0.4225012757773013,0.653550707254833,0.3603912786498097,0.8671124392668416
14,beta,1,max,1.0,raw,2,0.4420642842866626,0.5975824464590724,0.3439941622840328,0.88292719438363
10,beta,1,max,1.0,raw,3,0.4272573415093108,0.6515848762873966,0.3442902762462546,0.8799120338820068
26,beta,1,max,1.0,raw,2,0.4395923309249031,0.6293950975546497,0.3394528475673582,0.8838735380051796
47,beta,1,max,1.0,raw,3,0.418253347173683,0.6529908608327086,0.3540928590760129,0.8747714864989274
28,beta,1,max,1.0,raw,2,0.4403552311724405,0.653821973864991,0.3544353302896112,0.8699100952915608
39,beta,1,max,1.0,raw,3,0.4171338521917184,0.6460686085068823,0.3539066154697038,0.8763601235396054
25,beta,1,max,1.0,raw,2,0.4378023805612814,0.6043278805547557,0.3467893615032489,0.878782000495509
11,beta,1,max,1.0,raw,2,0.446037822765029,0.6206270822798376,0.354330525172408,0.8752668085068405
31,beta,1,max,1.0,raw,3,0.4112023591503606,0.6885806023284587,0.3462016396025591,0.8746709937363693
4,beta,1,max,1.0,raw,3,0.438163016516039,0.6507375669260915,0.35409731980742,0.8649989358926831
16,beta,1,max,1.0,raw,2,0.4235058451320089,0.6654686596904449,0.3554176671139648,0.8702797868620314
3,beta,1,max,1.0,raw,3,0.4295772064146992,0.6551279055466732,0.3570900090319497,0.8711608461224024
12,beta,1,max,1.0,raw,2,0.4249166582239338,0.6258249297659091,0.3507804862101168,0.8654385832239082
5,beta,1,max,1.0,raw,2,0.4031847340292749,0.6755171116066889,0.3555708937556915,0.870354297889079
40,beta,1,max,1.0,raw,2,0.4182088465364251,0.6703384699704292,0.3488041432713689,0.8779353621382081
19,beta,1,max,1.0,raw,3,0.4253313680103143,0.6349098974980713,0.3618742861765407,0.8608246484180961
45,beta,1,max,1.0,raw,2,0.4161398258977157,0.6512617780459324,0.3637224614969788,0.8719789189702721
46,beta,1,max,1.0,raw,3,0.4271238664450715,0.6716269698797487,0.3514636430563507,0.8634702177860336
36,beta,1,max,1.0,raw,5,0.4544842491882844,0.6052861759425494,0.3460162194342297,0.8755394202261996
2,beta,1,max,1.0,raw,3,0.4233019854767356,0.6430969583058117,0.3543800197562001,0.8714113950730855
43,beta,1,max,1.0,raw,3,0.4404766286123028,0.6206642376775904,0.3525009557359332,0.8747904480077078
17,beta,1,max,1.0,raw,2,0.4464337805035362,0.6459705075445816,0.3474854467624075,0.8745124490252422
48,beta,1,max,1.0,raw,2,0.4516726435404276,0.5973167871653919,0.3443945022952502,0.8818819249270926
9,beta,1,max,1.0,raw,3,0.4217453156817687,0.6737716745409381,0.3576409965852194,0.8685503476087634
41,beta,1,max,1.0,raw,2,0.4336315001129477,0.6548821906375929,0.3567732465156563,0.8668944797535455
15,beta,1,max,1.0,raw,4,0.4385569611311462,0.6214859437751004,0.3564690986953304,0.8666566867231338
37,beta,1,max,1.0,raw,2,0.4340186914976366,0.6593392272835186,0.3576142674008647,0.8659579015960703
8,beta,1,max,1.0,raw,2,0.4307242111449911,0.6403229360375019,0.3567931685684302,0.8709606280025064
0,beta,1,max,1.0,raw,13,0.4430125892650049,0.6259013318455182,0.3538794989507066,0.8753971689685975
7,beta,1,max,1.0,raw,3,0.4167030278870566,0.685718908676966,0.3643302538634882,0.8584301283807998
22,beta,1,max,1.0,raw,3,0.4390763765904832,0.6129543155795045,0.3563110516754087,0.8711456474066285
24,beta,1,max,1.0,raw,3,0.430370169981157,0.6480550580701183,0.3606422099894305,0.8645068320247074
42,beta,1,max,1.0,raw,3,0.4334340187928572,0.6585870074349807,0.3535462887779727,0.8700551546089303
27,beta,1,max,1.0,raw,3,0.4540366505814905,0.6024679152313623,0.3458762301225642,0.8783324258024773
30,beta,1,max,1.0,raw,3,0.4529666623991501,0.6164995627186407,0.3535072578578079,0.8716507704092353
35,beta,1,max,1.0,raw,3,0.4216957594550436,0.6691693445895814,0.3515718246918761,0.8764412995153161
6,beta,1,max,1.0,raw,4,0.4417555954162676,0.6023615365808057,0.3540497638334196,0.8780405961834038
20,beta,1,max,1.0,raw,3,0.413748640190725,0.6626916699983537,0.3519194486300922,0.8747166520169185
18,beta,1,max,1.0,raw,4,0.4309395322136268,0.6572998162613366,0.3568931170472963,0.865431719375627
49,beta,1,max,1.0,raw,3,0.4456542527386955,0.6473248939025719,0.3560619644367247,0.861213722410538
34,beta,1,max,1.0,raw,4,0.4301714339453379,0.665687819782245,0.3544846210775657,0.873193243730568
32,beta,1,max,1.0,raw,3,0.4427957018490713,0.6234311811462836,0.341580687681709,0.8823291966151754
44,beta,1,max,1.0,raw,3,0.432082644642594,0.6310727022656655,0.3558618447043249,0.8732774638873023
14,beta,1,max,1.0,raw,3,0.4409402395983831,0.5982619141468175,0.3417588676029111,0.8847108035512279
23,beta,1,max,1.0,raw,3,0.4213206746669721,0.6610990229673246,0.3518676281388871,0.8705135994742488
33,beta,1,max,1.0,raw,3,0.4321294407383259,0.6297048800958683,0.3558210157537593,0.8733985328722972
13,beta,1,max,1.0,raw,4,0.4386342705958791,0.6404312131429678,0.3561055275282104,0.8738369874877816
21,beta,1,max,1.0,raw,3,0.4294708225822276,0.6413513133867116,0.3374099840991167,0.8892212779222202
10,beta,1,max,1.0,raw,4,0.4285459787612051,0.6369565426297367,0.3469660261504726,0.8786999215384593
38,beta,1,max,1.0,raw,4,0.4251226178163917,0.6369048772485719,0.3611735451453605,0.8672543480222674
29,beta,1,max,1.0,raw,3,0.4253340130872038,0.6711865586079422,0.3548096215496054,0.8697045064250608
47,beta,1,max,1.0,raw,4,0.4164605246666408,0.6713827092356541,0.3522406924272255,0.870116075513805
26,beta,1,max,1.0,raw,3,0.4386902524201715,0.6320558377941163,0.3425023237553309,0.8820946647860243
1,beta,1,max,1.0,raw,5,0.4380527818831609,0.6269496738237107,0.3516401734907518,0.8693626420147977
39,beta,1,max,1.0,raw,4,0.4185300961318111,0.6460763615544263,0.3557576692629769,0.8779270780926826
28,beta,1,max,1.0,raw,3,0.4411981649183826,0.6396750003200672,0.3588980744310487,0.8719810751551901
11,beta,1,max,1.0,raw,3,0.4442256748761313,0.625742129216324,0.3513936909067702,0.8764867987716339
31,beta,1,max,1.0,raw,4,0.4121488579371997,0.6794986691619536,0.3468227037752919,0.8791664140819615
3,beta,1,max,1.0,raw,4,0.4305955482011818,0.6459414586151765,0.3543768661019307,0.8766646181910197
4,beta,1,max,1.0,raw,4,0.4381211503495071,0.6503987967102721,0.3485136710075598,0.8708053576087105
