seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,agent_batch_size,selected_knn_k,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version
42,beta,1,max,1.0,0.1,raw,max,50,0.6308239103124835,0.4464726978019861,5,2,30,2
46,beta,1,max,1.0,0.1,raw,max,50,0.5812458711511949,0.4493321151325416,24,2,30,2
17,beta,1,max,1.0,0.1,raw,max,50,0.5366069958847737,0.4563803316806367,28,2,30,2
1,beta,1,max,1.0,0.1,raw,max,50,0.6059706955003081,0.4469792311161694,23,2,30,2
41,beta,1,max,1.0,0.1,raw,max,50,0.5699978573869241,0.4513315520999184,22,2,30,2
34,beta,1,max,1.0,0.1,raw,max,50,0.6661236935910182,0.4388253029434931,3,2,30,2
37,beta,1,max,1.0,0.1,raw,max,50,0.6028731716883948,0.4485798646325175,15,2,30,2
39,beta,1,max,1.0,0.1,raw,max,50,0.5762539063431856,0.4446159737941365,17,2,30,2
13,beta,1,max,1.0,0.1,raw,max,50,0.542602435734537,0.4570606091842444,15,2,30,2
44,beta,1,max,1.0,0.1,raw,max,50,0.5997908389332248,0.4384670638858853,7,2,30,2
5,beta,1,max,1.0,0.1,raw,max,50,0.6029041841583793,0.4486054919920729,27,2,30,2
21,beta,1,max,1.0,0.1,raw,max,5,0.6507360584351733,0.4330964372417885,10,2,30,2
33,beta,1,max,1.0,0.1,raw,max,50,0.6198143698882432,0.4400116655851533,29,2,30,2
19,beta,1,max,1.0,0.1,raw,max,50,0.6293363551195855,0.4368154244739152,19,2,30,2
9,beta,1,max,1.0,0.1,raw,max,50,0.6281364156641176,0.4424568602713484,17,2,30,2
29,beta,1,max,1.0,0.1,raw,max,50,0.656042303841046,0.4374515813192654,6,2,30,2
27,beta,1,max,1.0,0.1,raw,max,50,0.5959702472834295,0.4567890014283035,8,2,30,2
48,beta,1,max,1.0,0.1,raw,max,5,0.5947597992351816,0.4474330239016785,4,2,30,2
7,beta,1,max,1.0,0.1,raw,max,50,0.6033511088698726,0.4494130916659576,26,2,30,2
25,beta,1,max,1.0,0.1,raw,max,50,0.5976491265956426,0.439100776985904,23,2,30,2
35,beta,1,max,1.0,0.1,raw,max,50,0.6747341776299621,0.4345635745779879,8,2,30,2
15,beta,1,max,1.0,0.1,raw,max,50,0.6161595199696424,0.4423309868440336,4,2,30,2
3,beta,1,max,1.0,0.1,raw,max,50,0.6553664985856599,0.4374879767264434,2,2,30,2
14,beta,1,max,1.0,0.1,raw,max,50,0.5933006738367401,0.4424833642397176,17,2,30,2
31,beta,1,max,1.0,0.1,raw,max,50,0.6678662605235599,0.431524338744165,19,2,30,2
11,beta,1,max,1.0,0.1,raw,max,50,0.5961689866116734,0.4527153926157947,14,2,30,2
2,beta,1,max,1.0,0.1,raw,max,50,0.6374825626024886,0.4316848110868008,11,2,30,2
18,beta,1,max,1.0,0.1,raw,max,50,0.6498492599328873,0.4453094549242276,21,2,30,2
23,beta,1,max,1.0,0.1,raw,max,50,0.6226046579449204,0.4384643451033596,27,2,30,2
6,beta,1,max,1.0,0.1,raw,max,50,0.5937412808675266,0.4468783571877452,14,2,30,2
30,beta,1,max,1.0,0.1,raw,max,50,0.6016647926036982,0.4549763283231046,15,2,30,2
22,beta,1,max,1.0,0.1,raw,max,50,0.5969705833635829,0.4431553846092159,20,2,30,2
47,beta,1,max,1.0,0.1,raw,max,50,0.6230447407546582,0.4322136919714282,18,2,30,2
10,beta,1,max,1.0,0.1,raw,max,50,0.6151173461910837,0.438552374116323,26,2,30,2
26,beta,1,max,1.0,0.1,raw,max,5,0.6322886350877953,0.4429351861203509,2,2,30,2
43,beta,1,max,1.0,0.1,raw,max,50,0.5859095083820308,0.4489283410813193,4,2,30,2
38,beta,1,max,1.0,0.1,raw,max,50,0.633460647444374,0.4364428520491775,26,2,30,2
20,beta,1,max,1.0,0.1,raw,max,50,0.6623469873709461,0.4216818720666892,2,2,30,2
24,beta,1,max,1.0,0.1,raw,max,50,0.6019571529360686,0.4420299512210993,15,2,30,2
0,beta,1,max,1.0,0.1,raw,max,50,0.5925692535709274,0.4510436433157068,17,2,30,2
32,beta,1,max,1.0,0.1,raw,max,50,0.6176059824292288,0.4452855453364354,12,2,30,2
28,beta,1,max,1.0,0.1,raw,max,50,0.6244876396756742,0.4489090224916355,26,2,30,2
40,beta,1,max,1.0,0.1,raw,max,50,0.6161810441521363,0.4424999157857006,21,2,30,2
16,beta,1,max,1.0,0.1,raw,max,50,0.6297289875111365,0.4400195730797646,14,2,30,2
36,beta,1,max,1.0,0.1,raw,max,50,0.6076398563734291,0.4613669706135289,11,2,30,2
49,beta,1,max,1.0,0.1,raw,max,50,0.6120299809733595,0.4561819352368337,27,2,30,2
12,beta,1,max,1.0,0.1,raw,max,50,0.5815413517111112,0.4414038531483079,13,2,30,2
45,beta,1,max,1.0,0.1,raw,max,50,0.6608853308358923,0.4352063785355077,20,2,30,2
8,beta,1,max,1.0,0.1,raw,max,50,0.6082968919494809,0.4449080755624081,10,2,30,2
4,beta,1,max,1.0,0.1,raw,max,50,0.6392048904343987,0.44295569035623095,11,2,30,2
