seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version,knn_selection_version
1,beta,54,none,1.0,0.1,raw,none,,54,29.0,50,0.564517110001868,0.324198124700608,25,2,30,2,2.0
3,beta,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5468883865155125,0.3251557197181524,12,2,30,2,2.0
2,beta,54,none,1.0,0.1,raw,none,,54,30.0,10,0.5760660365253838,0.2850059348249718,26,2,30,2,2.0
0,beta,54,none,1.0,0.1,raw,none,,54,29.0,10,0.5312951949170445,0.3788540204418208,20,2,30,2,2.0
4,beta,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5511338063910675,0.3191057944930677,25,2,30,2,2.0
8,beta,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5481741352201258,0.298967154579854,6,2,30,2,2.0
5,beta,54,none,1.0,0.1,raw,none,,54,29.0,5,0.5545577175379272,0.3170806150324061,25,2,30,2,2.0
16,beta,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5633382223851906,0.342456257891389,28,2,30,2,2.0
7,beta,54,none,1.0,0.1,raw,none,,54,29.0,5,0.5518350168350169,0.3432211058291876,17,2,30,2,2.0
11,beta,54,none,1.0,0.1,raw,none,,54,29.0,50,0.579082226880969,0.3306994600045623,2,2,30,2,2.0
12,beta,54,none,1.0,0.1,raw,none,,54,29.0,20,0.5883180639389376,0.3356969770756768,28,2,30,2,2.0
24,beta,54,none,1.0,0.1,raw,none,,54,29.0,50,0.556019760103537,0.3132382256318811,11,2,30,2,2.0
36,beta,54,none,1.0,0.1,raw,none,,54,29.0,50,0.587254466037193,0.3233759508218489,27,2,30,2,2.0
28,beta,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5607722456210724,0.3158402620052941,2,2,30,2,2.0
34,beta,54,none,1.0,0.1,raw,none,,54,30.0,5,0.621006612955805,0.3233466541399135,19,2,30,2,2.0
19,beta,54,none,1.0,0.1,raw,none,,54,29.0,20,0.6027214250371103,0.3319135793974437,6,2,30,2,2.0
44,beta,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5906717647834399,0.3469901400712578,25,2,30,2,2.0
39,beta,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5720905923344948,0.3206130222961034,13,2,30,2,2.0
48,beta,54,none,1.0,0.1,raw,none,,54,29.0,20,0.5980043102361807,0.3080812858848511,4,2,30,2,2.0
40,beta,54,none,1.0,0.1,raw,none,,54,29.0,10,0.5866516833224115,0.3184171050918211,7,2,30,2,2.0
20,beta,54,none,1.0,0.1,raw,none,,54,30.0,50,0.5190939160068156,0.3073056899389333,20,2,30,2,2.0
43,beta,54,none,1.0,0.1,raw,none,,54,31.0,50,0.4832102024860344,0.3486516610828538,12,2,30,2,2.0
32,beta,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5688498225377107,0.3299435787121502,12,2,30,2,2.0
31,beta,54,none,1.0,0.1,raw,none,,54,29.0,20,0.6079423907927952,0.324350341840887,18,2,30,2,2.0
10,beta,54,none,1.0,0.1,raw,none,,54,29.0,5,0.5695403401099604,0.3241245753465335,27,2,30,2,2.0
30,beta,54,none,1.0,0.1,raw,none,,54,29.0,5,0.4924810410203378,0.3724371435909803,28,2,30,2,2.0
17,beta,54,none,1.0,0.1,raw,none,,54,29.0,20,0.5523607228988607,0.3217380134962574,13,2,30,2,2.0
41,beta,54,none,1.0,0.1,raw,none,,54,30.0,50,0.5902922087814986,0.3166414728725102,8,2,30,2,2.0
25,beta,54,none,1.0,0.1,raw,none,,54,31.0,50,0.5183952111918213,0.3602825605289375,14,2,30,2,2.0
35,beta,54,none,1.0,0.1,raw,none,,54,30.0,5,0.4565906758455276,0.3499746918043165,20,2,30,2,2.0
15,beta,54,none,1.0,0.1,raw,none,,54,31.0,50,0.5711709169432363,0.3143398483675893,30,2,30,2,2.0
42,beta,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5816085072414187,0.3208450565528888,10,2,30,2,2.0
23,beta,54,none,1.0,0.1,raw,none,,54,30.0,10,0.4679372197309417,0.3388499604609166,7,2,30,2,2.0
49,beta,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5907704568792435,0.3250765082280833,22,2,30,2,2.0
18,beta,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5789069275596062,0.3128054913775084,23,2,30,2,2.0
27,beta,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5749569362656732,0.307100776876121,9,2,30,2,2.0
47,beta,54,none,1.0,0.1,raw,none,,54,29.0,50,0.6090186137379695,0.3422320511091188,7,2,30,2,2.0
6,beta,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5097412331043462,0.3708973415011041,11,2,30,2,2.0
9,beta,54,none,1.0,0.1,raw,none,,54,30.0,5,0.5877177068214804,0.3024929437523688,3,2,30,2,2.0
38,beta,54,none,1.0,0.1,raw,none,,54,30.0,20,0.5521652511271888,0.3106269613200234,7,2,30,2,2.0
21,beta,54,none,1.0,0.1,raw,none,,54,29.0,20,0.5565211920276177,0.3633693875278621,12,2,30,2,2.0
14,beta,54,none,1.0,0.1,raw,none,,54,29.0,5,0.5654603416109693,0.3200018353148818,22,2,30,2,2.0
46,beta,54,none,1.0,0.1,raw,none,,54,29.0,5,0.6026520677468932,0.3158285612917563,7,2,30,2,2.0
37,beta,54,none,1.0,0.1,raw,none,,54,30.0,50,0.509830846869724,0.3718972191463798,6,2,30,2,2.0
22,beta,54,none,1.0,0.1,raw,none,,54,29.0,10,0.5295620469751883,0.3405573904676635,24,2,30,2,2.0
26,beta,54,none,1.0,0.1,raw,none,,54,29.0,5,0.565855106888361,0.3186507968239583,17,2,30,2,2.0
45,beta,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5098804146563516,0.3517299677086474,30,2,30,2,2.0
29,beta,54,none,1.0,0.1,raw,none,,54,29.0,20,0.5465950455005055,0.3349141902945141,11,2,30,2,2.0
13,beta,54,none,1.0,0.1,raw,none,,54,29.0,50,0.6104444272950216,0.308000295737205,7,2,30,2,2.0
33,beta,54,none,1.0,0.1,raw,none,,54,29.0,50,0.5251896594376185,0.3535835032341667,26,2,30,2,2.0
